booking_date,travel_date,destination,supplier,product_category,customer_price_eur,quoted_cost_eur,discount_rate,manager,acquisition_channel,customer_segment,customer_type,party_size,trip_duration_days,booking_lead_days,payment_method,installments,manual_exception,travel_month
2024-03-29,2024-07-16,Tokyo,DeltaSun,premium,4693.97,3806.15,0.18,Manager 2,referral,family,new,7,7,109,card,1,false,7
2025-02-04,2025-02-16,Reykjavik,BlueWing,premium,2858.07,1943.69,0.18,Manager 5,paid_search,leisure,new,3,8,12,bank_transfer,3,false,2
2025-01-14,2025-01-23,Rome,DeltaSun,standard,1986.87,1476.26,0.05,Manager 5,direct,leisure,new,2,7,9,card,1,false,1
2025-03-20,2025-05-21,Rome,Cedar,premium,3799.1,3006.04,0.05,Manager 8,direct,family,new,7,12,62,card,1,false,5
2024-01-17,2024-02-11,Zanzibar,BlueWing,standard,2165.07,1677.17,0.03,Manager 6,partner,corporate,new,1,10,25,card,1,false,2
2025-10-08,2026-01-03,Zanzibar,Atlas,premium,4572.12,3359.86,0.12,Manager 8,referral,family,new,7,12,87,card,1,false,1
2025-05-08,2025-08-10,Lisbon,Atlas,standard,2021.62,1595.19,0.03,Manager 3,direct,family,new,7,9,94,wallet,1,false,8
2025-10-31,2025-12-20,Tokyo,Atlas,standard,3320.26,2642.45,0.12,Manager 2,direct,leisure,new,3,8,50,card,2,false,12
2025-09-13,2025-11-01,Tokyo,BlueWing,premium,4447.76,3197.67,0.05,Manager 4,paid_search,leisure,new,2,2,49,card,2,true,11
2025-05-02,2025-08-08,Zanzibar,DeltaSun,standard,2651.24,2016.93,0.03,Manager 7,partner,leisure,returning,3,6,98,card,1,false,8
2024-11-18,2025-02-21,Lisbon,Atlas,standard,1431.73,1063.35,0.03,Manager 5,paid_search,family,new,3,12,95,card,1,true,2
2024-12-24,2025-02-27,Rome,BlueWing,standard,2390.3,1764.83,0.08,Manager 5,direct,leisure,new,1,11,65,card,2,false,2
2025-06-12,2025-08-02,Rome,Atlas,premium,3203.1,2193.86,0.05,Manager 2,direct,leisure,returning,3,3,51,card,1,true,8
2025-04-12,2025-07-23,Tokyo,BlueWing,premium,4046.8,3159.28,0.08,Manager 4,paid_search,leisure,returning,2,12,102,bank_transfer,1,false,7
2025-07-13,2025-09-29,Zanzibar,BlueWing,luxury,4098.34,2786.96,0.12,Manager 2,direct,corporate,new,2,2,78,bank_transfer,3,false,9
2025-01-24,2025-01-26,Reykjavik,Atlas,premium,2750.28,2210.41,0.18,Manager 5,partner,leisure,new,3,11,2,bank_transfer,1,false,1
2025-07-20,2025-10-16,Zanzibar,Cedar,premium,3676.08,2826.14,0.05,Manager 2,direct,leisure,new,3,6,88,bank_transfer,1,false,10
2025-03-14,2025-04-17,Tokyo,BlueWing,premium,3899.86,2673.41,0.0,Manager 2,referral,corporate,new,3,6,34,bank_transfer,1,false,4
2025-08-15,2025-09-05,Zanzibar,DeltaSun,standard,2467.87,1762.63,0.08,Manager 2,referral,leisure,new,1,5,21,bank_transfer,3,false,9
2024-11-13,2025-01-05,Lisbon,Atlas,luxury,4766.44,3820.36,0.08,Manager 7,direct,family,returning,5,8,53,bank_transfer,2,false,1
2025-01-06,2025-05-06,Rome,DeltaSun,standard,2380.14,1844.4,0.12,Manager 7,partner,leisure,returning,3,7,120,bank_transfer,1,false,5
2025-10-29,2025-11-25,Zanzibar,Cedar,standard,2052.97,1634.99,0.12,Manager 8,referral,leisure,new,3,7,27,bank_transfer,3,false,11
2025-11-24,2026-03-01,Reykjavik,DeltaSun,standard,2358.21,1696.79,0.18,Manager 5,direct,leisure,returning,3,9,97,card,1,false,3
2024-05-22,2024-06-04,Reykjavik,BlueWing,standard,3285.08,2507.86,0.05,Manager 2,paid_search,leisure,returning,3,8,13,bank_transfer,1,false,6
2025-01-31,2025-04-12,Zanzibar,Atlas,premium,3955.74,2988.59,0.0,Manager 2,direct,leisure,new,3,14,71,wallet,1,false,4
2024-05-16,2024-08-23,Reykjavik,BlueWing,luxury,5071.16,3822.95,0.0,Manager 1,paid_search,family,new,6,8,99,card,1,false,8
2025-10-19,2025-11-27,Reykjavik,Cedar,premium,3318.0,2455.14,0.12,Manager 7,paid_search,family,new,4,2,39,wallet,3,false,11
2025-03-25,2025-05-31,Tokyo,DeltaSun,standard,2225.08,1655.75,0.12,Manager 7,partner,leisure,returning,2,3,67,bank_transfer,1,false,5
2024-02-15,2024-04-22,Tokyo,Cedar,standard,3890.61,2840.83,0.18,Manager 2,paid_search,leisure,new,3,5,67,card,1,false,4
2024-08-06,2024-10-21,Zanzibar,BlueWing,standard,3089.93,2448.92,0.08,Manager 8,direct,family,new,4,2,76,card,2,false,10
2025-03-25,2025-03-27,Rome,DeltaSun,luxury,5792.35,4241.41,0.0,Manager 1,partner,corporate,new,1,2,2,wallet,3,false,3
2024-02-08,2024-04-15,Lisbon,BlueWing,luxury,3941.65,2760.89,0.12,Manager 5,paid_search,leisure,new,1,3,67,card,1,false,4
2025-09-01,2025-10-22,Rome,Cedar,standard,1993.09,1423.5,0.05,Manager 3,referral,leisure,new,2,6,51,card,1,false,10
2024-05-30,2024-06-23,Lisbon,Atlas,standard,2337.26,1545.29,0.08,Manager 1,direct,family,returning,4,12,24,card,1,false,6
2024-03-06,2024-05-13,Tokyo,BlueWing,premium,3972.51,2963.47,0.05,Manager 6,partner,leisure,new,1,8,68,card,1,false,5
2025-05-09,2025-07-26,Rome,Atlas,standard,2268.25,1548.13,0.0,Manager 5,partner,family,new,5,7,78,card,1,false,7
2024-10-09,2024-10-24,Zanzibar,DeltaSun,standard,3550.18,2474.48,0.05,Manager 5,direct,family,returning,6,13,15,card,1,false,10
2024-07-06,2024-10-07,Tokyo,Atlas,premium,3893.89,2821.31,0.0,Manager 7,partner,leisure,new,2,10,93,card,1,false,10
2024-02-08,2024-04-02,Zanzibar,Cedar,luxury,4944.24,3457.97,0.08,Manager 3,referral,leisure,new,3,10,54,card,1,false,4
2024-04-27,2024-06-08,Rome,BlueWing,premium,2963.23,1956.39,0.0,Manager 6,direct,leisure,new,2,12,42,card,2,false,6
2024-10-02,2024-12-22,Reykjavik,Cedar,standard,2187.99,1658.58,0.0,Manager 8,paid_search,family,returning,4,2,81,bank_transfer,1,false,12
2025-09-27,2025-12-27,Tokyo,Atlas,standard,3485.19,2820.36,0.08,Manager 4,paid_search,family,returning,6,17,91,wallet,2,false,12
2024-06-21,2024-07-31,Zanzibar,Atlas,standard,3233.91,2393.36,0.05,Manager 2,referral,leisure,returning,3,14,40,card,2,true,7
2024-07-09,2024-09-27,Zanzibar,Cedar,premium,3849.19,2717.02,0.12,Manager 7,direct,leisure,returning,1,8,80,card,1,false,9
2025-05-19,2025-06-14,Zanzibar,Cedar,standard,2688.99,2117.63,0.08,Manager 2,direct,leisure,new,1,11,26,card,1,false,6
2025-09-16,2025-11-18,Lisbon,Atlas,luxury,3859.0,2820.3,0.08,Manager 8,partner,family,returning,4,3,63,card,2,false,11
2024-01-12,2024-02-17,Lisbon,DeltaSun,premium,2412.65,1604.86,0.08,Manager 7,partner,corporate,new,3,2,36,card,4,false,2
2025-02-27,2025-03-06,Rome,BlueWing,standard,3008.54,2135.94,0.05,Manager 2,partner,family,new,5,10,7,bank_transfer,1,false,3
2024-09-06,2024-10-03,Reykjavik,Atlas,standard,2883.67,2078.71,0.05,Manager 1,referral,corporate,returning,3,9,27,card,3,false,10
2025-02-09,2025-03-17,Rome,DeltaSun,premium,2699.17,1810.8,0.05,Manager 2,partner,leisure,returning,2,5,36,card,1,false,3
2025-12-18,2026-01-12,Rome,DeltaSun,standard,2248.5,1695.75,0.08,Manager 2,paid_search,corporate,returning,1,11,25,wallet,1,false,1
2024-04-16,2024-05-03,Tokyo,BlueWing,luxury,5820.58,4299.67,0.18,Manager 3,partner,leisure,new,2,7,17,wallet,1,false,5
2024-11-03,2025-01-01,Lisbon,Cedar,standard,2231.92,1546.31,0.03,Manager 6,partner,leisure,returning,2,6,59,card,2,false,1
2025-05-21,2025-07-15,Tokyo,BlueWing,luxury,5039.0,3615.52,0.0,Manager 7,direct,leisure,returning,1,6,55,card,1,false,7
2025-01-13,2025-03-17,Rome,Cedar,premium,2638.32,1884.54,0.0,Manager 3,direct,family,new,5,8,63,card,2,false,3
2024-07-21,2024-10-03,Rome,Atlas,standard,2425.02,1857.39,0.18,Manager 5,direct,leisure,returning,2,8,74,bank_transfer,1,false,10
2025-12-04,2025-12-31,Lisbon,Cedar,luxury,4731.67,3767.2,0.0,Manager 8,paid_search,family,new,6,20,27,wallet,2,false,12
2025-01-07,2025-01-09,Lisbon,Cedar,standard,1986.21,1462.81,0.0,Manager 5,paid_search,family,returning,4,6,2,bank_transfer,1,false,1
2024-04-20,2024-06-04,Tokyo,Atlas,standard,3795.0,2839.65,0.0,Manager 2,direct,leisure,returning,2,12,45,card,2,false,6
2024-03-19,2024-05-10,Rome,Cedar,premium,2832.44,2026.35,0.08,Manager 2,partner,leisure,new,2,4,52,bank_transfer,1,false,5
2025-08-12,2025-08-14,Tokyo,Atlas,premium,3639.27,2968.92,0.0,Manager 3,direct,family,returning,5,3,2,bank_transfer,3,false,8
2024-02-06,2024-02-24,Rome,DeltaSun,standard,1595.09,1161.41,0.18,Manager 1,referral,corporate,returning,1,2,18,card,1,false,2
2025-04-20,2025-07-21,Reykjavik,BlueWing,premium,4121.72,3169.16,0.08,Manager 7,direct,leisure,new,1,13,92,card,1,false,7
2025-03-10,2025-06-03,Rome,Atlas,premium,2092.29,1523.08,0.0,Manager 1,paid_search,leisure,new,3,3,85,card,1,false,6
2025-07-15,2025-11-08,Rome,BlueWing,standard,1728.29,1213.72,0.12,Manager 4,partner,leisure,new,2,4,116,bank_transfer,1,false,11
2025-02-23,2025-06-05,Zanzibar,Atlas,standard,2634.35,1885.05,0.12,Manager 1,direct,leisure,new,2,8,102,card,1,false,6
2025-04-04,2025-06-19,Reykjavik,DeltaSun,standard,3085.52,2204.44,0.0,Manager 1,paid_search,leisure,new,2,5,76,card,3,false,6
2024-06-07,2024-07-21,Rome,Atlas,premium,3841.28,2987.71,0.18,Manager 5,direct,leisure,new,1,19,44,card,1,false,7
2025-12-28,2026-04-06,Reykjavik,BlueWing,premium,5238.03,4212.25,0.0,Manager 4,paid_search,family,new,7,11,99,card,1,false,4
2025-02-05,2025-05-18,Reykjavik,Atlas,standard,2844.81,2211.72,0.0,Manager 2,direct,leisure,new,2,8,102,card,3,false,5
2025-06-16,2025-08-28,Tokyo,BlueWing,standard,3451.71,2502.92,0.03,Manager 8,partner,leisure,new,2,5,73,wallet,3,false,8
2024-01-23,2024-03-27,Reykjavik,Atlas,standard,2691.76,2111.6,0.12,Manager 6,paid_search,family,new,6,5,64,card,1,true,3
2024-08-29,2024-12-13,Rome,Atlas,luxury,3461.45,2687.31,0.05,Manager 7,referral,leisure,new,1,10,106,card,1,false,12
2025-12-12,2026-03-11,Rome,Atlas,premium,3338.55,2494.34,0.12,Manager 8,partner,family,returning,3,11,89,card,1,false,3
2025-12-14,2026-05-18,Rome,DeltaSun,standard,2424.14,1738.64,0.05,Manager 6,referral,leisure,new,3,7,155,bank_transfer,3,false,5
2024-09-09,2024-10-06,Rome,Atlas,premium,3391.87,2549.03,0.03,Manager 2,referral,leisure,new,3,14,27,card,1,false,10
2025-04-08,2025-04-21,Lisbon,Atlas,luxury,4383.2,3591.72,0.12,Manager 6,partner,family,returning,7,10,13,card,1,false,4
2024-10-17,2024-11-02,Zanzibar,DeltaSun,standard,3155.0,2321.09,0.12,Manager 5,direct,leisure,new,1,13,16,card,2,false,11
2024-09-15,2024-10-04,Reykjavik,DeltaSun,standard,2438.85,1908.77,0.03,Manager 7,paid_search,family,new,6,7,19,wallet,1,false,10
2024-07-11,2024-09-28,Rome,DeltaSun,premium,2763.71,2022.41,0.12,Manager 6,partner,leisure,new,2,9,79,card,1,false,9
2024-11-29,2025-02-03,Reykjavik,DeltaSun,standard,3033.8,2126.84,0.12,Manager 6,direct,leisure,new,3,9,66,bank_transfer,2,true,2
2025-06-02,2025-07-27,Lisbon,BlueWing,standard,1893.69,1426.85,0.0,Manager 8,direct,family,returning,4,8,55,bank_transfer,3,false,7
2025-11-15,2025-11-21,Rome,Atlas,premium,2822.04,2221.43,0.05,Manager 7,direct,leisure,returning,1,8,6,card,3,true,11
2024-01-13,2024-03-01,Reykjavik,Atlas,standard,3255.85,2402.05,0.03,Manager 7,paid_search,leisure,new,2,18,48,card,1,false,3
2024-08-20,2024-10-21,Zanzibar,Cedar,standard,3766.8,2735.77,0.0,Manager 2,partner,leisure,returning,1,13,62,bank_transfer,1,false,10
2025-04-29,2025-07-12,Rome,DeltaSun,standard,1900.82,1272.27,0.12,Manager 8,partner,leisure,new,1,9,74,card,1,false,7
2025-06-08,2025-07-15,Rome,Cedar,premium,3226.58,2478.22,0.0,Manager 1,paid_search,leisure,returning,2,9,37,card,1,false,7
2025-08-16,2025-10-27,Tokyo,DeltaSun,standard,3022.25,2156.9,0.0,Manager 2,referral,leisure,returning,1,4,72,card,4,false,10
2024-04-24,2024-07-25,Tokyo,BlueWing,standard,2875.83,2206.37,0.03,Manager 6,direct,leisure,new,3,3,92,wallet,1,false,7
2024-08-10,2024-12-09,Zanzibar,BlueWing,standard,2582.01,1748.6,0.18,Manager 2,direct,leisure,new,2,8,121,card,3,false,12
2024-10-25,2024-12-16,Zanzibar,BlueWing,premium,4789.43,3437.99,0.18,Manager 6,partner,family,new,4,17,52,card,3,true,12
2024-08-30,2024-12-06,Zanzibar,DeltaSun,premium,3713.8,2553.01,0.05,Manager 2,direct,leisure,new,2,7,98,card,2,false,12
2024-12-30,2025-04-19,Lisbon,DeltaSun,standard,2127.22,1423.9,0.05,Manager 8,direct,leisure,new,3,6,110,card,2,false,4
2025-05-05,2025-07-05,Lisbon,Cedar,premium,2849.08,1960.12,0.08,Manager 6,direct,family,new,4,2,61,card,1,false,7
2024-05-29,2024-06-08,Reykjavik,Atlas,standard,2521.2,1734.23,0.18,Manager 1,partner,corporate,returning,3,3,10,bank_transfer,1,false,6
2024-06-25,2024-08-19,Zanzibar,Cedar,standard,2461.29,1838.05,0.05,Manager 2,direct,leisure,new,2,2,55,bank_transfer,3,false,8
2024-02-22,2024-06-03,Reykjavik,Atlas,premium,4422.61,3080.23,0.05,Manager 3,direct,leisure,returning,1,14,102,card,1,false,6
2025-12-15,2026-01-22,Reykjavik,BlueWing,premium,3942.53,3163.09,0.0,Manager 1,partner,family,returning,5,5,38,card,1,false,1
2025-01-26,2025-03-13,Rome,DeltaSun,premium,2913.05,2096.53,0.12,Manager 3,direct,family,new,3,2,46,wallet,4,false,3
2024-07-08,2024-11-15,Tokyo,Cedar,premium,4466.56,3288.23,0.08,Manager 7,direct,leisure,returning,3,15,130,bank_transfer,3,false,11
2025-08-24,2025-10-24,Tokyo,BlueWing,standard,2568.56,2030.82,0.12,Manager 3,paid_search,leisure,new,2,8,61,card,2,true,10
2024-05-02,2024-07-23,Rome,BlueWing,premium,3269.49,2254.03,0.12,Manager 5,paid_search,family,new,4,6,82,card,1,true,7
2025-01-25,2025-05-11,Tokyo,BlueWing,standard,3258.42,2591.13,0.18,Manager 4,paid_search,family,new,6,7,106,card,1,true,5
2024-12-15,2025-02-01,Tokyo,Cedar,standard,3507.2,2477.67,0.05,Manager 2,direct,leisure,new,3,17,48,card,1,false,2
2024-08-26,2024-09-13,Lisbon,Atlas,standard,2161.3,1695.55,0.08,Manager 4,direct,leisure,new,2,9,18,bank_transfer,1,false,9
2025-10-08,2025-11-04,Tokyo,BlueWing,standard,3077.9,2147.42,0.03,Manager 2,direct,leisure,new,2,4,27,card,1,false,11
2025-11-30,2026-02-04,Reykjavik,DeltaSun,standard,2457.4,1681.35,0.05,Manager 1,direct,leisure,returning,2,2,66,card,1,false,2
2025-09-04,2025-11-22,Tokyo,BlueWing,standard,3254.57,2275.71,0.08,Manager 6,partner,leisure,new,3,9,79,bank_transfer,1,false,11
2024-07-24,2024-09-22,Tokyo,BlueWing,standard,3753.05,2919.6,0.12,Manager 3,partner,leisure,new,1,12,60,card,3,false,9
2025-11-07,2026-02-05,Lisbon,DeltaSun,premium,2883.78,2025.55,0.05,Manager 5,direct,leisure,returning,2,7,90,card,1,false,2
2025-02-20,2025-06-08,Lisbon,Atlas,premium,2504.56,1702.92,0.05,Manager 4,partner,leisure,new,2,8,108,wallet,1,false,6
2024-04-29,2024-05-24,Reykjavik,DeltaSun,premium,4315.53,3085.79,0.05,Manager 7,referral,family,new,6,17,25,card,2,false,5
2025-10-16,2025-12-07,Reykjavik,Atlas,premium,3542.14,2656.67,0.18,Manager 6,referral,leisure,new,2,7,52,card,1,false,12
2025-12-02,2026-04-12,Reykjavik,Atlas,standard,3012.97,2041.94,0.12,Manager 2,partner,leisure,returning,2,8,131,card,3,false,4
2025-02-07,2025-04-17,Rome,Cedar,premium,3117.46,2128.82,0.08,Manager 5,partner,leisure,new,1,9,69,bank_transfer,1,false,4
2024-10-30,2025-02-13,Lisbon,Atlas,luxury,4326.04,3140.93,0.0,Manager 8,direct,leisure,new,1,10,106,bank_transfer,1,false,2
2025-08-19,2025-10-30,Zanzibar,Atlas,premium,4064.66,2748.43,0.08,Manager 1,paid_search,family,new,3,5,72,bank_transfer,3,false,10
2025-07-31,2025-11-01,Zanzibar,DeltaSun,premium,3582.94,2743.09,0.05,Manager 8,direct,leisure,returning,1,9,93,card,1,false,11
2024-02-20,2024-02-23,Lisbon,BlueWing,standard,1439.36,1097.37,0.08,Manager 1,partner,leisure,returning,1,2,3,bank_transfer,1,false,2
2024-03-22,2024-05-08,Rome,BlueWing,luxury,3925.84,2708.42,0.0,Manager 6,direct,family,returning,4,6,47,card,3,false,5
2025-06-25,2025-10-31,Rome,BlueWing,standard,2154.2,1596.98,0.12,Manager 2,partner,leisure,returning,3,7,128,card,1,false,10
2025-09-04,2025-09-15,Tokyo,Cedar,standard,2657.5,1945.91,0.03,Manager 1,referral,leisure,new,1,5,11,bank_transfer,1,true,9
2025-02-04,2025-05-10,Lisbon,Cedar,premium,3530.81,2729.07,0.08,Manager 7,direct,family,new,6,7,95,wallet,1,false,5
2025-11-16,2026-01-07,Tokyo,BlueWing,premium,4866.77,3499.32,0.0,Manager 5,referral,leisure,new,1,5,52,card,3,false,1
2025-03-23,2025-06-18,Tokyo,BlueWing,standard,3163.15,2438.23,0.18,Manager 2,partner,leisure,new,1,9,87,bank_transfer,1,false,6
2024-06-10,2024-08-01,Tokyo,BlueWing,premium,5189.53,4024.8,0.03,Manager 8,paid_search,family,new,6,11,52,bank_transfer,3,false,8
2025-01-04,2025-03-04,Reykjavik,DeltaSun,premium,3687.17,2625.38,0.0,Manager 3,referral,leisure,new,3,7,59,card,3,false,3
2025-11-08,2025-12-27,Rome,Atlas,standard,2270.53,1577.81,0.03,Manager 1,paid_search,family,new,6,5,49,bank_transfer,1,true,12
2024-06-05,2024-08-16,Tokyo,BlueWing,standard,3855.69,3093.54,0.0,Manager 7,paid_search,leisure,returning,1,12,72,card,1,false,8
2025-08-25,2025-11-19,Zanzibar,Atlas,luxury,4481.12,3381.54,0.05,Manager 7,direct,family,new,5,11,86,bank_transfer,2,true,11
2024-09-15,2024-11-09,Tokyo,BlueWing,standard,3558.07,2580.8,0.0,Manager 6,direct,leisure,returning,2,3,55,bank_transfer,1,false,11
2025-11-28,2026-01-24,Lisbon,DeltaSun,premium,3088.19,2313.55,0.03,Manager 5,referral,family,returning,6,7,57,bank_transfer,3,false,1
2025-02-26,2025-05-21,Tokyo,Atlas,premium,2806.42,2024.13,0.12,Manager 2,direct,leisure,new,2,6,84,card,1,false,5
2025-04-05,2025-04-07,Rome,BlueWing,standard,2490.53,1849.51,0.12,Manager 2,direct,leisure,new,1,10,2,wallet,4,false,4
2024-11-21,2025-02-13,Rome,DeltaSun,luxury,3430.31,2427.13,0.08,Manager 6,referral,leisure,new,3,2,84,bank_transfer,2,false,2
2024-07-27,2024-09-09,Lisbon,Atlas,premium,3242.03,2520.93,0.12,Manager 6,direct,leisure,new,2,16,44,bank_transfer,1,false,9
2025-09-10,2025-10-31,Reykjavik,BlueWing,standard,3408.03,2452.25,0.12,Manager 7,paid_search,family,returning,7,4,51,card,1,false,10
2024-11-24,2025-02-21,Rome,DeltaSun,premium,2810.12,1943.45,0.12,Manager 8,paid_search,leisure,new,3,5,89,card,2,false,2
2025-08-28,2025-11-23,Rome,Atlas,standard,1263.14,895.71,0.03,Manager 2,direct,leisure,returning,1,2,87,card,3,false,11
2024-05-09,2024-07-27,Tokyo,Cedar,premium,3102.99,2368.95,0.05,Manager 2,direct,leisure,returning,1,2,79,card,1,false,7
2025-09-23,2025-11-10,Tokyo,DeltaSun,standard,2048.17,1604.5,0.0,Manager 2,paid_search,leisure,returning,2,4,48,bank_transfer,3,false,11
2024-08-08,2024-11-12,Tokyo,Cedar,standard,2865.39,2074.68,0.03,Manager 2,referral,family,new,5,6,96,card,1,false,11
2025-02-10,2025-05-28,Lisbon,BlueWing,standard,2881.32,2056.79,0.12,Manager 3,direct,family,new,5,16,107,card,1,false,5
2025-08-07,2025-09-07,Tokyo,Atlas,standard,3604.48,2700.19,0.18,Manager 1,partner,corporate,new,3,11,31,wallet,1,false,9
2024-08-19,2024-10-19,Rome,BlueWing,standard,1764.69,1357.23,0.03,Manager 6,paid_search,leisure,new,3,2,61,bank_transfer,1,false,10
2024-10-30,2024-11-16,Tokyo,BlueWing,standard,4317.85,3322.06,0.0,Manager 2,direct,family,new,6,7,17,bank_transfer,1,false,11
2024-08-18,2024-10-16,Zanzibar,Cedar,standard,2804.03,1930.39,0.03,Manager 3,direct,leisure,new,1,2,59,card,1,false,10
2025-09-06,2025-09-08,Lisbon,Cedar,premium,3367.23,2665.91,0.03,Manager 8,referral,family,new,6,9,2,bank_transfer,1,false,9
2024-04-28,2024-08-03,Tokyo,BlueWing,standard,2724.76,1972.74,0.05,Manager 3,direct,family,new,6,10,97,card,2,false,8
2025-06-22,2025-07-30,Zanzibar,Atlas,premium,3731.01,2933.64,0.03,Manager 2,paid_search,leisure,returning,3,5,38,card,1,false,7
2024-12-18,2025-01-20,Reykjavik,DeltaSun,standard,2885.59,2209.73,0.05,Manager 5,direct,leisure,new,2,8,33,bank_transfer,1,false,1
2025-02-04,2025-04-03,Rome,Atlas,premium,2338.01,1715.06,0.08,Manager 3,referral,leisure,new,2,6,58,card,2,false,4
2025-11-02,2025-11-27,Tokyo,BlueWing,standard,2750.05,2150.49,0.05,Manager 6,direct,family,new,6,3,25,wallet,1,false,11
2025-04-16,2025-07-09,Rome,BlueWing,standard,2707.49,2135.85,0.0,Manager 8,direct,family,returning,5,5,84,bank_transfer,3,true,7
2025-05-18,2025-06-28,Tokyo,Atlas,standard,4032.09,2886.97,0.12,Manager 2,partner,leisure,new,2,14,41,wallet,2,true,6
2025-08-26,2025-09-24,Zanzibar,DeltaSun,standard,2644.65,1911.02,0.08,Manager 5,direct,corporate,new,1,2,29,card,3,false,9
2025-07-22,2025-09-02,Tokyo,Atlas,premium,4950.8,3724.71,0.03,Manager 2,direct,family,returning,5,14,42,card,1,false,9
2025-04-01,2025-05-31,Lisbon,Atlas,premium,3242.48,2463.33,0.05,Manager 2,partner,leisure,new,1,6,60,card,1,false,5
2024-01-21,2024-06-02,Rome,Atlas,standard,1885.09,1428.46,0.05,Manager 4,partner,leisure,returning,3,2,133,card,1,false,6
2025-12-14,2025-12-16,Tokyo,BlueWing,standard,3231.21,2446.99,0.05,Manager 2,paid_search,corporate,new,1,10,2,card,3,false,12
2024-10-08,2024-10-10,Tokyo,Cedar,premium,3521.36,2795.49,0.0,Manager 2,paid_search,corporate,returning,2,5,2,card,2,false,10
2024-09-15,2024-10-04,Tokyo,BlueWing,standard,2808.1,2041.84,0.12,Manager 7,partner,family,new,4,4,19,card,1,true,10
2024-02-21,2024-06-25,Zanzibar,Atlas,standard,2169.76,1625.32,0.08,Manager 5,partner,family,new,6,2,125,card,1,false,6
2025-06-06,2025-07-24,Tokyo,DeltaSun,standard,2745.57,2093.03,0.12,Manager 3,partner,family,new,6,3,48,card,1,false,7
2025-08-28,2025-10-19,Zanzibar,DeltaSun,premium,4029.74,3152.36,0.12,Manager 2,paid_search,corporate,new,1,6,52,bank_transfer,2,false,10
2024-06-25,2024-09-09,Zanzibar,DeltaSun,luxury,3634.07,2962.4,0.05,Manager 6,paid_search,family,returning,6,6,76,card,2,false,9
2025-05-19,2025-08-16,Zanzibar,DeltaSun,standard,3840.84,3049.59,0.08,Manager 2,partner,family,new,7,9,89,card,1,false,8
2024-04-25,2024-07-26,Reykjavik,DeltaSun,premium,3860.45,2768.95,0.05,Manager 5,paid_search,leisure,new,1,2,92,bank_transfer,2,false,7
2025-09-16,2025-12-21,Reykjavik,Cedar,standard,2283.02,1662.83,0.03,Manager 8,partner,family,returning,3,7,96,card,1,false,12
2024-08-10,2024-09-16,Lisbon,Atlas,luxury,2624.59,1858.26,0.05,Manager 8,partner,corporate,new,3,2,37,card,1,false,9
2025-02-13,2025-05-11,Rome,Cedar,standard,2244.76,1713.34,0.08,Manager 6,partner,leisure,returning,3,11,87,card,2,false,5
2024-11-05,2024-11-27,Reykjavik,Atlas,standard,2771.12,2083.6,0.18,Manager 1,paid_search,corporate,returning,1,2,22,card,1,false,11
2025-03-04,2025-05-22,Reykjavik,Atlas,standard,2585.07,1728.03,0.03,Manager 6,partner,family,new,3,2,79,card,1,false,5
2024-10-22,2024-12-06,Rome,BlueWing,standard,2078.77,1513.87,0.0,Manager 5,partner,leisure,new,1,10,45,card,1,false,12
2024-06-07,2024-07-24,Lisbon,Cedar,premium,3171.32,2313.79,0.08,Manager 6,referral,leisure,new,2,6,47,card,1,false,7
2025-11-04,2025-11-06,Lisbon,DeltaSun,standard,2130.7,1507.85,0.12,Manager 3,direct,family,new,7,2,2,bank_transfer,3,true,11
