booking_id,booking_date,split_label,outcomes_final
SYN-05631,2025-03-22,validation,true
SYN-05632,2024-03-05,development,true
SYN-05633,2024-07-16,development,true
SYN-05634,2025-04-24,validation,true
SYN-05635,2025-03-18,validation,true
SYN-05636,2024-07-23,development,true
SYN-05637,2025-02-28,validation,true
SYN-05638,2024-11-14,development,true
SYN-05639,2025-10-19,future_holdout,true
SYN-05640,2024-06-06,development,true
SYN-05641,2024-08-13,development,true
SYN-05642,2024-10-19,development,true
SYN-05643,2024-04-09,development,true
SYN-05644,2025-01-27,validation,true
SYN-05645,2024-03-16,development,true
SYN-05646,2024-08-18,development,true
SYN-05647,2024-01-20,development,true
SYN-05648,2025-07-16,future_holdout,true
SYN-05649,2025-11-11,future_holdout,true
SYN-05650,2024-06-01,development,true
SYN-05651,2025-03-25,validation,true
SYN-05652,2025-03-13,validation,true
SYN-05653,2024-12-10,development,true
SYN-05654,2024-02-09,development,true
SYN-05655,2024-01-01,development,true
SYN-05656,2025-03-08,validation,true
SYN-05657,2025-02-11,validation,true
SYN-05658,2025-11-27,future_holdout,true
SYN-05659,2025-03-17,validation,true
SYN-05660,2025-05-23,validation,true
SYN-05661,2025-11-20,future_holdout,true
SYN-05662,2024-09-07,development,true
SYN-05663,2025-03-10,validation,true
SYN-05664,2025-02-15,validation,true
SYN-05665,2025-03-27,validation,true
SYN-05666,2024-06-02,development,true
SYN-05667,2025-03-20,validation,true
SYN-05668,2025-07-01,future_holdout,true
SYN-05669,2025-01-14,validation,true
SYN-05670,2024-11-17,development,true
SYN-05671,2024-03-10,development,true
SYN-05672,2024-10-07,development,true
SYN-05673,2024-08-08,development,true
SYN-05674,2025-12-28,future_holdout,true
SYN-05675,2024-10-06,development,true
SYN-05676,2025-10-02,future_holdout,true
SYN-05677,2024-12-24,development,true
SYN-05678,2024-02-24,development,true
SYN-05679,2025-03-06,validation,true
SYN-05680,2024-08-30,development,true
SYN-05681,2024-03-15,development,true
SYN-05682,2024-08-23,development,true
SYN-05683,2024-08-22,development,true
SYN-05684,2025-05-17,validation,true
SYN-05685,2025-09-17,future_holdout,true
SYN-05686,2024-06-17,development,true
SYN-05687,2024-08-15,development,true
SYN-05688,2024-06-25,development,true
SYN-05689,2024-05-21,development,true
SYN-05690,2025-07-31,future_holdout,true
SYN-05691,2025-08-02,future_holdout,true
SYN-05692,2025-10-29,future_holdout,true
SYN-05693,2024-12-27,development,true
SYN-05694,2025-09-13,future_holdout,true
SYN-05695,2025-08-15,future_holdout,true
SYN-05696,2024-01-09,development,true
SYN-05697,2024-08-25,development,true
SYN-05698,2025-01-08,validation,true
SYN-05699,2025-05-20,validation,true
SYN-05700,2024-04-11,development,true
SYN-05701,2024-11-19,development,true
SYN-05702,2025-11-16,future_holdout,true
SYN-05703,2024-09-01,development,true
SYN-05704,2024-07-04,development,true
SYN-05705,2024-02-25,development,true
SYN-05706,2024-05-21,development,true
SYN-05707,2025-03-03,validation,true
SYN-05708,2025-10-15,future_holdout,true
SYN-05709,2025-01-11,validation,true
SYN-05710,2025-09-02,future_holdout,true
SYN-05711,2024-10-01,development,true
SYN-05712,2025-12-13,future_holdout,true
SYN-05713,2025-12-25,future_holdout,true
SYN-05714,2024-11-05,development,true
SYN-05715,2025-11-10,future_holdout,true
SYN-05716,2025-09-21,future_holdout,true
SYN-05717,2024-09-09,development,true
SYN-05718,2024-05-13,development,true
SYN-05719,2024-03-21,development,true
SYN-05720,2024-11-08,development,true
SYN-05721,2024-09-04,development,true
SYN-05722,2025-04-20,validation,true
SYN-05723,2024-03-19,development,true
SYN-05724,2024-09-06,development,true
SYN-05725,2024-04-14,development,true
SYN-05726,2024-03-05,development,true
SYN-05727,2025-11-24,future_holdout,true
SYN-05728,2025-01-24,validation,true
SYN-05729,2025-06-13,validation,true
SYN-05730,2024-07-29,development,true
SYN-05731,2024-06-21,development,true
SYN-05732,2025-05-03,validation,true
SYN-05733,2025-05-24,validation,true
SYN-05734,2025-04-27,validation,true
SYN-05735,2025-07-27,future_holdout,true
SYN-05736,2025-02-23,validation,true
SYN-05737,2024-04-08,development,true
SYN-05738,2024-02-25,development,true
SYN-05739,2024-02-22,development,true
SYN-05740,2025-08-12,future_holdout,true
SYN-05741,2024-08-15,development,true
SYN-05742,2025-06-21,validation,true
SYN-05743,2025-11-28,future_holdout,true
SYN-05744,2025-01-09,validation,true
SYN-05745,2024-06-29,development,true
SYN-05746,2025-02-23,validation,true
SYN-05747,2024-12-07,development,true
SYN-05748,2024-11-20,development,true
SYN-05749,2024-05-31,development,true
SYN-05750,2025-04-13,validation,true
SYN-05751,2024-11-05,development,true
SYN-05752,2024-02-25,development,true
SYN-05753,2025-04-12,validation,true
SYN-05754,2025-11-30,future_holdout,true
SYN-05755,2024-04-28,development,true
SYN-05756,2025-12-20,future_holdout,true
SYN-05757,2024-08-22,development,true
SYN-05758,2025-07-24,future_holdout,true
SYN-05759,2025-03-21,validation,true
SYN-05760,2024-07-03,development,true
SYN-05761,2024-06-04,development,true
SYN-05762,2024-06-18,development,true
SYN-05763,2024-03-18,development,true
SYN-05764,2024-12-16,development,true
SYN-05765,2024-09-07,development,true
SYN-05766,2024-06-28,development,true
SYN-05767,2025-04-05,validation,true
SYN-05768,2025-12-12,future_holdout,true
SYN-05769,2025-11-25,future_holdout,true
SYN-05770,2025-11-13,future_holdout,true
SYN-05771,2024-01-05,development,true
SYN-05772,2024-06-26,development,true
SYN-05773,2025-06-04,validation,true
SYN-05774,2024-09-07,development,true
SYN-05775,2024-06-29,development,true
SYN-05776,2025-05-25,validation,true
SYN-05777,2025-08-31,future_holdout,true
SYN-05778,2025-07-26,future_holdout,true
SYN-05779,2024-03-15,development,true
SYN-05780,2024-03-17,development,true
SYN-05781,2024-05-09,development,true
SYN-05782,2025-12-10,future_holdout,true
SYN-05783,2024-12-18,development,true
SYN-05784,2024-08-29,development,true
SYN-05785,2024-10-17,development,true
SYN-05786,2025-06-27,validation,true
SYN-05787,2025-09-13,future_holdout,true
SYN-05788,2025-10-11,future_holdout,true
SYN-05789,2025-06-10,validation,true
SYN-05790,2024-07-16,development,true
SYN-05791,2025-02-20,validation,true
SYN-05792,2025-12-11,future_holdout,true
SYN-05793,2025-06-22,validation,true
SYN-05794,2024-02-24,development,true
SYN-05795,2024-11-08,development,true
SYN-05796,2024-05-17,development,true
SYN-05797,2024-10-25,development,true
SYN-05798,2024-12-01,development,true
SYN-05799,2025-10-06,future_holdout,true
SYN-05800,2025-10-19,future_holdout,true
SYN-05801,2025-03-20,validation,true
SYN-05802,2025-08-19,future_holdout,true
SYN-05803,2025-06-26,validation,true
SYN-05804,2024-08-10,development,true
SYN-05805,2025-08-17,future_holdout,true
SYN-05806,2024-03-09,development,true
SYN-05807,2024-04-24,development,true
SYN-05808,2024-08-29,development,true
SYN-05809,2024-04-06,development,true
SYN-05810,2025-04-08,validation,true
SYN-05811,2024-06-15,development,true
SYN-05812,2025-01-20,validation,true
SYN-05813,2024-10-24,development,true
SYN-05814,2024-11-30,development,true
SYN-05815,2024-06-30,development,true
SYN-05816,2025-02-20,validation,true
SYN-05817,2025-01-08,validation,true
SYN-05818,2025-05-15,validation,true
SYN-05819,2024-09-01,development,true
SYN-05820,2024-08-19,development,true
SYN-05821,2024-01-14,development,true
SYN-05822,2024-02-01,development,true
SYN-05823,2024-01-18,development,true
SYN-05824,2025-11-14,future_holdout,true
SYN-05825,2024-02-25,development,true
SYN-05826,2024-03-08,development,true
SYN-05827,2024-07-01,development,true
SYN-05828,2024-10-02,development,true
SYN-05829,2024-09-16,development,true
SYN-05830,2025-04-11,validation,true
SYN-05831,2024-01-12,development,true
SYN-05832,2024-05-27,development,true
SYN-05833,2025-01-11,validation,true
SYN-05834,2025-01-11,validation,true
SYN-05835,2025-10-30,future_holdout,true
SYN-05836,2024-02-14,development,true
SYN-05837,2024-11-21,development,true
SYN-05838,2025-11-04,future_holdout,true
SYN-05839,2025-09-08,future_holdout,true
SYN-05840,2025-02-05,validation,true
SYN-05841,2025-02-07,validation,true
SYN-05842,2024-02-14,development,true
SYN-05843,2024-10-24,development,true
SYN-05844,2024-07-21,development,true
SYN-05845,2024-09-05,development,true
SYN-05846,2025-05-14,validation,true
SYN-05847,2025-09-19,future_holdout,true
SYN-05848,2025-12-20,future_holdout,true
SYN-05849,2024-05-27,development,true
SYN-05850,2025-02-19,validation,true
SYN-05851,2024-08-17,development,true
SYN-05852,2024-02-19,development,true
SYN-05853,2025-10-13,future_holdout,true
SYN-05854,2025-09-25,future_holdout,true
SYN-05855,2025-03-28,validation,true
SYN-05856,2024-11-30,development,true
SYN-05857,2025-09-21,future_holdout,true
SYN-05858,2024-11-24,development,true
SYN-05859,2024-06-16,development,true
SYN-05860,2025-01-01,validation,true
SYN-05861,2025-03-06,validation,true
SYN-05862,2025-09-26,future_holdout,true
SYN-05863,2024-02-28,development,true
SYN-05864,2025-02-22,validation,true
SYN-05865,2025-10-03,future_holdout,true
SYN-05866,2025-04-14,validation,true
SYN-05867,2025-07-26,future_holdout,true
SYN-05868,2024-07-10,development,true
SYN-05869,2024-04-25,development,true
SYN-05870,2025-08-09,future_holdout,true
SYN-05871,2025-07-30,future_holdout,true
SYN-05872,2024-04-28,development,true
SYN-05873,2024-10-18,development,true
SYN-05874,2025-02-19,validation,true
SYN-05875,2025-10-11,future_holdout,true
SYN-05876,2025-08-07,future_holdout,true
SYN-05877,2024-06-20,development,true
SYN-05878,2024-11-23,development,true
SYN-05879,2025-11-08,future_holdout,true
SYN-05880,2025-11-12,future_holdout,true
SYN-05881,2025-05-23,validation,true
SYN-05882,2025-08-03,future_holdout,true
SYN-05883,2025-07-07,future_holdout,true
SYN-05884,2024-10-26,development,true
SYN-05885,2024-09-23,development,true
SYN-05886,2024-12-14,development,true
SYN-05887,2025-08-05,future_holdout,true
SYN-05888,2025-01-05,validation,true
SYN-05889,2025-07-16,future_holdout,true
SYN-05890,2024-12-10,development,true
SYN-05891,2025-03-12,validation,true
SYN-05892,2025-11-18,future_holdout,true
SYN-05893,2024-12-01,development,true
SYN-05894,2024-07-05,development,true
SYN-05895,2025-09-23,future_holdout,true
SYN-05896,2024-08-26,development,true
SYN-05897,2024-06-07,development,true
SYN-05898,2025-10-23,future_holdout,true
SYN-05899,2025-07-23,future_holdout,true
SYN-05900,2025-09-22,future_holdout,true
SYN-05901,2024-08-18,development,true
SYN-05902,2024-06-13,development,true
SYN-05903,2024-10-01,development,true
SYN-05904,2025-03-28,validation,true
SYN-05905,2024-07-13,development,true
SYN-05906,2025-12-15,future_holdout,true
SYN-05907,2024-10-24,development,true
SYN-05908,2024-07-22,development,true
SYN-05909,2024-06-18,development,true
SYN-05910,2024-05-08,development,true
SYN-05911,2025-12-02,future_holdout,true
SYN-05912,2025-02-09,validation,true
SYN-05913,2025-06-21,validation,true
SYN-05914,2025-12-06,future_holdout,true
SYN-05915,2024-03-10,development,true
SYN-05916,2024-08-31,development,true
SYN-05917,2025-07-11,future_holdout,true
SYN-05918,2024-06-17,development,true
SYN-05919,2025-12-07,future_holdout,true
SYN-05920,2024-07-07,development,true
SYN-05921,2025-09-01,future_holdout,true
SYN-05922,2024-05-22,development,true
SYN-05923,2024-09-15,development,true
SYN-05924,2025-08-26,future_holdout,true
SYN-05925,2024-04-24,development,true
SYN-05926,2025-02-19,validation,true
SYN-05927,2024-04-20,development,true
SYN-05928,2025-10-19,future_holdout,true
SYN-05929,2024-07-02,development,true
SYN-05930,2024-01-28,development,true
SYN-05931,2025-02-03,validation,true
SYN-05932,2024-11-13,development,true
SYN-05933,2025-10-04,future_holdout,true
SYN-05934,2024-09-12,development,true
SYN-05935,2025-09-15,future_holdout,true
SYN-05936,2025-02-01,validation,true
SYN-05937,2024-07-25,development,true
SYN-05938,2025-01-16,validation,true
SYN-05939,2025-09-09,future_holdout,true
SYN-05940,2024-01-03,development,true
SYN-05941,2025-07-27,future_holdout,true
SYN-05942,2025-09-15,future_holdout,true
SYN-05943,2025-12-09,future_holdout,true
SYN-05944,2025-04-13,validation,true
SYN-05945,2025-11-02,future_holdout,true
SYN-05946,2025-02-03,validation,true
SYN-05947,2024-11-14,development,true
SYN-05948,2025-08-17,future_holdout,true
SYN-05949,2025-07-17,future_holdout,true
SYN-05950,2025-03-22,validation,true
SYN-05951,2024-03-31,development,true
SYN-05952,2025-06-04,validation,true
SYN-05953,2024-03-10,development,true
SYN-05954,2024-05-31,development,true
SYN-05955,2024-06-12,development,true
SYN-05956,2025-11-04,future_holdout,true
SYN-05957,2024-07-18,development,true
SYN-05958,2024-02-17,development,true
SYN-05959,2025-10-09,future_holdout,true
SYN-05960,2024-10-09,development,true
SYN-05961,2025-10-15,future_holdout,true
SYN-05962,2025-05-26,validation,true
SYN-05963,2025-03-18,validation,true
SYN-05964,2025-11-19,future_holdout,true
SYN-05965,2025-09-05,future_holdout,true
SYN-05966,2025-09-21,future_holdout,true
SYN-05967,2025-04-11,validation,true
SYN-05968,2024-12-19,development,true
SYN-05969,2025-03-07,validation,true
SYN-05970,2024-09-21,development,true
SYN-05971,2024-02-09,development,true
SYN-05972,2024-08-19,development,true
SYN-05973,2025-06-07,validation,true
SYN-05974,2025-01-20,validation,true
SYN-05975,2024-07-12,development,true
SYN-05976,2025-03-26,validation,true
SYN-05977,2024-01-30,development,true
SYN-05978,2025-09-12,future_holdout,true
SYN-05979,2025-10-20,future_holdout,true
SYN-05980,2025-09-16,future_holdout,true
SYN-05981,2024-03-13,development,true
SYN-05982,2024-10-12,development,true
SYN-05983,2024-02-04,development,true
SYN-05984,2024-04-19,development,true
SYN-05985,2024-08-14,development,true
SYN-05986,2024-06-14,development,true
SYN-05987,2024-01-28,development,true
SYN-05988,2025-09-03,future_holdout,true
SYN-05989,2025-10-19,future_holdout,true
SYN-05990,2024-01-05,development,true
SYN-05991,2025-09-12,future_holdout,true
SYN-05992,2024-11-30,development,true
SYN-05993,2024-12-23,development,true
SYN-05994,2025-06-24,validation,true
SYN-05995,2025-03-01,validation,true
SYN-05996,2024-03-11,development,true
SYN-05997,2025-04-21,validation,true
SYN-05998,2024-12-12,development,true
SYN-05999,2025-06-10,validation,true
SYN-06000,2025-05-09,validation,true
SYN-06001,2025-01-17,validation,true
SYN-06002,2024-08-11,development,true
SYN-06003,2024-12-25,development,true
SYN-06004,2024-12-10,development,true
SYN-06005,2025-12-25,future_holdout,true
SYN-06006,2025-12-15,future_holdout,true
SYN-06007,2025-07-01,future_holdout,true
SYN-06008,2024-09-23,development,true
SYN-06009,2025-08-07,future_holdout,true
SYN-06010,2025-11-10,future_holdout,true
SYN-06011,2024-04-26,development,true
SYN-06012,2024-11-29,development,true
SYN-06013,2025-09-02,future_holdout,true
SYN-06014,2025-07-27,future_holdout,true
SYN-06015,2024-10-14,development,true
SYN-06016,2024-12-13,development,true
SYN-06017,2024-02-27,development,true
SYN-06018,2024-08-30,development,true
SYN-06019,2024-08-19,development,true
SYN-06020,2024-07-03,development,true
SYN-06021,2024-09-21,development,true
SYN-06022,2024-12-10,development,true
SYN-06023,2024-07-11,development,true
SYN-06024,2025-10-16,future_holdout,true
SYN-06025,2025-03-06,validation,true
SYN-06026,2025-03-28,validation,true
SYN-06027,2024-01-03,development,true
SYN-06028,2024-01-24,development,true
SYN-06029,2024-04-14,development,true
SYN-06030,2025-12-22,future_holdout,true
SYN-06031,2024-07-23,development,true
SYN-06032,2025-06-28,validation,true
SYN-06033,2025-11-04,future_holdout,true
SYN-06034,2025-12-27,future_holdout,true
SYN-06035,2025-07-18,future_holdout,true
SYN-06036,2025-06-25,validation,true
SYN-06037,2024-03-11,development,true
SYN-06038,2024-01-08,development,true
SYN-06039,2025-02-07,validation,true
SYN-06040,2024-11-28,development,true
SYN-06041,2025-12-24,future_holdout,true
SYN-06042,2024-07-31,development,true
SYN-06043,2024-02-08,development,true
SYN-06044,2025-12-06,future_holdout,true
SYN-06045,2025-07-17,future_holdout,true
SYN-06046,2024-11-04,development,true
SYN-06047,2024-08-23,development,true
SYN-06048,2024-06-08,development,true
SYN-06049,2025-10-06,future_holdout,true
SYN-06050,2024-03-28,development,true
SYN-06051,2024-10-21,development,true
SYN-06052,2025-07-15,future_holdout,true
SYN-06053,2024-09-06,development,true
SYN-06054,2024-01-24,development,true
SYN-06055,2025-08-29,future_holdout,true
SYN-06056,2025-09-23,future_holdout,true
SYN-06057,2024-05-04,development,true
SYN-06058,2025-07-07,future_holdout,true
SYN-06059,2024-12-16,development,true
SYN-06060,2025-03-07,validation,true
SYN-06061,2024-03-28,development,true
SYN-06062,2024-09-05,development,true
SYN-06063,2025-06-18,validation,true
SYN-06064,2024-09-30,development,true
SYN-06065,2025-11-10,future_holdout,true
SYN-06066,2024-06-05,development,true
SYN-06067,2024-02-13,development,true
SYN-06068,2025-09-06,future_holdout,true
SYN-06069,2024-09-14,development,true
SYN-06070,2024-06-27,development,true
SYN-06071,2024-02-08,development,true
SYN-06072,2025-04-17,validation,true
SYN-06073,2024-02-24,development,true
