booking_id,customer_id,booking_date,travel_date,destination,supplier,product_category,customer_price_eur,quoted_cost_eur,discount_rate,manager,acquisition_channel,customer_segment,customer_type,party_size,trip_duration_days,booking_lead_days,payment_method,installments,manual_exception,currency,cancellation,refund_amount_eur,refund_date,booking_changes,support_cases,support_cost_eur,additional_cost_eur,gross_profit_eur,contribution_margin_eur,repeat_purchase_180d,last_modified_at
SYN-04388,SYN-CUST-0308,2025-07-26,2025-10-02,Reykjavik,Atlas,premium,2556.95,1948.76,0.18,Manager 2,referral,leisure,returning,2,8,68,card,2,False,EUR,False,0.0,,0,0,0.0,77.83,147.94,18.97,True,2025-10-05
SYN-04389,SYN-CUST-0869,2025-04-03,2025-06-07,Rome,BlueWing,standard,€2678.57,1777.6,0.08,Manager 3,direct,leisure,new,3,7,65,card,1,False,EUR,False,0.0,,0,0,0.0,76.11,686.69,578.43,True,2025-04-10
SYN-04390,SYN-CUST-1430,2024-02-26,2024-03-29,Rome,Cedar,premium,2507.87,1735.56,0.08,Manager 1,paid_search,corporate,new,3,4,32,card,2,False,EUR,False,0.0,,0,0,0.0,35.48,571.68,486.04,False,2024-05-13
SYN-04391,SYN-CUST-1991,2025-08-09,2025-10-19,Tokyo,Cedar,standard,2768.8,1949.28,0.0,Manager 4,partner,leisure,returning,1,10,71,wallet,2,False,EUR,False,0.0,,0,0,0.0,550.61,819.52,213.54,True,2025-08-23
SYN-04392,SYN-CUST-2552,2025-03-25,2025-04-18,Zanzibar,Cedar,standard,2863.98,2186.55,0.12,Manager 8,paid_search,leisure,new,3,11,24,card,1,True,EUR,False,0.0,,0,0,0.0,44.92,333.75,254.47,False,2025-06-15
SYN-04393,SYN-CUST-3113,2024-04-03,2024-07-12,Lisbon,Atlas,luxury,3463.99,2331.89,0.12,Manager 5,direct,leisure,returning,1,8,100,card,1,False,EUR,False,0.0,,0,2,173.72,390.48,716.41,110.64,False,2024-06-22
SYN-04394,SYN-CUST-0474,2024-12-21,2025-01-29,Lisbon,BlueWing,premium,3350.4,2272.44,0.03,Manager 7,direct,leisure,returning,2,9,39,card,2,False,EUR,False,0.0,,0,0,0.0,0.0,977.45,910.44,False,2025-01-08
SYN-04395,SYN-CUST-1035,2024-04-18,2024-05-09,Tokyo,BlueWing,premium,3761.43,2804.62,0.05,Manager 4,direct,corporate,returning,3,4,21,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,768.74,723.6,,2024-07-18
SYN-04396,SYN-CUST-1596,2024-12-09,2025-04-01,Rome,Atlas,standard,2506.3,1716.79,0.0,Manager 8,paid_search,leisure,new,3,8,113,card,1,False,EUR,False,0.0,,0,0,0.0,82.26,789.5,677.16,True,2025-04-05
SYN-04397,SYN-CUST-2157,2025-02-07,2025-04-14,Tokyo,Cedar,premium,3628.53,2482.62,0.12,Manager 2,direct,leisure,returning,3,3,66,card,1,False,EUR,False,0.0,,0,0,0.0,101.22,710.49,565.72,True,2025-03-16
SYN-04398,SYN-CUST-2718,2025-08-17,2025-08-24,Zanzibar,Cedar,PREMIUM,4389.0,3093.42,0.05,Manager 3,partner,corporate,returning,3,2,7,bank_transfer,1,False,EUR,False,0.0,,1,0,0.0,515.28,1076.13,508.18,False,2025-08-17
SYN-04399,SYN-CUST-0079,2024-04-28,2024-06-25,Rome,Cedar,standard,1543.88,1186.78,0.08,Manager 7,direct,corporate,returning,3,2,58,wallet,1,False,EUR,False,0.0,,0,0,0.0,0.0,233.59,215.06,False,2024-07-06
SYN-04400,SYN-CUST-0640,2025-09-08,2025-12-25,Reykjavik,DeltaSun,luxury,5159.95,4026.25,0.08,Manager 1,direct,family,returning,4,7,108,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,267.42,720.9,391.56,False,2025-09-10
SYN-04401,SYN-CUST-1201,2025-04-28,2025-07-05,Reykjavik,Atlas,standard,3092.51,2291.56,0.12,Manager 5,direct,leisure,new,2,11,68,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,99.15,429.85,293.58,,2025-08-09
SYN-04402,SYN-CUST-1762,2025-12-25,2026-04-06,Tokyo,BlueWing,standard,2789.29,2147.14,0.0,Manager 2,partner,leisure,new,-1,9,102,card,2,False,EUR,False,0.0,,0,0,0.0,69.35,642.15,517.02,True,2026-02-19
SYN-04403,SYN-CUST-2323,2025-11-15,2026-02-14,Rome,BlueWing,standard,2490.58,1777.52,0.0,Manager 1,paid_search,leisure,new,3,3,91,wallet,1,False,EUR,False,0.0,,0,0,0.0,104.25,713.06,578.92,False,2026-01-18
SYN-04404,SYN-CUST-2884,2025-03-12,2025-06-19,Tokyo,BlueWing,premium,4662.31,3360.44,0.03,Manager 6,direct,leisure,new,3,8,99,bank_transfer,1,False,EUR,True,3929.21,2025-04-06,0,0,0.0,0.0,-2767.21,-2823.16,,2025-06-16
SYN-04405,SYN-CUST-0245,2024-08-12,2024-10-05,Reykjavik,Cedar,standard,3790.44,2569.73,0.12,Manager 3,direct,family,new,4,14,54,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,765.86,720.37,False,2024-10-23
SYN-04406,SYN-CUST-0806,2025-05-28,2025-07-11,Rome,DeltaSun,standard,3019.38,2256.2,0.08,Manager 7,partner,leisure,returning,3,10,44,card,3,False,EUR,False,0.0,,0,0,0.0,79.97,521.62,357.11,True,2025-06-09
SYN-04407,SYN-CUST-1367,2025-05-13,2025-05-27,Lisbon,DeltaSun,standard,2118.79,1673.02,0.05,Manager 5,direct,leisure,new,2,9,14,card,2,False,EUR,False,0.0,,0,0,0.0,28.16,339.83,269.29,True,2025-09-10
SYN-04408,SYN-CUST-1928,2024-02-10,2024-05-23,Tokyo,Atlas,standard,2876.65,2052.82,0.08,Manager 2,partner,leisure,returning,1,10,103,card,4,False,EUR,False,0.0,,0,0,0.0,35.38,593.7,454.77,False,2024-04-13
SYN-04409,SYN-CUST-2489,2024-07-30,2024-11-27,Tokyo,DeltaSun,premium,3698.37,2516.16,0.08,Manager 2,partner,leisure,new,3,10,120,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,77.68,886.34,734.69,False,2024-10-29
SYN-04410,SYN-CUST-3050,2025-05-28,2025-07-23,Reykjavik,BlueWing,standard,2147.54,1488.65,0.18,Manager 8,partner,leisure,new,1,2,56,wallet,1,False,EUR,False,0.0,,0,0,0.0,34.73,272.34,211.84,True,2025-09-07
SYN-04411,SYN-CUST-0411,2025-08-07,2025-09-04,Rome,Atlas,standard,1722.09,1352.35,0.05,Manager 7,direct,leisure,returning,2,2,28,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,283.63,262.97,True,2025-09-13
SYN-04412,SYN-CUST-0972,2024-03-07,2024-06-12,Tokyo,BlueWing,luxury,4613.63,3290.2,0.08,Manager 6,direct,leisure,new,1,5,97,card,3,False,EUR,False,0.0,,0,0,0.0,392.44,954.34,432.72,False,2024-06-29
SYN-04413,SYN-CUST-1533,2024-12-10,2024-12-29,Tokyo,BlueWing,premium,5236.08,3765.36,0.05,Manager 2,direct,corporate,returning,3,7,19,wallet,1,False,EUR,False,0.0,,0,0,0.0,26.58,1208.92,1119.5,True,2025-01-18
SYN-04414,SYN-CUST-2094,2025-11-07,2025-11-26,Lisbon,Atlas,luxury,3596.22,2709.99,0.0,Manager 8,paid_search,leisure,new,2,10,19,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,61.14,886.23,781.94,False,2026-02-25
SYN-04415,SYN-CUST-2655,2024-06-19,2024-07-01,Reykjavik,Atlas,premium,3413.16,2439.83,0.05,Manager 2,partner,leisure,returning,1,8,12,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,50.62,802.67,683.8,True,2024-07-04
SYN-04416,SYN-CUST-0016,2025-12-07,2026-01-10,Reykjavik,Cedar,premium,3024.57,2003.84,0.08,Manager 1,partner,corporate,returning,2,2,34,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,493.99,778.76,248.48,False,2026-03-28
SYN-04417,SYN-CUST-0577,2025-04-20,2025-07-24,Rome,DeltaSun,premium,2681.11,1854.98,0.18,Manager 1,paid_search,family,new,5,11,95,bank_transfer,1,True,EUR,False,0.0,,0,0,0.0,0.0,343.53,311.35,True,2025-05-17
SYN-04418,SYN-CUST-1138,2024-05-27,2024-06-23,Lisbon,DeltaSun,premium,2355.2,1812.42,0.05,Manager 2,referral,corporate,returning,1,2,27,card,1,False,EUR,False,0.0,,0,0,0.0,75.41,425.02,321.35,True,2024-07-15
SYN-04419,SYN-CUST-1699,2025-07-13,2025-08-17,Tokyo,BlueWing,standard,3420.01,2732.21,0.03,Manager 4,partner,family,new,7,4,35,wallet,1,False,EUR,False,0.0,,0,1,73.54,61.28,585.2,409.34,False,2025-07-13
SYN-04420,SYN-CUST-2260,2024-07-31,2024-09-02,Rome,Atlas,standard,2011.93,1364.94,0.18,Manager 5,paid_search,leisure,new,2,6,33,card,1,False,EUR,False,0.0,,0,0,0.0,71.41,284.84,189.29,False,2024-10-10
SYN-04421,SYN-CUST-2821,2024-03-30,2024-06-03,Rome,DeltaSun,luxury,4400.93,3328.86,0.03,Manager 2,partner,corporate,returning,3,8,65,card,3,False,EUR,False,0.0,,0,0,0.0,20.0,940.04,796.81,False,2024-06-24
SYN-04422,SYN-CUST-0182,2024-05-14,2024-08-21,Tokyo,Atlas,standard,3280.28,2310.79,0.12,Manager 7,paid_search,leisure,new,2,12,99,card,1,False,EUR,False,0.0,,0,1,57.0,51.78,575.85,427.7,False,2024-07-09
SYN-04423,SYN-CUST-0743,2025-02-28,2025-05-07,Zanzibar,DeltaSun,standard,3172.76,2392.93,0.12,Manager 2,direct,leisure,returning,3,10,68,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,90.75,399.1,270.28,False,2025-05-18
SYN-04424,SYN-CUST-1304,2024-12-01,2025-01-21,Reykjavik,BlueWing,standard,2576.16,1992.25,0.0,Manager 2,referral,corporate,returning,2,5,51,card,1,False,EUR,False,0.0,,0,0,0.0,23.04,583.91,529.96,False,2025-03-05
SYN-04425,SYN-CUST-1865,2024-12-23,2025-01-14,Tokyo,Atlas,standard,3160.97,2221.28,0.05,Manager 6,paid_search,corporate,new,1,5,22,card,1,False,EUR,False,0.0,,0,0,0.0,110.34,781.64,633.37,True,2025-04-22
SYN-04426,SYN-CUST-2426,2024-01-14,2024-04-11,Rome,BlueWing,premium,2755.44,1961.1,0.0,Manager 7,partner,leisure,new,2,14,88,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,794.34,761.28,False,2024-05-08
SYN-04427,SYN-CUST-2987,2024-01-20,2024-04-28,Zanzibar,BlueWing,standard,3073.12,2088.64,0.0,Manager 2,partner,leisure,returning,2,2,99,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,100.03,984.48,847.57,,2024-03-05
SYN-04428,SYN-CUST-0348,2025-10-05,2025-10-23,Lisbon,Cedar,premium,1985.82,1368.29,0.03,Manager 8,direct,corporate,new,1,3,18,card,1,False,EUR,False,0.0,,0,0,0.0,35.2,557.95,498.92,False,2025-10-10
SYN-04429,SYN-CUST-0909,2024-04-07,2024-06-28,Reykjavik,Atlas,premium,3749.8,2862.12,0.05,Manager 4,direct,family,returning,3,16,82,card,2,False,EUR,False,0.0,,0,0,0.0,98.26,700.19,526.93,False,2024-06-10
SYN-04430,SYN-CUST-1470,2024-07-02,2024-11-02,Lisbon,Atlas,luxury,3432.92,2529.25,0.05, Manager 3 ,paid_search,leisure,new,1,14,123,bank_transfer,1,False,EUR,True,3175.52,2024-08-04,0,1,74.62,526.39,-2443.5,-3085.71,False,2024-07-04
SYN-04431,SYN-CUST-2031,2024-09-14,2024-12-17,Lisbon,BlueWing,standard,2098.47,1631.05,0.0,Manager 2,direct,leisure,returning,1,11,94,card,3,False,EUR,False,0.0,,0,0,0.0,31.69,467.42,376.97,False,2024-10-26
SYN-04432,SYN-CUST-2592,2025-06-06,2025-07-25,Lisbon,Cedar,standard,1959.47,1302.6,0.18,Manager 6,referral,leisure,new,1,4,49,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,2.22,304.16,278.43,False,2025-09-12
SYN-04433,SYN-CUST-3153,2025-12-20,2026-03-31,Lisbon,BlueWing,premium,2606.63,1761.03,0.03,Manager 1,direct,family,new,5,2,101,bank_transfer,1,False,EUR,False,0.0,,0,1,56.8,52.91,767.4,626.41,False,2026-02-04
SYN-04434,SYN-CUST-0514,2024-03-27,2024-04-20,Tokyo,BlueWing,standard,3354.11,2440.47,0.08,Manager 2,partner,family,new,3,2,24,card,1,False,EUR,False,0.0,,0,0,0.0,65.33,645.31,539.73,True,2024-06-18
SYN-04435,SYN-CUST-1075,2025-11-17,2026-01-22,Zanzibar,Atlas,standard,2398.15,1674.02,0.03,Manager 2,direct,leisure,returning,1,9,66,card,1,True,EUR,False,0.0,,0,0,0.0,0.0,652.19,623.41,True,2026-02-28
SYN-04436,SYN-CUST-1636,2024-10-31,2025-02-11,Tokyo,Atlas,standard,2161.99,1507.19,0.12,Manager 2,partner,leisure,new,2,10,103,card,1,False,EUR,False,0.0,,0,0,0.0,37.29,395.36,332.13,True,2024-12-25
SYN-04437,SYN-CUST-2197,2024-07-06,2024-08-19,Zanzibar,DeltaSun,standard,2735.22,2122.28,0.08,Manager 2,partner,leisure,returning,3,3,44,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,15.93,394.13,345.37,False,2024-09-24
SYN-04438,SYN-CUST-2758,2025-12-15,2026-02-18,Reykjavik,Cedar,standard,2873.93,2202.98,0.08,Manager 7,referral,family,new,3,4,65,card,1,False,EUR,False,0.0,,0,0,0.0,13.82,441.04,392.73,True,2026-02-23
SYN-04439,SYN-CUST-0119,2024-02-25,2024-05-02,Tokyo,BlueWing,standard,3832.91,3081.07,0.12,Manager 2,partner,family,new,6,6,67,bank_transfer,2,False,EUR,False,0.0,,0,0,0.0,66.93,291.89,148.3,False,2024-06-18
SYN-04440,SYN-CUST-0680,2024-03-11,2024-05-13,Lisbon,Cedar,standard,1832.58,1332.6,0.08,Manager 5,referral,family,returning,5,3,63,card,1,False,EUR,False,0.0,,0,0,0.0,72.41,353.38,258.98,False,2024-06-17
SYN-04441,SYN-CUST-1241,2025-03-20,2025-04-26,Lisbon,BlueWing,standard,1732.77,1193.58,0.12,Manager 4,partner,leisure,new,3,4,37,card,1,False,EUR,False,0.0,,0,0,0.0,61.87,331.26,248.6,False,2025-05-21
SYN-04442,SYN-CUST-1802,2024-11-11,2024-12-01,Tokyo,Atlas,standard,3958.15,3176.2,0.0,Manager 4,referral,family,returning,6,7,20,card,1,True,EUR,False,0.0,,0,1,76.28,516.97,781.95,141.21,False,2024-12-14
SYN-04443,SYN-CUST-2363,2025-11-10,2025-12-17,Tokyo,BlueWing,premium,3073.01,2301.09,0.08,Manager 8,referral,leisure,new,2,2,37,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,526.08,489.2,,2025-12-15
SYN-04444,SYN-CUST-2924,2025-03-25,2025-04-09,Tokyo,BlueWing,standard,2783.68,1966.65,0.03,Manager 2,partner,leisure,returning,1,5,15,card,1,False,EUR,True,2673.88,2025-06-06,0,0,0.0,20.99,-1940.36,-1994.76,,2025-07-10
SYN-04445,SYN-CUST-0285,2025-07-22,2025-11-04,Lisbon,BlueWing,standard,2236.39,1782.81,0.05,Manager 1,partner,leisure,new,2,16,105,wallet,2,True,EUR,False,0.0,,0,0,0.0,50.33,341.77,246.71,True,2025-10-15
SYN-04446,SYN-CUST-0846,30/08/2025,2025-09-17,Reykjavik,BlueWing,premium,3798.58,2997.92,0.03,Manager 7,paid_search,family,new,4,3,18,wallet,2,False,EUR,False,0.0,,0,0,0.0,64.6,686.7,546.13,False,2025-10-20
SYN-04447,SYN-CUST-1407,2024-11-19,2025-01-09,Rome,Cedar,standard,2396.21,1645.83,1.25,Manager 8,direct,family,new,4,14,51,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,558.68,529.93,True,2024-11-21
SYN-04448,SYN-CUST-1968,2025-12-18,2025-12-20,Rome,BlueWing,standard,2621.45,2062.23,0.03,Manager 3,direct,leisure,returning,2,9,2,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,28.73,480.57,420.38,,2026-03-10
SYN-04449,SYN-CUST-2529,2025-08-21,2025-11-06,Rome,DeltaSun,standard,2606.25,1812.33,0.12,Manager 4,referral,leisure,returning,2,4,77,card,1,False,EUR,False,0.0,,0,0,0.0,46.32,481.17,403.58,False,2025-11-13
SYN-04450,SYN-CUST-3090,2025-12-08,2025-12-10,Tokyo,BlueWing,standard,2456.52,1710.58,0.12,Manager 1,partner,corporate,new,2,3,2,card,1,False,EUR,False,0.0,,0,1,38.72,644.84,451.16,-261.87,True,2026-02-08
SYN-04451,SYN-CUST-0451,2025-10-10,2025-12-06,Lisbon,BlueWing,premium,2288.89,1782.42,0.05,Manager 5,direct,leisure,new,1,11,57,card,3,False,EUR,False,0.0,,0,0,0.0,0.0,392.02,327.93,False,2025-10-20
SYN-04452,SYN-CUST-1012,2024-03-16,2024-04-28,Zanzibar,DeltaSun,standard,2356.68,1805.35,0.03,Manager 7,direct,corporate,returning,2,2,43,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,80.22,480.62,372.13,False,2024-06-22
SYN-04453,SYN-CUST-1573,2024-11-30,2025-01-20,Tokyo,BlueWing,premium,3420.03,2426.35,0.0,Manager 6,paid_search,leisure,new,3,3,51,card,1,False,EUR,False,0.0,,0,0,0.0,75.74,993.69,876.91,True,2025-01-12
SYN-04454,SYN-CUST-2134,2024-08-14,2024-09-19,Rome,Atlas,standard,2612.52,1979.71,0.05,Manager 2,referral,family,new,5,4,36,card,1,False,EUR,False,0.0,,0,0,0.0,55.5,502.18,415.33,False,2024-12-12
SYN-04455,SYN-CUST-2695,2025-07-09,2025-11-17,Zanzibar,Cedar,premium,2553.03,1913.17,0.18,Manager 2,direct,leisure,new,2,5,131,card,1,False,EUR,False,0.0,,0,0,0.0,90.61,180.31,59.07,True,2025-07-21
SYN-04456,SYN-CUST-0056,2024-09-05,2024-09-23,Rome,BlueWing,standard,2195.79,1668.01,0.08,Manager 7,partner,corporate,new,2,7,18,card,1,False,EUR,False,0.0,,0,0,0.0,7.86,352.12,317.91,False,2024-11-15
SYN-04457,SYN-CUST-0617,2024-05-17,2024-05-20,Rome,DeltaSun,standard,2345.57,1659.83,0.12,Manager 2,paid_search,family,returning,3,5,3,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,81.78,404.27,294.34,False,2024-06-17
SYN-04458,SYN-CUST-1178,2025-08-10,2025-09-15,Lisbon,DeltaSun,standard,1998.17,1520.08,0.0,Manager 7,direct,leisure,returning,1,5,36,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,478.08,454.11,False,2025-11-05
SYN-04459,SYN-CUST-1739,2024-06-27,2024-10-10,Rome,BlueWing,premium,2855.81,2256.08,0.03,Manager 6,paid_search,leisure,returning,2,8,105,wallet,2,False,EUR,False,0.0,,0,0,0.0,48.78,514.06,408.15,False,2024-10-18
SYN-04460,SYN-CUST-2300,2024-06-08,2024-09-03,Zanzibar,BlueWing,premium,4398.38,3145.09,0.12,Manager 2,direct,leisure,new,3,8,87,bank_transfer,2,False,EUR,False,0.0,,0,1,68.64,0.0,725.49,568.88,False,2024-06-24
SYN-04461,SYN-CUST-2861,2025-09-01,2025-09-03,Tokyo,DeltaSun,standard,3083.2,2430.96,0.12,Manager 2,paid_search,family,new,5,2,2,wallet,2,False,EUR,True,2394.94,2025-09-05,1,0,0.0,209.39,-2112.69,-2383.74,False,2025-09-18
SYN-04462,SYN-CUST-0222,2024-09-19,2024-12-02,Lisbon,Atlas,standard,1521.87,1088.39,0.18,Manager 6,direct,family,new,6,2,74,bank_transfer,1,False,EUR,False,0.0,,1,0,0.0,98.79,159.55,42.5,True,2024-10-31
SYN-04463,SYN-CUST-0783,2025-10-27,2025-11-24,Lisbon,Atlas,standard,2187.08,1681.45,0.08,Manager 4,referral,leisure,returning,2,14,28,card,2,False,EUR,False,0.0,,0,0,0.0,25.45,330.66,261.47,,2025-11-04
SYN-04464,SYN-CUST-1344,2024-08-27,2024-09-21,Rome,Atlas,standard,1518.26,1069.38,0.05,Manager 3,partner,leisure,returning,3,2,25,card,4,False,EUR,False,0.0,,0,0,0.0,57.76,372.97,260.56,True,2024-11-16
SYN-04465,SYN-CUST-1905,2025-04-06,2025-06-04,Lisbon,Atlas,standard,1699.38,1274.91,0.12,Manager 1,direct,family,new,3,5,59,wallet,1,False,EUR,False,0.0,,0,0,0.0,38.96,220.54,161.19,False,2025-07-02
SYN-04466,SYN-CUST-2466,2024-01-29,2024-04-22,Reykjavik,Cedar,standard,1678.71,1244.48,0.12,Manager 7,partner,leisure,returning,2,6,84,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,232.78,212.64,False,2024-04-01
SYN-04467,SYN-CUST-3027,2024-09-27,2024-12-16,Reykjavik,Cedar,standard,3098.59,2102.21,0.05,Manager 6,referral,leisure,returning,1,7,80,bank_transfer,4,False,EUR,False,0.0,,0,0,0.0,83.8,841.46,646.1,True,2024-11-19
SYN-04468,SYN-CUST-0388,2024-05-18,2024-07-29,Rome,Cedar,standard,1690.1,1286.83,0.05,Manager 8,referral,leisure,returning,3,3,72,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,0.0,318.76,298.48,True,2024-07-13
SYN-04469,SYN-CUST-0949,2025-11-04,2025-12-29,Rome,Atlas,standard,2123.19,1605.64,0.0,Manager 8,direct,corporate,returning,3,2,55,card,2,False,EUR,False,0.0,,0,0,0.0,39.23,517.55,435.86,False,2026-01-01
SYN-04470,SYN-CUST-1510,2024-10-13,2025-01-20,Tokyo,BlueWing,standard,3618.13,2636.35,0.05,Manager 2,partner,corporate,new,1,2,99,card,1,False,EUR,False,0.0,,0,0,0.0,62.81,800.87,694.65,False,2024-12-19
SYN-04471,SYN-CUST-2071,2024-07-13,2024-08-21,Zanzibar,BlueWing,premium,4541.3,3090.5,0.0,Manager 2,direct,corporate,new,3,11,39,card,1,False,EUR,False,0.0,,0,0,0.0,32.19,1450.8,1364.12,False,2024-08-27
SYN-04472,SYN-CUST-2632,2024-09-14,2024-10-17,Lisbon,DeltaSun,premium,2595.2,1964.16,0.05,Manager 7,partner,leisure,new,2,10,33,card,3,False,EUR,False,0.0,,0,0,0.0,24.16,501.28,404.46,True,2024-11-25
SYN-04473,SYN-CUST-3193,2024-08-27,2024-09-30,Rome,DeltaSun,luxury,4011.46,2806.0,0.08,Manager 2,paid_search,leisure,new,2,10,34,wallet,2,False,EUR,False,0.0,,0,0,0.0,26.72,884.54,777.59,False,2024-09-08
SYN-04474,SYN-CUST-0554,2025-04-16,2025-08-02,Reykjavik,DeltaSun,premium,3583.86,2398.91,0.0,Manager 3,partner,leisure,returning,1,11,108,card,1,False,EUR,False,0.0,,0,0,0.0,55.11,1184.95,1086.83,False,2025-04-30
SYN-04475,SYN-CUST-1115,2025-08-26,2025-08-28,Tokyo,Cedar,standard,2907.93,2366.52,0.12,Manager 7,direct,corporate,new,3,2,2,wallet,1,False,EUR,False,0.0,,0,0,0.0,12.64,192.45,144.92,False,2025-12-01
SYN-04476,SYN-CUST-1676,2024-10-02,2024-10-04,Rome,Cedar,standard,2198.52,1521.87,0.08,Manager 6,paid_search,corporate,new,3,6,2,card,1,False,EUR,False,0.0,,0,0,0.0,86.23,500.77,388.16,False,2024-11-04
SYN-04477,SYN-CUST-2237,2024-03-17,2024-04-22,Reykjavik,BlueWing,standard,2910.57,2207.22,0.08,Manager 1,direct,leisure,returning,2,8,36,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,470.5,435.58,False,2024-03-22
SYN-04478,SYN-CUST-2798,2025-06-11,2025-08-29,Lisbon,BlueWing,standard,2127.59,1541.86,0.03,Manager 4,partner,leisure,new,2,6,79,card,1,False,EUR,False,0.0,,0,0,0.0,133.73,521.9,362.63,True,2025-09-11
SYN-04479,SYN-CUST-0159,2025-09-15,2025-11-06,Tokyo,BlueWing,standard,3418.85,2618.89,0.05,Manager 4,direct,leisure,new,3,7,52,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,629.02,587.99,False,2025-11-01
SYN-04480,SYN-CUST-0720,2024-05-07,2024-08-27,Lisbon,DeltaSun,standard,1745.75,1158.26,0.05,Manager 3,direct,leisure,returning,2,11,112,card,2,False,EUR,False,0.0,,0,0,0.0,41.84,500.2,423.45,False,2024-06-21
SYN-04481,SYN-CUST-1281,2024-08-14,2024-10-11,Tokyo,Cedar,standard,2158.63,1740.06,0.05,Manager 5,direct,family,returning,5,7,58,card,4,True,EUR,False,0.0,,0,0,0.0,95.92,310.63,137.0,False,2024-11-11
SYN-04482,SYN-CUST-1842,2025-02-14,2025-05-11,Reykjavik,DeltaSun,standard,3239.62,2213.6,0.0,Manager 7,direct,leisure,new,1,4,86,card,4,False,EUR,False,0.0,,0,0,0.0,0.0,1026.02,909.39,False,2025-03-24
SYN-04483,SYN-CUST-2403,2024-12-31,2025-02-20,Lisbon,DeltaSun,premium,2483.24,1736.6,0.12,Manager 3,partner,family,new,3,13,51,bank_transfer,1,False,EUR,False,0.0,,0,0,0.0,35.0,448.66,383.86,False,2025-01-22
SYN-04484,SYN-CUST-2964,2024-10-01,2024-12-12,Reykjavik,DeltaSun,standard,3142.21,2267.67,0.08,Manager 4,direct,family,new,3,9,72,card,1,False,EUR,False,0.0,,0,0,0.0,0.0,623.16,585.45,False,2024-10-26
SYN-04485,SYN-CUST-0325,2025-10-07,2025-10-09,Tokyo,DeltaSun,premium,3251.9,2432.19,0.08,Manager 3,direct,corporate,returning,3,6,2,bank_transfer,3,True,EUR,False,0.0,,1,0,0.0,176.81,559.56,291.7,True,2026-01-13
SYN-04486,SYN-CUST-0886,2025-03-02,2025-06-10,Rome,BlueWing,standard,2680.07,2077.32,0.08,Manager 2,direct,family,returning,4,7,100,card,1,True,EUR,False,0.0,,0,0,0.0,78.95,388.35,277.24,False,2025-05-23
SYN-04487,SYN-CUST-1447,2025-07-20,2025-08-06,Rome,Cedar,premium,2104.72,1402.43,0.12,Manager 2,paid_search,leisure,new,2,8,17,card,3,False,EUR,False,0.0,,0,0,0.0,354.02,449.72,36.77,,2025-08-04
SYN-04488,SYN-CUST-2008,2024-10-06,2024-12-17,Tokyo,BlueWing,luxury,6605.02,5173.54,0.0,Manager 7,direct,leisure,new,3,9,72,wallet,2,False,EUR,False,0.0,,0,0,0.0,85.73,1431.48,1213.65,False,2024-12-01
SYN-04489,SYN-CUST-2569,2025-02-03,2025-04-19,Rome,DeltaSun,standard,2476.8,1757.21,0.12,Manager 8,direct,leisure,new,3,6,75,card,1,False,EUR,False,0.0,,0,0,0.0,65.32,422.38,327.34,False,2025-05-08
SYN-04490,SYN-CUST-3130,2024-03-24,2024-04-30,Reykjavik,DeltaSun,standard,3162.84,2154.6,0.08,Manager 3,partner,leisure,new,3,10,37,card,1,False,EUR,False,0.0,,0,0,0.0,28.0,755.21,689.26,False,2024-07-21
SYN-04491,SYN-CUST-0491,2025-07-12,2025-08-21,Rome,BlueWing,premium,2684.45,1820.64,0.03,Manager 7,direct,leisure,new,2,12,40,card,1,False,EUR,False,0.0,,0,0,0.0,125.41,783.28,625.65,,2025-08-29
SYN-04492,SYN-CUST-1052,2024-11-24,2025-02-18,Tokyo,Atlas,standard,3447.31,2725.17,0.12,Manager 2,direct,leisure,new,2,19,86,card,1,False,EUR,False,0.0,,0,0,0.0,36.89,308.46,230.2,False,2025-03-04
SYN-04493,SYN-CUST-1613,2025-10-05,2025-11-22,Reykjavik,,standard,2236.58,1676.49,0.03,Manager 2,direct,leisure,new,1,6,48,card,1,False,EUR,False,0.0,,0,0,0.0,32.86,492.99,433.29,False,2026-01-04
