deal_id,account_id,deal_created_date,lead_source,industry,company_size_band,deal_size_usd,sales_rep,sales_region,product_line,discount_requested_pct,competitor_involved,lead_score,decision_maker_engaged,currency,lost,won_amount_usd,sales_cost_usd,discount_leakage_usd,gross_deal_margin_usd,net_deal_contribution_usd,expansion_180d,close_date,notes_count,last_modified_at
DEAL-06173,DEAL-ACC-2293,2024-03-02,cold_call,retail,large,57576.44,Rep 1,Region South,Suite,18.95,False,76,True,USD,False,57576.44,0.0,10908.17,57576.44,46668.27,True,2024-03-20,0,2024-04-17
DEAL-06174,DEAL-ACC-1854,2024-08-18,webinar,retail,enterprise,160598.76,Rep 3,Region Central,Suite,0.07,False,62,False,USD,False,160598.76,1015.53,107.02,159583.24,159476.22,True,,0,2024-09-04
DEAL-06175,DEAL-ACC-1415,2024-06-07,referral,manufacturing,small,10372.84,Rep 4,Region East,Platform,22.43,True,26,False,USD,False,10372.84,2626.02,2326.64,7746.82,5420.18,False,2024-07-31,1,2024-07-25
DEAL-06176,DEAL-ACC-0976,2024-05-26,organic,manufacturing,large,52250.72,Rep 6,Region East,Suite,12.36,False,50,False,USD,False,52250.72,5822.83,6459.26,46427.89,39968.64,False,2024-07-18,0,2024-07-24
DEAL-06177,DEAL-ACC-0537,2024-07-25,paid,retail,large,56616.03,Rep 7,Region East,Suite,25.95,True,23,False,USD,False,56616.03,10219.58,14693.04,46396.45,31703.41,False,2024-10-15,0,2024-08-29
DEAL-06178,DEAL-ACC-0098,2024-09-07,cold_call,healthcare,medium,24601.57,Rep 6,Region South,Suite,19.38,True,30,False,USD,True,0.0,6356.21,4766.83,-6356.21,-11123.04,False,2024-10-30,0,2024-10-11
DEAL-06179,DEAL-ACC-2259,2024-02-12,paid,finance,small,5885.42,Rep 6,Region Central,Standalone,21.93,True,19,True,USD,True,0.0,1994.63,1290.38,-1994.63,-3285.01,False,2024-05-02,0,2024-04-05
DEAL-06180,DEAL-ACC-1820,2024-10-29,organic,tech,large,70789.85,Rep 7,Region East,Suite,16.21,False,98,True,USD,False,70789.85,0.0,11471.87,70789.85,59317.98,False,2024-12-14,0,2024-12-01
DEAL-06181,DEAL-ACC-1381,2025-07-11,cold_call,finance,medium,27007.14,Rep 1,Region West,Platform,6.58,True,75,False,USD,False,27007.14,5237.97,1776.25,21769.17,19992.92,False,2025-09-19,0,2025-09-03
DEAL-06182,DEAL-ACC-0942,2024-04-26,webinar,tech,medium,23648.38,Rep 8,Region East,Standalone,17.19,True,73,True,USD,False,23648.38,348.35,4066.08,23300.03,19233.95,True,,0,2024-05-29
DEAL-06183,DEAL-ACC-0503,2025-08-21,referral,finance,large,81848.49,Rep 2,Region Central,Suite,5.0,False,38,False,USD,False,81848.49,24406.65,4094.15,57441.84,53347.69,False,,0,2025-08-26
DEAL-06184,DEAL-ACC-0064,2024-02-07,cold_call,healthcare,small,8161.37,Rep 5,Region West,Suite,13.03,True,36,False,USD,True,0.0,1256.01,1063.66,-1256.01,-2319.66,,2024-03-21,0,2024-04-04
DEAL-06185,DEAL-ACC-2225,2024-06-06,paid,finance,small,8958.24,Rep 4,Region Central,Suite,14.56,False,23,False,USD,False,8958.24,2602.7,1304.51,6355.53,5051.02,True,2024-08-18,0,2024-07-05
DEAL-06186,DEAL-ACC-1786,2025-12-04,cold_call,manufacturing,small,8907.43,Rep 6,Region West,Platform,21.62,False,73,False,USD,False,8907.43,2120.73,1925.92,6786.7,4860.78,False,2026-01-25,0,2026-01-12
DEAL-06187,DEAL-ACC-1347,2024-04-24,cold_call,tech,medium,26829.62,Rep 4,Region Central,Platform,0.0,True,74,True,USD,False,26829.62,4350.12,0.0,22479.5,22479.5,True,2024-07-15,0,2024-06-11
DEAL-06188,DEAL-ACC-0908,2025-06-13,cold_call,retail,small,7121.95,Rep 4,Region West,Standalone,22.71,True,70,False,USD,False,7121.95,1638.21,1617.55,5483.74,3866.19,True,2025-07-21,0,2025-07-02
DEAL-06189,DEAL-ACC-0469,2024-02-17,cold_call,healthcare,small,7516.16,Rep 1,Region East,Standalone,15.0,False,81,False,USD,True,0.0,0.0,1127.73,0.0,-1127.73,False,2024-03-08,2,2024-04-06
DEAL-06190,DEAL-ACC-0030,2024-10-26,cold_call,finance,medium,22279.84,Rep 7,Region West,Suite,5.36,True,82,False,USD,True,0.0,2046.51,1194.3,-2046.51,-3240.81,False,2025-01-23,0,2024-12-11
DEAL-06191,DEAL-ACC-2191,2025-12-07,paid,manufacturing,small,7050.48,Rep 7,Region East,Suite,11.63,True,61,True,USD,True,0.0,1099.73,820.27,-1099.73,-1920.0,,,1,2025-12-16
DEAL-06192,DEAL-ACC-1752,2024-12-30,cold_call,finance,small,9334.31,Rep 1,Region West,Platform,18.5,False,57,False,USD,True,0.0,1768.84,1726.74,-1768.84,-3495.59,False,2025-03-14,0,2025-01-02
DEAL-06193,DEAL-ACC-1313,2025-10-30,paid,tech,enterprise,151824.62,Rep 3,Region Central,Standalone,24.1,False,36,False,USD,False,151824.62,43876.94,36582.79,107947.68,71364.89,False,2026-01-26,0,2025-11-02
DEAL-06194,DEAL-ACC-0874,2024-03-27,webinar,tech,medium,22590.3,Rep 3,Region Central,Suite,9.78,False,25,True,USD,False,22590.3,6082.1,2209.43,16508.19,14298.77,,2024-04-18,0,2024-03-29
DEAL-06195,DEAL-ACC-0435,2025-06-14,paid,retail,enterprise,135602.74,Rep 8,Region Central,Platform,1.57,True,76,False,USD,False,135602.74,0.0,2132.53,135602.74,133470.2,True,2025-07-06,2,2025-07-22
DEAL-06196,DEAL-ACC-2596,2025-02-16,referral,tech,small,9474.66,Rep 5,Region West,Standalone,0.0,True,50,False,USD,False,9474.66,2071.88,0.0,7402.78,7402.78,True,2025-04-05,0,2025-04-07
DEAL-06197,DEAL-ACC-2157,2025-08-17,paid,finance,small,3577.34,Rep 2,Region South,Standalone,0.0,True,67,False,USD,True,0.0,435.4,0.0,-435.4,-435.4,False,2025-10-20,1,2025-09-14
DEAL-06198,DEAL-ACC-1718,2024-05-16,paid,finance,enterprise,126551.91,Rep 6,Region Central,Standalone,10.39,True,25,False,USD,True,0.0,57809.92,13152.6,-57809.92,-70962.52,False,,0,2024-07-12
DEAL-06199,DEAL-ACC-1279,2024-08-01,paid,tech,medium,27905.72,Rep 4,Region South,Suite,10.53,True,75,True,USD,True,0.0,0.0,2939.1,0.0,-2939.1,False,2024-09-25,0,2024-09-26
DEAL-06200,DEAL-ACC-0840,2024-11-05,paid,healthcare,small,10198.55,Rep 7,Region South,Standalone,12.96,True,62,True,USD,True,0.0,2125.03,1321.8,-2125.03,-3446.83,False,2024-11-27,0,2024-12-30
DEAL-06201,DEAL-ACC-0401,2025-11-27,referral,finance,small,9226.27,Rep 1,Region East,Platform,20.44,False,96,True,USD,False,9226.27,0.0,1885.92,9226.27,7340.34,True,2025-12-04,0,2026-01-06
DEAL-06202,DEAL-ACC-2562,2025-05-16,organic,retail,medium,28001.86,Rep 8,Region East,Suite,18.58,True,32,True,USD,False,28001.86,1603.88,5201.76,26397.98,21196.22,True,2025-07-06,0,2025-06-30
DEAL-06203,DEAL-ACC-2123,2024-07-18,webinar,finance,enterprise,94115.06,Rep 1,Region West,Standalone,23.96,False,47,False,USD,False,94115.06,23467.07,22549.61,70647.99,48098.38,False,2024-09-07,1,2024-08-29
DEAL-06204,DEAL-ACC-1684,2024-08-20,referral,retail,large,50842.02,Rep 2,Region East,Platform,16.43,False,52,False,USD,False,50842.02,5968.75,8355.73,44873.27,36517.54,False,2024-10-03,0,2024-09-28
DEAL-06205,DEAL-ACC-1245,2025-06-22,paid,tech,medium,24569.34,Rep 1,Region East,Standalone,13.16,False,32,False,USD,False,24569.34,6581.09,3232.82,17988.25,14755.43,True,2025-07-26,0,2025-07-16
DEAL-06206,DEAL-ACC-0806,2024-05-03,referral,tech,small,6973.06,Rep 4,Region South,Suite,20.49,False,91,False,USD,True,0.0,0.0,1428.64,0.0,-1428.64,False,2024-05-30,0,2024-06-07
DEAL-06207,DEAL-ACC-0367,2025-09-06,referral,finance,medium,21236.06,Rep 7,Region West,Suite,0.0,False,46,True,USD,False,21236.06,3555.75,0.0,17680.3,17680.3,True,2025-10-19,0,2025-09-13
DEAL-06208,DEAL-ACC-2528,2024-05-08,cold_call,manufacturing,large,67039.89,Rep 6,Region Central,Platform,9.6,False,72,False,USD,True,0.0,8498.13,6433.11,-8498.13,-14931.25,,2024-06-09,0,2024-05-09
DEAL-06209,DEAL-ACC-2089,2025-08-11,webinar,tech,small,6858.67,Rep 5,Region Central,Suite,15.62,False,72,False,USD,False,6858.67,994.64,1071.0,5864.02,4793.03,,,0,2025-10-07
DEAL-06210,DEAL-ACC-1650,2025-12-22,referral,retail,large,63726.18,Rep 5,Region West,Suite,24.09,True,74,True,USD,False,63726.18,0.0,15349.07,63726.18,48377.11,True,2026-01-29,0,2025-12-26
DEAL-06211,DEAL-ACC-1211,2025-05-28,webinar,healthcare,small,7674.55,Rep 8,Region South,Standalone,20.82,True,78,False,USD,False,7674.55,1107.38,1597.85,6567.17,4969.32,False,2025-07-25,0,2025-07-25
DEAL-06212,DEAL-ACC-0772,2025-06-17,webinar,healthcare,medium,24191.98,Rep 3,Region East,Standalone,6.14,True,50,False,USD,False,24191.98,5331.4,1485.34,18860.57,17375.23,False,2025-08-04,1,2025-07-12
DEAL-06213,DEAL-ACC-0333,2024-03-21,cold_call,manufacturing,medium,25002.74,Rep 3,Region West,Standalone,9.85,True,61,True,USD,True,0.0,2796.52,2463.37,-2796.52,-5259.88,False,2024-06-17,0,2024-04-23
DEAL-06214,DEAL-ACC-2494,2024-04-28,cold_call,tech,enterprise,158533.33,Rep 4,Region South,Platform,17.77,False,100,False,USD,False,158533.33,0.0,28172.11,158533.33,130361.22,True,2024-07-24,2,2024-05-04
DEAL-06215,DEAL-ACC-2055,2025-03-20,webinar,manufacturing,medium,23546.97,Rep 5,Region East,Standalone,13.38,True,68,True,USD,False,23546.97,3529.31,3151.08,20017.66,16866.57,,,0,2025-03-22
DEAL-06216,DEAL-ACC-1616,2025-05-17,cold_call,tech,medium,20497.57,Rep 4,Region West,Standalone,10.68,False,53,True,USD,True,0.0,5310.5,2188.71,-5310.5,-7499.2,False,2025-08-13,0,2025-05-20
DEAL-06217,DEAL-ACC-1177,2024-10-13,referral,finance,large,55325.89,Rep 2,Region East,Standalone,7.09,True,42,True,USD,False,55325.89,7916.35,3921.01,47409.54,43488.53,True,,0,2024-10-26
DEAL-06218,DEAL-ACC-0738,2025-02-21,referral,retail,large,60093.13,Rep 5,Region Central,Suite,16.71,True,43,True,USD,False,60093.13,3943.01,10039.28,56150.13,46110.85,,2025-03-05,2,2025-04-07
DEAL-06219,DEAL-ACC-0299,2025-04-21,organic,manufacturing,large,58445.85,Rep 3,Region Central,Standalone,3.77,False,65,True,USD,False,58445.85,6886.68,2200.88,51559.17,49358.28,False,2025-06-19,0,2025-06-05
DEAL-06220,DEAL-ACC-2460,2025-07-08,paid,finance,small,10018.0,Rep 2,Region South,Suite,0.78,False,57,False,USD,False,10018.0,3752.52,78.41,6265.48,6187.07,True,2025-07-30,0,2025-08-11
DEAL-06221,DEAL-ACC-2021,2025-04-16,cold_call,tech,large,70065.44,Rep 6,Region East,Standalone,11.97,True,52,False,USD,False,70065.44,7986.12,8389.76,62079.31,53689.55,True,2025-07-15,0,2025-06-12
DEAL-06222,DEAL-ACC-1582,2025-05-17,organic,tech,large,49465.92,Rep 6,Region West,Suite,5.92,False,83,False,USD,False,49465.92,7304.32,2928.39,42161.6,39233.21,,2025-06-16,0,2025-06-26
DEAL-06223,DEAL-ACC-1143,2025-03-24,referral,tech,large,60240.36,Rep 1,Region South,Platform,3.29,True,34,True,USD,False,60240.36,17776.68,1979.53,42463.68,40484.15,False,2025-04-21,1,2025-05-15
DEAL-06224,DEAL-ACC-0704,2025-09-18,paid,manufacturing,enterprise,148645.72,Rep 5,Region Central,Platform,10.94,True,62,False,USD,True,0.0,17162.42,16261.98,-17162.42,-33424.4,False,2025-10-05,0,2025-09-23
DEAL-06225,DEAL-ACC-0265,2024-03-18,referral,tech,medium,21284.02,Rep 6,Region West,Platform,24.96,False,36,True,USD,False,21284.02,4957.66,5313.21,16326.36,11013.15,False,2024-05-22,0,2024-04-07
DEAL-06226,DEAL-ACC-2426,2025-12-03,referral,tech,small,7839.31,Rep 8,Region West,Suite,18.33,True,69,False,USD,True,0.0,1058.01,1437.19,-1058.01,-2495.2,,2026-01-10,0,2026-01-29
DEAL-06227,DEAL-ACC-1987,2025-10-22,cold_call,tech,medium,24565.98,Rep 5,Region South,Suite,15.97,False,65,True,USD,False,24565.98,3010.11,3921.97,21555.87,17633.9,True,,0,2025-12-19
DEAL-06228,DEAL-ACC-1548,2025-05-05,organic,healthcare,large,68052.92,Rep 2,Region Central,Suite,13.4,False,82,False,USD,False,68052.92,9263.89,9115.93,58789.03,49673.11,True,2025-05-23,1,2025-05-18
DEAL-06229,DEAL-ACC-1109,2025-07-28,paid,finance,enterprise,151471.17,Rep 7,Region South,Platform,0.0,False,55,False,USD,True,0.0,28430.59,0.0,-28430.59,-28430.59,False,,0,2025-09-03
DEAL-06230,DEAL-ACC-0670,2024-08-25,webinar,tech,large,47440.48,Rep 7,Region East,Platform,14.41,False,71,True,USD,False,47440.48,14713.9,6836.3,32726.58,25890.28,False,,0,2024-09-21
DEAL-06231,DEAL-ACC-0231,2025-01-10,organic,tech,small,7939.48,Rep 6,Region East,Suite,9.83,False,67,True,USD,False,7939.48,1210.03,780.23,6729.46,5949.22,False,2025-04-07,0,2025-03-01
DEAL-06232,DEAL-ACC-2392,2024-02-17,cold_call,healthcare,large,45993.25,Rep 1,Region West,Standalone,0.0,True,57,False,USD,False,45993.25,5648.08,0.0,40345.17,40345.17,True,2024-03-31,0,2024-03-30
DEAL-06233,DEAL-ACC-1953,2024-07-06,webinar,finance,enterprise,148500.68,Rep 5,Region Central,Platform,5.57,False,60,False,USD,False,148500.68,39563.84,8272.14,108936.84,100664.7,False,2024-08-28,0,2024-08-29
DEAL-06234,DEAL-ACC-1514,2025-07-14,organic,healthcare,medium,20009.84,Rep 5,Region East,Suite,24.94,False,76,True,USD,False,20009.84,3465.08,4989.97,16544.76,11554.79,True,2025-09-26,0,2025-09-04
DEAL-06235,DEAL-ACC-1075,2025-07-12,organic,tech,small,8393.06,Rep 2,Region South,Suite,15.62,False,88,False,USD,False,8393.06,431.25,1310.72,7961.81,6651.09,True,2025-09-19,0,2025-07-20
DEAL-06236,DEAL-ACC-0636,2024-10-29,organic,finance,medium,15345.33,Rep 3,Region South,Suite,8.12,False,78,False,USD,False,15345.33,2466.56,1246.43,12878.78,11632.34,True,2024-11-05,0,2024-11-09
DEAL-06237,DEAL-ACC-0197,2024-08-21,webinar,retail,large,56928.51,Rep 5,Region South,Standalone,22.38,False,61,False,USD,False,56928.51,198.57,12741.78,56729.95,43988.16,True,2024-11-06,0,2024-08-27
DEAL-06238,DEAL-ACC-2358,2024-09-26,webinar,finance,medium,22990.52,Rep 1,Region South,Standalone,4.12,False,85,True,USD,False,22990.52,3091.82,946.27,19898.7,18952.43,,2024-10-20,0,2024-11-23
DEAL-06239,DEAL-ACC-1919,2024-10-02,webinar,tech,small,9247.4,Rep 4,Region South,Suite,11.42,False,82,True,USD,True,0.0,1660.4,1056.48,-1660.4,-2716.88,False,2024-10-17,0,2024-11-11
DEAL-06240,DEAL-ACC-1480,2024-02-02,paid,retail,medium,21692.11,Rep 3,Region East,Suite,11.45,False,87,False,USD,False,21692.11,867.41,2484.46,20824.7,18340.24,True,,0,2024-02-27
DEAL-06241,DEAL-ACC-1041,2024-06-11,webinar,tech,large,75492.2,Rep 6,Region Central,Suite,19.65,True,88,True,USD,True,0.0,0.0,14832.04,0.0,-14832.04,,2024-07-28,0,2024-07-14
DEAL-06242,DEAL-ACC-0602,2025-12-03,cold_call,manufacturing,large,64740.23,Rep 5,Region West,Suite,0.0,False,33,False,USD,False,64740.23,11102.97,0.0,53637.26,53637.26,,,0,2026-01-23
DEAL-06243,DEAL-ACC-0163,2025-11-08,organic,retail,small,7804.65,Rep 5,Region East,Suite,8.95,True,30,True,USD,False,7804.65,1267.44,698.47,6537.21,5838.74,True,2026-01-12,0,2025-12-28
DEAL-06244,DEAL-ACC-2324,2025-10-11,webinar,finance,small,7549.04,Rep 5,Region Central,Suite,18.35,False,31,False,USD,False,7549.04,3498.57,1385.05,4050.47,2665.43,True,2025-12-16,0,2025-11-23
DEAL-06245,DEAL-ACC-1885,2024-07-28,paid,tech,small,9726.27,Rep 3,Region West,Suite,1.66,False,69,True,USD,False,9726.27,1363.96,161.08,8362.31,8201.23,False,2024-08-28,0,2024-09-04
DEAL-06246,DEAL-ACC-1446,2025-03-06,organic,manufacturing,medium,16996.63,Rep 2,Region West,Suite,14.39,False,84,False,USD,False,16996.63,920.69,2446.5,16075.94,13629.45,False,2025-03-31,0,2025-04-14
DEAL-06247,DEAL-ACC-1007,2024-09-26,referral,healthcare,enterprise,165821.4,Rep 2,Region South,Platform,10.25,False,48,False,USD,False,165821.4,27559.79,17002.79,138261.61,121258.82,True,2024-12-16,0,2024-11-22
DEAL-06248,DEAL-ACC-0568,2025-11-30,paid,finance,medium,27169.21,Rep 5,Region West,Standalone,21.15,False,32,False,USD,False,27169.21,10201.65,5747.3,16967.55,11220.25,False,2026-02-17,0,2026-01-13
DEAL-06249,DEAL-ACC-0129,2025-03-22,cold_call,manufacturing,medium,22123.57,Rep 7,Region South,Standalone,12.94,False,65,True,USD,False,22123.57,3365.31,2862.69,18758.27,15895.58,False,2025-05-04,0,2025-04-15
DEAL-06250,DEAL-ACC-2290,2024-10-25,cold_call,manufacturing,small,8005.05,Rep 4,Region South,Standalone,0.0,False,45,False,USD,False,8005.05,2928.33,0.0,5076.72,5076.72,False,2024-12-24,0,2024-11-17
DEAL-06251,DEAL-ACC-1851,2024-11-15,organic,retail,large,58700.25,Rep 4,Region West,Platform,19.04,False,43,False,USD,True,0.0,16044.07,11178.85,-16044.07,-27222.92,,2025-01-03,1,2024-12-09
DEAL-06252,DEAL-ACC-1412,2025-08-22,referral,finance,enterprise,150257.75,Rep 2,Region East,Suite,16.62,False,46,True,USD,False,150257.75,30703.79,24969.52,119553.96,94584.44,,2025-10-07,0,2025-09-02
DEAL-06253,DEAL-ACC-0973,2025-04-21,webinar,manufacturing,medium,22060.4,Rep 5,Region East,Suite,0.8,True,86,False,USD,False,22060.4,743.97,175.97,21316.43,21140.46,True,2025-06-09,0,2025-05-14
DEAL-06254,DEAL-ACC-0534,2025-08-05,paid,healthcare,small,7457.12,Rep 6,Region West,Suite,15.49,False,77,False,USD,False,7457.12,2107.32,1155.18,5349.8,4194.62,True,2025-09-06,0,2025-08-18
DEAL-06255,DEAL-ACC-0095,2025-11-12,referral,manufacturing,large,45792.33,Rep 4,Region West,Platform,3.12,False,14,True,USD,True,0.0,15219.55,1427.96,-15219.55,-16647.51,,2026-02-09,0,2025-12-03
DEAL-06256,DEAL-ACC-2256,2025-03-08,paid,manufacturing,enterprise,155232.03,Rep 4,Region South,Platform,21.34,False,47,False,USD,False,155232.03,28244.49,33129.09,126987.53,93858.44,True,2025-05-19,0,2025-04-12
DEAL-06257,DEAL-ACC-1817,2024-10-04,cold_call,finance,small,9664.79,Rep 8,Region East,Standalone,14.9,True,48,True,USD,False,9664.79,3842.8,1439.66,5821.99,4382.33,False,,0,2024-11-19
DEAL-06258,DEAL-ACC-1378,2025-05-23,paid,retail,small,6636.03,Rep 2,Region East,Standalone,8.54,False,85,False,USD,False,6636.03,80.98,566.69,6555.05,5988.35,False,2025-06-14,0,2025-06-08
DEAL-06259,DEAL-ACC-0939,2025-02-06,cold_call,tech,small,5780.04,Rep 3,Region Central,Suite,13.07,False,50,True,USD,True,0.0,1442.66,755.62,-1442.66,-2198.28,False,,1,2025-03-15
DEAL-06260,DEAL-ACC-0500,2024-11-03,cold_call,healthcare,enterprise,142272.01,Rep 6,Region East,Platform,27.53,False,39,False,USD,False,142272.01,22794.11,39172.64,119477.9,80305.26,True,2024-12-07,0,2024-11-13
DEAL-06261,DEAL-ACC-0061,2025-01-04,webinar,healthcare,medium,26088.78,Rep 2,Region West,Suite,0.0,False,52,False,USD,True,0.0,4557.5,0.0,-4557.5,-4557.5,,2025-01-20,1,2025-02-03
DEAL-06262,DEAL-ACC-2222,2024-12-22,cold_call,tech,medium,23862.28,Rep 5,Region East,Suite,2.76,False,59,True,USD,False,23862.28,2935.88,658.21,20926.39,20268.18,False,2024-12-27,0,2025-02-01
DEAL-06263,DEAL-ACC-1783,2024-11-07,paid,retail,enterprise,153882.14,Rep 7,Region West,Platform,8.76,False,51,False,USD,False,153882.14,16951.58,13478.69,136930.57,123451.87,True,2024-12-12,0,2024-12-16
DEAL-06264,DEAL-ACC-1344,2025-07-30,cold_call,retail,small,7939.82,Rep 5,Region East,Suite,14.95,True,63,True,USD,False,7939.82,1013.55,1186.66,6926.27,5739.6,False,,1,2025-08-13
DEAL-06265,DEAL-ACC-0905,2025-03-27,webinar,healthcare,enterprise,139166.02,Rep 7,Region Central,Platform,10.61,False,67,True,USD,False,139166.02,8492.44,14761.67,130673.58,115911.9,True,2025-04-20,0,2025-04-21
DEAL-06266,DEAL-ACC-0466,2025-07-06,organic,retail,medium,21297.61,Rep 2,Region East,Suite,7.01,False,88,True,USD,False,21297.61,0.0,1493.49,21297.61,19804.12,True,2025-09-29,0,2025-08-25
DEAL-06267,DEAL-ACC-0027,2024-10-19,organic,retail,medium,24634.74,Rep 5,Region Central,Suite,2.19,True,45,False,USD,True,0.0,0.0,539.66,0.0,-539.66,False,2024-10-27,0,2024-10-25
DEAL-06268,DEAL-ACC-2188,2025-11-21,organic,retail,large,54708.34,Rep 7,Region Central,Suite,0.0,False,56,True,USD,False,54708.34,7207.48,0.0,47500.87,47500.87,True,2025-12-14,0,2025-12-15
DEAL-06269,DEAL-ACC-1749,2025-09-30,cold_call,manufacturing,large,47623.0,Rep 8,Region South,Suite,19.54,True,76,True,USD,False,47623.0,8511.57,9304.34,39111.43,29807.08,True,2025-12-05,1,2025-10-15
DEAL-06270,DEAL-ACC-1310,2024-04-02,referral,manufacturing,large,67981.03,Rep 6,Region East,Suite,11.6,False,25,False,USD,False,67981.03,21331.73,7884.21,46649.3,38765.09,False,2024-05-04,0,2024-05-22
DEAL-06271,DEAL-ACC-0871,2025-04-18,paid,manufacturing,medium,22001.05,Rep 4,Region Central,Suite,5.46,True,48,True,USD,False,22001.05,7247.15,1200.67,14753.9,13553.22,False,2025-04-23,0,2025-05-04
DEAL-06272,DEAL-ACC-0432,2024-01-23,referral,retail,medium,21625.76,Rep 7,Region East,Suite,15.94,False,67,False,USD,False,21625.76,2585.9,3448.06,19039.86,15591.8,False,2024-04-12,0,2024-01-28
DEAL-06273,DEAL-ACC-2593,2024-01-07,cold_call,finance,large,63902.46,Rep 8,Region East,Standalone,4.87,False,70,True,USD,False,63902.46,10844.6,3110.58,53057.87,49947.28,False,2024-02-16,0,2024-03-02
DEAL-06274,DEAL-ACC-2154,2024-11-10,cold_call,tech,large,39371.01,Rep 2,Region West,Suite,23.25,False,41,True,USD,False,39371.01,11874.31,9153.5,27496.7,18343.2,,2025-01-24,0,2025-01-06
DEAL-06275,DEAL-ACC-1715,2025-09-18,webinar,manufacturing,large,60510.86,Rep 2,Region South,Suite,13.29,False,100,True,USD,False,60510.86,1698.16,8044.22,58812.7,50768.48,True,2025-10-11,1,2025-09-23
DEAL-06276,DEAL-ACC-1276,2024-02-06,cold_call,retail,enterprise,169403.42,Rep 1,Region West,Platform,19.28,True,79,False,USD,False,169403.42,0.0,32656.73,169403.42,136746.68,True,2024-02-19,2,2024-03-25
DEAL-06277,DEAL-ACC-0837,2024-11-09,webinar,finance,large,60338.38,Rep 1,Region South,Platform,15.31,False,55,False,USD,False,60338.38,20224.03,9235.72,40114.36,30878.64,True,2025-01-08,0,2024-11-30
DEAL-06278,DEAL-ACC-0398,2025-05-26,referral,tech,small,7743.2,Rep 5,Region West,Platform,10.31,False,37,False,USD,False,7743.2,2456.1,798.47,5287.1,4488.63,True,,0,2025-07-09
DEAL-06279,DEAL-ACC-2559,2025-10-29,referral,manufacturing,small,7844.95,Rep 7,Region Central,Suite,13.65,False,59,False,USD,True,0.0,2432.38,1070.66,-2432.38,-3503.04,,2025-11-12,0,2025-12-11
DEAL-06280,DEAL-ACC-2120,2024-09-03,referral,retail,medium,28343.25,Rep 2,Region East,Platform,7.87,True,55,True,USD,False,28343.25,4443.43,2231.67,23899.82,21668.15,True,2024-11-15,0,2024-09-22
DEAL-06281,DEAL-ACC-1681,2025-11-28,organic,finance,small,8451.78,Rep 3,Region West,Suite,0.49,False,81,False,USD,True,0.0,1700.3,41.17,-1700.3,-1741.47,False,2026-02-12,0,2025-12-13
DEAL-06282,DEAL-ACC-1242,2025-03-24,referral,healthcare,enterprise,148343.79,Rep 8,Region South,Platform,5.94,False,86,False,USD,False,148343.79,0.0,8818.37,148343.79,139525.42,False,2025-04-28,0,2025-04-21
DEAL-06283,DEAL-ACC-0803,2024-09-08,referral,finance,enterprise,148327.14,Rep 4,Region South,Platform,5.38,True,68,True,USD,True,0.0,8983.76,7982.88,-8983.76,-16966.64,False,2024-09-17,0,2024-10-31
DEAL-06284,DEAL-ACC-0364,2024-12-25,paid,manufacturing,medium,17259.76,Rep 7,Region South,Standalone,7.95,True,9,False,USD,False,17259.76,5041.63,1371.66,12218.12,10846.46,False,2025-02-16,1,2025-02-13
