deal_id,deal_created_date,split_label,outcomes_final
DEAL-05874,2025-07-03,future_holdout,true
DEAL-05875,2024-08-05,development,true
DEAL-05876,2024-07-13,development,true
DEAL-05877,2024-12-30,development,true
DEAL-05878,2025-01-16,validation,true
DEAL-05879,2025-05-15,validation,true
DEAL-05880,2024-05-10,development,true
DEAL-05881,2024-01-27,development,true
DEAL-05882,2024-10-06,development,true
DEAL-05883,2025-05-01,validation,true
DEAL-05884,2024-04-17,development,true
DEAL-05885,2025-06-13,validation,true
DEAL-05886,2025-09-08,future_holdout,true
DEAL-05887,2025-02-09,validation,true
DEAL-05888,2025-03-18,validation,true
DEAL-05889,2024-10-05,development,true
DEAL-05890,2024-04-10,development,true
DEAL-05891,2024-12-06,development,true
DEAL-05892,2024-06-19,development,true
DEAL-05893,2025-07-22,future_holdout,true
DEAL-05894,2025-02-15,validation,true
DEAL-05895,2025-01-01,validation,true
DEAL-05896,2025-12-03,future_holdout,true
DEAL-05897,2025-04-01,validation,true
DEAL-05898,2024-03-28,development,true
DEAL-05899,2024-05-03,development,true
DEAL-05900,2025-10-25,future_holdout,true
DEAL-05901,2024-06-11,development,true
DEAL-05902,2024-06-26,development,true
DEAL-05903,2024-04-21,development,true
DEAL-05904,2025-05-31,validation,true
DEAL-05905,2025-06-08,validation,true
DEAL-05906,2024-07-15,development,true
DEAL-05907,2024-12-19,development,true
DEAL-05908,2024-02-11,development,true
DEAL-05909,2024-01-05,development,true
DEAL-05910,2025-02-05,validation,true
DEAL-05911,2025-03-16,validation,true
DEAL-05912,2024-02-17,development,true
DEAL-05913,2024-01-27,development,true
DEAL-05914,2024-01-29,development,true
DEAL-05915,2024-04-27,development,true
DEAL-05916,2025-11-30,future_holdout,true
DEAL-05917,2025-07-30,future_holdout,true
DEAL-05918,2024-03-09,development,true
DEAL-05919,2024-01-17,development,true
DEAL-05920,2024-10-19,development,true
DEAL-05921,2025-05-12,validation,true
DEAL-05922,2024-03-19,development,true
DEAL-05923,2025-06-21,validation,true
DEAL-05924,2025-09-26,future_holdout,true
DEAL-05925,2024-12-30,development,true
DEAL-05926,2024-09-11,development,true
DEAL-05927,2024-09-08,development,true
DEAL-05928,2024-02-26,development,true
DEAL-05929,2024-01-22,development,true
DEAL-05930,2024-02-07,development,true
DEAL-05931,2025-05-25,validation,true
DEAL-05932,2025-02-26,validation,true
DEAL-05933,2024-12-01,development,true
DEAL-05934,2024-06-15,development,true
DEAL-05935,2024-08-17,development,true
DEAL-05936,2025-06-23,validation,true
DEAL-05937,2025-01-07,validation,true
DEAL-05938,2024-09-04,development,true
DEAL-05939,2025-02-15,validation,true
DEAL-05940,2024-02-22,development,true
DEAL-05941,2024-01-03,development,true
DEAL-05942,2025-07-01,future_holdout,true
DEAL-05943,2025-09-10,future_holdout,true
DEAL-05944,2024-10-25,development,true
DEAL-05945,2025-09-28,future_holdout,true
DEAL-05946,2025-01-01,validation,true
DEAL-05947,2024-06-19,development,true
DEAL-05948,2025-02-07,validation,true
DEAL-05949,2025-01-27,validation,true
DEAL-05950,2025-12-14,future_holdout,true
DEAL-05951,2024-04-25,development,true
DEAL-05952,2025-09-16,future_holdout,true
DEAL-05953,2024-10-18,development,true
DEAL-05954,2024-11-16,development,true
DEAL-05955,2025-09-25,future_holdout,true
DEAL-05956,2024-07-27,development,true
DEAL-05957,2024-09-20,development,true
DEAL-05958,2025-03-03,validation,true
DEAL-05959,2025-12-20,future_holdout,true
DEAL-05960,2024-02-27,development,true
DEAL-05961,2024-01-08,development,true
DEAL-05962,2025-11-06,future_holdout,true
DEAL-05963,2024-05-12,development,true
DEAL-05964,2025-09-09,future_holdout,true
DEAL-05965,2025-08-13,future_holdout,true
DEAL-05966,2024-06-29,development,true
DEAL-05967,2024-09-05,development,true
DEAL-05968,2025-07-20,future_holdout,true
DEAL-05969,2024-09-10,development,true
DEAL-05970,2024-03-27,development,true
DEAL-05971,2025-02-20,validation,true
DEAL-05972,2025-08-21,future_holdout,true
DEAL-05973,2025-12-07,future_holdout,true
DEAL-05974,2025-12-03,future_holdout,true
DEAL-05975,2025-04-22,validation,true
DEAL-05976,2024-06-16,development,true
DEAL-05977,2024-07-09,development,true
DEAL-05978,2024-03-16,development,true
DEAL-05979,2024-10-31,development,true
DEAL-05980,2025-05-24,validation,true
DEAL-05981,2025-09-16,future_holdout,true
DEAL-05982,2024-11-21,development,true
DEAL-05983,2025-01-19,validation,true
DEAL-05984,2024-11-18,development,true
DEAL-05985,2024-07-11,development,true
DEAL-05986,2025-03-13,validation,true
DEAL-05987,2024-08-07,development,true
DEAL-05988,2025-01-19,validation,true
DEAL-05989,2024-02-15,development,true
DEAL-05990,2024-03-10,development,true
DEAL-05991,2024-12-20,development,true
DEAL-05992,2024-06-07,development,true
DEAL-05993,2025-12-12,future_holdout,true
DEAL-05994,2025-11-08,future_holdout,true
DEAL-05995,2025-05-14,validation,true
DEAL-05996,2024-09-04,development,true
DEAL-05997,2024-06-10,development,true
DEAL-05998,2025-12-06,future_holdout,true
DEAL-05999,2024-12-11,development,true
DEAL-06000,2025-03-24,validation,true
DEAL-06001,2025-12-27,future_holdout,true
DEAL-06002,2024-03-16,development,true
DEAL-06003,2024-01-01,development,true
DEAL-06004,2025-11-26,future_holdout,true
DEAL-06005,2024-02-01,development,true
DEAL-06006,2024-03-07,development,true
DEAL-06007,2025-08-22,future_holdout,true
DEAL-06008,2025-07-08,future_holdout,true
DEAL-06009,2024-04-02,development,true
DEAL-06010,2024-01-01,development,true
DEAL-06011,2024-05-04,development,true
DEAL-06012,2025-08-30,future_holdout,true
DEAL-06013,2025-09-21,future_holdout,true
DEAL-06014,2025-10-17,future_holdout,true
DEAL-06015,2025-04-26,validation,true
DEAL-06016,2025-07-19,future_holdout,true
DEAL-06017,2025-07-25,future_holdout,true
DEAL-06018,2025-06-03,validation,true
DEAL-06019,2025-04-26,validation,true
DEAL-06020,2025-05-15,validation,true
DEAL-06021,2025-07-20,future_holdout,true
DEAL-06022,2025-05-03,validation,true
DEAL-06023,2025-10-03,future_holdout,true
DEAL-06024,2024-12-25,development,true
DEAL-06025,2024-07-14,development,true
DEAL-06026,2025-10-08,future_holdout,true
DEAL-06027,2025-04-14,validation,true
DEAL-06028,2024-11-18,development,true
DEAL-06029,2025-02-06,validation,true
DEAL-06030,2024-04-02,development,true
DEAL-06031,2025-02-10,validation,true
DEAL-06032,2024-07-07,development,true
DEAL-06033,2025-10-31,future_holdout,true
DEAL-06034,2025-08-22,future_holdout,true
DEAL-06035,2024-09-16,development,true
DEAL-06036,2024-07-26,development,true
DEAL-06037,2025-02-28,validation,true
DEAL-06038,2024-03-02,development,true
DEAL-06039,2024-03-21,development,true
DEAL-06040,2024-06-29,development,true
DEAL-06041,2025-07-23,future_holdout,true
DEAL-06042,2024-07-28,development,true
DEAL-06043,2025-04-23,validation,true
DEAL-06044,2025-11-10,future_holdout,true
DEAL-06045,2024-01-03,development,true
DEAL-06046,2024-08-22,development,true
DEAL-06047,2024-07-23,development,true
DEAL-06048,2024-11-19,development,true
DEAL-06049,2024-07-14,development,true
DEAL-06050,2025-07-02,future_holdout,true
DEAL-06051,2025-06-18,validation,true
DEAL-06052,2025-06-18,validation,true
DEAL-06053,2024-01-28,development,true
DEAL-06054,2024-10-28,development,true
DEAL-06055,2025-05-01,validation,true
DEAL-06056,2024-02-06,development,true
DEAL-06057,2025-01-05,validation,true
DEAL-06058,2025-10-21,future_holdout,true
DEAL-06059,2024-06-04,development,true
DEAL-06060,2024-06-01,development,true
DEAL-06061,2025-09-21,future_holdout,true
DEAL-06062,2025-11-12,future_holdout,true
DEAL-06063,2025-06-12,validation,true
DEAL-06064,2025-12-08,future_holdout,true
DEAL-06065,2025-05-18,validation,true
DEAL-06066,2024-12-10,development,true
DEAL-06067,2025-02-15,validation,true
DEAL-06068,2025-05-15,validation,true
DEAL-06069,2025-11-12,future_holdout,true
DEAL-06070,2025-03-06,validation,true
DEAL-06071,2024-07-29,development,true
DEAL-06072,2024-08-12,development,true
DEAL-06073,2024-02-20,development,true
DEAL-06074,2024-10-07,development,true
DEAL-06075,2024-12-03,development,true
DEAL-06076,2025-08-13,future_holdout,true
DEAL-06077,2024-06-04,development,true
DEAL-06078,2024-10-01,development,true
DEAL-06079,2025-07-24,future_holdout,true
DEAL-06080,2025-08-18,future_holdout,true
DEAL-06081,2025-09-25,future_holdout,true
DEAL-06082,2025-06-09,validation,true
DEAL-06083,2025-04-17,validation,true
DEAL-06084,2025-07-30,future_holdout,true
DEAL-06085,2024-03-12,development,true
DEAL-06086,2024-05-10,development,true
DEAL-06087,2024-02-19,development,true
DEAL-06088,2024-12-10,development,true
DEAL-06089,2025-06-20,validation,true
DEAL-06090,2025-02-01,validation,true
DEAL-06091,2024-02-17,development,true
DEAL-06092,2024-06-12,development,true
DEAL-06093,2024-01-27,development,true
DEAL-06094,2024-04-07,development,true
DEAL-06095,2025-04-19,validation,true
DEAL-06096,2025-04-05,validation,true
DEAL-06097,2025-12-05,future_holdout,true
DEAL-06098,2024-09-19,development,true
DEAL-06099,2024-08-24,development,true
DEAL-06100,2025-10-24,future_holdout,true
DEAL-06101,2025-06-16,validation,true
DEAL-06102,2024-09-10,development,true
DEAL-06103,2024-07-19,development,true
DEAL-06104,2025-12-01,future_holdout,true
DEAL-06105,2025-07-25,future_holdout,true
DEAL-06106,2024-08-30,development,true
DEAL-06107,2025-06-01,validation,true
DEAL-06108,2025-09-18,future_holdout,true
DEAL-06109,2024-01-14,development,true
DEAL-06110,2025-11-02,future_holdout,true
DEAL-06111,2025-08-21,future_holdout,true
DEAL-06112,2025-03-08,validation,true
DEAL-06113,2024-04-01,development,true
DEAL-06114,2025-11-29,future_holdout,true
DEAL-06115,2025-04-20,validation,true
DEAL-06116,2024-01-27,development,true
DEAL-06117,2025-05-19,validation,true
DEAL-06118,2024-06-07,development,true
DEAL-06119,2024-04-19,development,true
DEAL-06120,2025-07-30,future_holdout,true
DEAL-06121,2025-06-17,validation,true
DEAL-06122,2024-02-02,development,true
DEAL-06123,2025-08-26,future_holdout,true
DEAL-06124,2024-06-03,development,true
DEAL-06125,2024-12-06,development,true
DEAL-06126,2025-03-28,validation,true
DEAL-06127,2024-04-14,development,true
DEAL-06128,2025-02-25,validation,true
DEAL-06129,2024-03-11,development,true
DEAL-06130,2025-09-03,future_holdout,true
DEAL-06131,2024-03-30,development,true
DEAL-06132,2024-08-03,development,true
DEAL-06133,2025-02-13,validation,true
DEAL-06134,2024-10-07,development,true
DEAL-06135,2025-08-15,future_holdout,true
DEAL-06136,2024-06-04,development,true
DEAL-06137,2025-03-08,validation,true
DEAL-06138,2024-07-01,development,true
DEAL-06139,2025-09-10,future_holdout,true
DEAL-06140,2025-04-05,validation,true
DEAL-06141,2024-07-19,development,true
DEAL-06142,2024-02-22,development,true
DEAL-06143,2025-02-15,validation,true
DEAL-06144,2025-08-15,future_holdout,true
DEAL-06145,2024-08-17,development,true
DEAL-06146,2025-06-06,validation,true
DEAL-06147,2025-10-12,future_holdout,true
DEAL-06148,2024-01-15,development,true
DEAL-06149,2024-01-04,development,true
DEAL-06150,2025-02-15,validation,true
DEAL-06151,2025-08-29,future_holdout,true
DEAL-06152,2025-10-13,future_holdout,true
DEAL-06153,2024-06-30,development,true
DEAL-06154,2025-12-13,future_holdout,true
DEAL-06155,2025-01-29,validation,true
DEAL-06156,2025-11-07,future_holdout,true
DEAL-06157,2025-07-19,future_holdout,true
DEAL-06158,2025-02-24,validation,true
DEAL-06159,2025-01-19,validation,true
DEAL-06160,2024-09-08,development,true
DEAL-06161,2025-01-23,validation,true
DEAL-06162,2025-01-19,validation,true
DEAL-06163,2024-10-17,development,true
DEAL-06164,2024-05-23,development,true
DEAL-06165,2025-04-05,validation,true
DEAL-06166,2025-12-24,future_holdout,true
DEAL-06167,2025-06-28,validation,true
DEAL-06168,2024-08-08,development,true
DEAL-06169,2024-03-12,development,true
DEAL-06170,2025-06-04,validation,true
DEAL-06171,2025-08-13,future_holdout,true
DEAL-06172,2024-03-28,development,true
DEAL-06173,2024-03-02,development,true
DEAL-06174,2024-08-18,development,true
DEAL-06175,2024-06-07,development,true
DEAL-06176,2024-05-26,development,true
DEAL-06177,2024-07-25,development,true
DEAL-06178,2024-09-07,development,true
DEAL-06179,2024-02-12,development,true
DEAL-06180,2024-10-29,development,true
DEAL-06181,2025-07-11,future_holdout,true
DEAL-06182,2024-04-26,development,true
DEAL-06183,2025-08-21,future_holdout,true
DEAL-06184,2024-02-07,development,true
DEAL-06185,2024-06-06,development,true
DEAL-06186,2025-12-04,future_holdout,true
DEAL-06187,2024-04-24,development,true
DEAL-06188,2025-06-13,validation,true
DEAL-06189,2024-02-17,development,true
DEAL-06190,2024-10-26,development,true
DEAL-06191,2025-12-07,future_holdout,true
DEAL-06192,2024-12-30,development,true
DEAL-06193,2025-10-30,future_holdout,true
DEAL-06194,2024-03-27,development,true
DEAL-06195,2025-06-14,validation,true
DEAL-06196,2025-02-16,validation,true
DEAL-06197,2025-08-17,future_holdout,true
DEAL-06198,2024-05-16,development,true
DEAL-06199,2024-08-01,development,true
DEAL-06200,2024-11-05,development,true
DEAL-06201,2025-11-27,future_holdout,true
DEAL-06202,2025-05-16,validation,true
DEAL-06203,2024-07-18,development,true
DEAL-06204,2024-08-20,development,true
DEAL-06205,2025-06-22,validation,true
DEAL-06206,2024-05-03,development,true
DEAL-06207,2025-09-06,future_holdout,true
DEAL-06208,2024-05-08,development,true
DEAL-06209,2025-08-11,future_holdout,true
DEAL-06210,2025-12-22,future_holdout,true
DEAL-06211,2025-05-28,validation,true
DEAL-06212,2025-06-17,validation,true
DEAL-06213,2024-03-21,development,true
DEAL-06214,2024-04-28,development,true
DEAL-06215,2025-03-20,validation,true
DEAL-06216,2025-05-17,validation,true
DEAL-06217,2024-10-13,development,true
DEAL-06218,2025-02-21,validation,true
DEAL-06219,2025-04-21,validation,true
DEAL-06220,2025-07-08,future_holdout,true
DEAL-06221,2025-04-16,validation,true
DEAL-06222,2025-05-17,validation,true
DEAL-06223,2025-03-24,validation,true
DEAL-06224,2025-09-18,future_holdout,true
DEAL-06225,2024-03-18,development,true
DEAL-06226,2025-12-03,future_holdout,true
DEAL-06227,2025-10-22,future_holdout,true
DEAL-06228,2025-05-05,validation,true
DEAL-06229,2025-07-28,future_holdout,true
DEAL-06230,2024-08-25,development,true
DEAL-06231,2025-01-10,validation,true
DEAL-06232,2024-02-17,development,true
DEAL-06233,2024-07-06,development,true
DEAL-06234,2025-07-14,future_holdout,true
DEAL-06235,2025-07-12,future_holdout,true
DEAL-06236,2024-10-29,development,true
DEAL-06237,2024-08-21,development,true
DEAL-06238,2024-09-26,development,true
DEAL-06239,2024-10-02,development,true
DEAL-06240,2024-02-02,development,true
DEAL-06241,2024-06-11,development,true
DEAL-06242,2025-12-03,future_holdout,true
DEAL-06243,2025-11-08,future_holdout,true
DEAL-06244,2025-10-11,future_holdout,true
DEAL-06245,2024-07-28,development,true
DEAL-06246,2025-03-06,validation,true
DEAL-06247,2024-09-26,development,true
DEAL-06248,2025-11-30,future_holdout,true
DEAL-06249,2025-03-22,validation,true
DEAL-06250,2024-10-25,development,true
DEAL-06251,2024-11-15,development,true
DEAL-06252,2025-08-22,future_holdout,true
DEAL-06253,2025-04-21,validation,true
DEAL-06254,2025-08-05,future_holdout,true
DEAL-06255,2025-11-12,future_holdout,true
DEAL-06256,2025-03-08,validation,true
DEAL-06257,2024-10-04,development,true
DEAL-06258,2025-05-23,validation,true
DEAL-06259,2025-02-06,validation,true
DEAL-06260,2024-11-03,development,true
DEAL-06261,2025-01-04,validation,true
DEAL-06262,2024-12-22,development,true
DEAL-06263,2024-11-07,development,true
DEAL-06264,2025-07-30,future_holdout,true
DEAL-06265,2025-03-27,validation,true
DEAL-06266,2025-07-06,future_holdout,true
DEAL-06267,2024-10-19,development,true
DEAL-06268,2025-11-21,future_holdout,true
DEAL-06269,2025-09-30,future_holdout,true
DEAL-06270,2024-04-02,development,true
DEAL-06271,2025-04-18,validation,true
DEAL-06272,2024-01-23,development,true
DEAL-06273,2024-01-07,development,true
DEAL-06274,2024-11-10,development,true
DEAL-06275,2025-09-18,future_holdout,true
DEAL-06276,2024-02-06,development,true
DEAL-06277,2024-11-09,development,true
DEAL-06278,2025-05-26,validation,true
DEAL-06279,2025-10-29,future_holdout,true
DEAL-06280,2024-09-03,development,true
DEAL-06281,2025-11-28,future_holdout,true
DEAL-06282,2025-03-24,validation,true
DEAL-06283,2024-09-08,development,true
DEAL-06284,2024-12-25,development,true
DEAL-06285,2025-02-15,validation,true
DEAL-06286,2025-12-16,future_holdout,true
DEAL-06287,2024-07-27,development,true
DEAL-06288,2024-05-10,development,true
DEAL-06289,2025-06-29,validation,true
DEAL-06290,2025-04-13,validation,true
DEAL-06291,2024-10-20,development,true
DEAL-06292,2025-06-26,validation,true
DEAL-06293,2024-04-22,development,true
DEAL-06294,2024-01-03,development,true
DEAL-06295,2024-04-06,development,true
DEAL-06296,2025-01-15,validation,true
DEAL-06297,2025-01-22,validation,true
DEAL-06298,2025-03-28,validation,true
DEAL-06299,2025-08-21,future_holdout,true
DEAL-06300,2025-06-07,validation,true
DEAL-06301,2025-11-16,future_holdout,true
DEAL-06302,2025-06-27,validation,true
DEAL-06303,2024-09-20,development,true
DEAL-06304,2024-07-06,development,true
DEAL-06305,2025-06-01,validation,true
DEAL-06306,2024-11-28,development,true
DEAL-06307,2025-05-20,validation,true
DEAL-06308,2025-02-10,validation,true
DEAL-06309,2025-07-15,future_holdout,true
DEAL-06310,2024-02-07,development,true
DEAL-06311,2025-10-11,future_holdout,true
DEAL-06312,2024-12-16,development,true
DEAL-06313,2025-09-04,future_holdout,true
DEAL-06314,2024-08-04,development,true
DEAL-06315,2025-09-06,future_holdout,true
DEAL-06316,2024-08-20,development,true
DEAL-06317,2024-10-08,development,true
DEAL-06318,2025-07-31,future_holdout,true
DEAL-06319,2025-07-25,future_holdout,true
DEAL-06320,2025-05-25,validation,true
DEAL-06321,2025-09-03,future_holdout,true
DEAL-06322,2025-06-28,validation,true
DEAL-06323,2024-03-15,development,true
