lost,won_amount_usd,sales_cost_usd,discount_leakage_usd,gross_deal_margin_usd,net_deal_contribution_usd,expansion_180d
false,26490.53,6834.27,1529.51,19656.26,18126.75,true
false,23361.99,2155.22,0.0,21206.77,21206.77,false
false,25864.01,2314.91,0.0,23549.09,23549.09,true
false,123866.53,40223.72,19894.81,83642.81,63748.0,true
true,0.0,4368.48,2680.32,-4368.48,-7048.8,true
false,7175.23,522.5,2284.14,6652.73,4368.6,true
false,135881.16,857.44,8048.18,135023.72,126975.54,false
true,0.0,4185.29,3524.21,-4185.29,-7709.5,
false,9119.59,2876.16,1202.24,6243.43,5041.19,true
false,23113.87,1011.42,826.79,22102.45,21275.66,false
true,0.0,11981.72,7151.58,-11981.72,-19133.3,false
false,21649.7,594.79,2304.73,21054.91,18750.18,false
false,19010.72,0.0,2525.5,19010.72,16485.21,false
true,0.0,362.3,2268.14,-362.3,-2630.44,false
true,0.0,10380.31,7304.99,-10380.31,-17685.3,
true,0.0,318.62,2069.8,-318.62,-2388.42,
false,44960.25,14638.6,9273.04,30321.65,21048.6,
false,27096.22,1428.73,2031.3,25667.49,23636.19,true
true,0.0,448.9,1085.32,-448.9,-1534.22,
false,55023.14,2643.88,600.0,52379.26,51779.26,false
true,0.0,17762.12,8560.26,-17762.12,-26322.38,false
false,23793.92,3967.84,4161.87,19826.08,15664.21,false
true,0.0,27386.63,19617.91,-27386.63,-47004.53,false
false,5718.14,506.48,1124.22,5211.66,4087.44,false
true,0.0,1138.69,921.38,-1138.69,-2060.07,
false,23087.57,5516.07,4273.57,17571.5,13297.93,true
true,0.0,10355.19,6753.56,-10355.19,-17108.75,true
false,9028.66,2588.81,875.58,6439.85,5564.27,false
false,21939.1,1675.24,2564.29,20263.86,17699.57,false
false,66725.38,8539.76,9843.63,58185.63,48342.0,true
false,33333.53,6500.56,4244.99,26832.97,22587.97,false
true,0.0,5026.85,10878.2,-5026.85,-15905.04,false
true,0.0,5067.78,5434.04,-5067.78,-10501.82,true
false,7727.19,68.24,482.99,7658.95,7175.96,true
false,63125.03,4822.24,3366.6,58302.79,54936.19,true
false,23691.37,7682.15,3297.21,16009.22,12712.0,true
true,0.0,7167.13,5268.48,-7167.13,-12435.61,true
false,10733.97,3501.67,935.12,7232.3,6297.18,true
false,22741.42,3843.0,1836.38,18898.42,17062.03,false
false,28207.35,4754.77,4473.56,23452.57,18979.01,true
false,8957.46,2725.48,1565.54,6231.98,4666.44,
true,0.0,1330.79,222.05,-1330.79,-1552.84,
true,0.0,2928.16,1114.28,-2928.16,-4042.44,
true,0.0,5638.28,3536.05,-5638.28,-9174.33,
false,44947.64,12114.81,10340.93,32832.83,22491.9,
false,22602.79,4853.55,3987.36,17749.25,13761.89,true
false,24978.03,5956.16,3370.84,19021.87,15651.03,true
false,10120.22,1862.22,2397.13,8258.0,5860.87,false
false,26981.27,3355.65,3218.25,23625.62,20407.36,true
true,0.0,3630.12,4057.92,-3630.12,-7688.04,false
false,7107.28,2278.94,432.79,4828.34,4395.55,false
false,70129.47,2377.97,5341.61,67751.49,62409.88,true
false,5573.47,720.14,371.6,4853.33,4481.73,false
true,0.0,1621.38,838.95,-1621.38,-2460.34,
false,22069.63,7488.15,3788.0,14581.48,10793.48,true
true,0.0,0.0,2029.48,0.0,-2029.48,true
false,26782.25,522.63,3548.06,26259.62,22711.56,true
false,20870.31,0.0,2782.52,20870.31,18087.8,
false,27960.57,4148.13,3693.99,23812.44,20118.45,true
false,21737.12,8031.71,2956.04,13705.41,10749.37,true
false,24187.12,5533.09,6111.56,18654.03,12542.47,true
false,8342.24,1945.32,1394.74,6396.93,5002.19,
true,0.0,5100.43,2793.97,-5100.43,-7894.4,false
false,8678.82,2236.04,241.92,6442.78,6200.86,
true,0.0,2847.47,2201.26,-2847.47,-5048.73,false
false,3749.02,0.0,194.31,3749.02,3554.7,true
false,63267.93,4725.39,0.0,58542.54,58542.54,false
false,8079.01,3737.59,516.62,4341.42,3824.79,true
false,9407.25,2189.75,2306.59,7217.49,4910.91,false
false,142511.2,22816.76,22559.78,119694.44,97134.66,false
false,28962.97,3616.58,2366.28,25346.39,22980.11,true
true,0.0,2481.82,534.9,-2481.82,-3016.72,
false,7760.54,1603.86,470.71,6156.68,5685.96,false
true,0.0,0.0,11047.7,0.0,-11047.7,false
true,0.0,802.63,475.57,-802.63,-1278.2,
false,29790.2,1687.7,5418.67,28102.5,22683.82,false
false,54749.75,14764.7,6661.84,39985.05,33323.21,false
false,162611.87,55284.06,3983.95,107327.8,103343.85,true
false,50391.01,5168.67,1385.42,45222.33,43836.91,false
false,28920.81,7657.01,3240.71,21263.8,18023.09,true
false,69077.83,16662.98,780.84,52414.85,51634.01,true
false,27717.47,640.66,2421.79,27076.82,24655.03,false
false,59780.8,22558.17,11260.49,37222.63,25962.14,
false,6734.11,887.2,1065.49,5846.91,4781.42,
false,18358.85,0.0,1719.57,18358.85,16639.29,false
false,20809.65,591.41,167.37,20218.25,20050.87,true
false,21019.04,5660.71,0.0,15358.33,15358.33,true
false,60608.4,8171.59,11131.07,52436.81,41305.74,true
false,36699.99,0.0,285.91,36699.99,36414.08,false
false,60450.88,12077.27,8885.72,48373.61,39487.89,false
false,48324.71,0.0,7224.83,48324.71,41099.88,false
false,54547.22,8539.57,6169.75,46007.65,39837.9,true
false,31183.05,2749.27,2758.93,28433.78,25674.85,false
true,0.0,10619.3,5541.97,-10619.3,-16161.27,false
false,8726.28,1743.84,1497.02,6982.44,5485.42,false
false,55207.46,10920.89,0.0,44286.57,44286.57,false
false,9219.77,584.62,2119.37,8635.16,6515.79,true
false,22599.41,6681.06,5137.21,15918.34,10781.14,false
true,0.0,23850.55,10897.18,-23850.55,-34747.72,
false,6131.4,291.29,1422.79,5840.11,4417.32,true
false,181134.21,53188.54,38661.13,127945.67,89284.53,false
false,9390.51,1402.58,3117.31,7987.93,4870.62,false
false,19650.03,4020.54,1959.56,15629.5,13669.94,true
true,0.0,900.91,892.77,-900.91,-1793.68,
false,9747.76,2775.6,2202.72,6972.17,4769.44,false
false,18168.1,2472.25,4088.62,15695.85,11607.23,true
false,50357.6,10785.91,6826.46,39571.69,32745.23,true
false,23861.57,3722.08,5714.0,20139.49,14425.48,false
false,193589.53,66501.27,24732.32,127088.26,102355.94,true
false,46476.26,7143.9,3235.72,39332.36,36096.65,true
true,0.0,35614.19,39517.33,-35614.19,-75131.52,
true,0.0,2717.13,4156.24,-2717.13,-6873.38,
false,55255.95,5780.21,4065.88,49475.74,45409.86,true
false,21120.86,1421.83,1223.57,19699.03,18475.45,false
false,65688.2,14183.33,9957.7,51504.87,41547.17,false
true,0.0,10491.99,15338.14,-10491.99,-25830.13,false
false,61169.09,12000.56,4046.81,49168.53,45121.72,false
false,24129.43,2980.07,1443.41,21149.36,19705.94,true
true,0.0,2715.74,4050.24,-2715.74,-6765.98,
true,0.0,3441.16,0.0,-3441.16,-3441.16,false
false,10347.01,2292.35,1358.13,8054.66,6696.53,false
false,66432.31,13480.5,9893.01,52951.81,43058.8,false
false,60408.43,7816.74,9467.98,52591.68,43123.71,true
true,0.0,26539.13,4106.87,-26539.13,-30646.0,
true,0.0,7196.44,1400.0,-7196.44,-8596.44,true
false,60080.83,5258.41,13200.3,54822.42,41622.12,true
false,24901.48,6368.92,3452.22,18532.56,15080.34,
true,0.0,1888.05,1268.29,-1888.05,-3156.34,false
false,53791.85,7975.69,7238.45,45816.16,38577.7,true
false,8399.63,2331.64,653.29,6067.99,5414.7,true
true,0.0,24142.7,7229.96,-24142.7,-31372.66,
true,0.0,3111.13,164.66,-3111.13,-3275.79,
false,44922.52,10440.51,400.0,34482.01,34082.01,true
false,176857.36,31726.49,5972.38,145130.88,139158.49,true
false,28817.3,5538.94,3363.09,23278.36,19915.28,true
false,6128.86,143.09,738.48,5985.77,5247.29,
false,8323.17,443.41,2469.32,7879.76,5410.44,false
true,0.0,22456.41,500.0,-22456.41,-22956.41,true
false,57790.53,2022.31,10979.35,55768.23,44788.88,true
false,7584.17,1771.0,141.34,5813.17,5671.83,false
false,26171.74,1945.89,3671.96,24225.85,20553.89,false
false,75555.44,0.0,13852.05,75555.44,61703.39,true
false,122454.92,8029.58,19205.99,114425.35,95219.36,false
false,64731.44,619.72,9845.15,64111.72,54266.57,true
false,8511.95,0.0,860.28,8511.95,7651.68,true
false,61886.31,70.03,8009.1,61816.29,53807.19,false
false,28771.81,5726.13,2812.27,23045.69,20233.41,false
false,9267.84,851.41,941.07,8416.43,7475.37,
true,0.0,1627.56,2045.9,-1627.56,-3673.46,
false,24164.64,2045.71,744.76,22118.93,21374.17,false
false,138532.03,51255.21,12355.95,87276.82,74920.86,true
true,0.0,4702.04,948.38,-4702.04,-5650.41,true
false,7837.7,180.76,303.31,7656.94,7353.63,true
false,62898.21,12685.06,5451.93,50213.15,44761.22,
true,0.0,1168.02,1343.86,-1168.02,-2511.88,
true,0.0,11527.27,4163.64,-11527.27,-15690.92,
false,25497.68,2020.92,2547.32,23476.76,20929.44,false
false,20428.24,3091.12,4212.41,17337.13,13124.71,false
false,20013.58,2574.02,2830.82,17439.56,14608.74,true
true,0.0,6492.13,3360.46,-6492.13,-9852.59,
false,9796.13,1755.03,1768.8,8041.11,6272.31,false
false,7083.39,938.12,115.1,6145.28,6030.18,true
false,7975.69,0.0,421.88,7975.69,7553.81,false
false,7183.7,58.43,1119.41,7125.27,6005.86,false
true,0.0,0.0,2360.2,0.0,-2360.2,true
false,76737.13,11794.54,8096.17,64942.59,56846.43,false
false,8372.05,1316.39,958.36,7055.66,6097.29,true
false,8680.24,1523.45,521.05,7156.79,6635.74,false
false,20289.08,1716.98,2786.42,18572.1,15785.68,true
false,24177.72,4947.97,3335.43,19229.74,15894.32,false
false,8170.67,942.62,1265.78,7228.04,5962.26,false
false,8138.42,599.38,603.89,7539.04,6935.15,false
false,47816.98,5385.83,6541.84,42431.15,35889.31,
false,29720.71,6514.59,4194.34,23206.12,19011.78,false
false,9703.89,2029.05,2778.51,7674.84,4896.33,true
false,74652.48,13120.81,0.0,61531.68,61531.68,false
false,10108.43,2287.32,1956.7,7821.11,5864.41,true
true,0.0,0.0,1810.61,0.0,-1810.61,false
false,28273.57,6920.33,5379.46,21353.24,15973.78,true
false,28318.25,2681.26,1454.27,25636.99,24182.72,false
false,9147.96,1911.38,779.46,7236.58,6457.12,false
false,9431.14,2816.47,1514.31,6614.67,5100.36,false
false,20648.66,1231.04,3516.94,19417.62,15900.68,true
false,36219.27,2778.7,4962.59,33440.57,28477.98,true
false,122982.1,24400.0,19947.42,98582.1,78634.68,false
true,0.0,0.0,4894.72,0.0,-4894.72,false
false,63374.96,25574.78,5944.46,37800.18,31855.72,true
true,0.0,2702.69,1806.81,-2702.69,-4509.51,false
false,16767.42,991.07,2986.71,15776.35,12789.64,
true,0.0,3077.43,2504.03,-3077.43,-5581.46,
false,7045.21,1611.07,1543.06,5434.14,3891.08,true
false,9543.53,2611.57,1455.62,6931.96,5476.34,false
false,20613.9,7173.91,3370.56,13440.0,10069.44,true
true,0.0,2593.07,3548.16,-2593.07,-6141.23,false
false,52285.61,9847.3,15554.9,42438.3,26883.41,false
false,30748.58,4002.3,3411.58,26746.28,23334.7,false
false,55107.5,9531.34,8238.56,45576.16,37337.6,false
false,53508.34,19278.54,8232.0,34229.81,25997.81,true
false,29508.85,1430.12,4935.15,28078.74,23143.59,false
false,154130.21,22791.19,24318.78,131339.02,107020.24,true
false,5294.0,927.47,715.8,4366.53,3650.73,
false,10345.79,3087.78,323.13,7258.01,6934.88,true
false,6470.9,271.99,1622.68,6198.91,4576.23,true
false,8453.41,693.04,1138.3,7760.37,6622.07,false
true,0.0,36723.12,17522.47,-36723.12,-54245.59,false
false,22199.79,393.0,241.13,21806.79,21565.66,false
false,8647.3,882.78,890.05,7764.51,6874.46,false
false,68423.99,9531.25,8175.29,58892.74,50717.45,false
true,0.0,6035.19,10919.86,-6035.19,-16955.04,false
true,0.0,16404.75,7060.62,-16404.75,-23465.38,false
false,8509.25,639.27,1708.27,7869.98,6161.72,false
false,131485.91,82.3,14797.82,131403.61,116605.79,true
false,156361.37,31389.52,24907.61,124971.85,100064.24,false
true,0.0,19992.01,8875.97,-19992.01,-28867.98,false
true,0.0,2077.79,697.75,-2077.79,-2775.53,false
false,8233.45,2379.92,806.25,5853.52,5047.28,false
false,21617.16,2501.45,1055.73,19115.71,18059.97,true
false,138411.15,6279.88,21356.06,132131.27,110775.21,true
false,9233.51,1948.35,1895.89,7285.16,5389.27,
false,62357.85,6901.15,4443.3,55456.7,51013.4,false
true,0.0,7476.68,0.0,-7476.68,-7476.68,false
false,19774.76,2208.56,3166.3,17566.21,14399.91,true
false,20234.55,3345.29,1976.83,16889.26,14912.43,true
true,0.0,13564.79,3809.59,-13564.79,-17374.38,false
false,59541.48,9050.26,489.63,50491.22,50001.59,false
false,105358.0,18806.62,24057.93,86551.38,62493.45,true
false,63828.02,1268.2,12902.26,62559.82,49657.55,true
false,66777.22,12595.23,4119.68,54181.98,50062.3,false
false,8158.91,63.9,874.42,8095.01,7220.59,false
false,57763.43,0.0,6861.33,57763.43,50902.1,true
false,7418.2,0.0,94.61,7418.2,7323.59,true
false,69041.08,0.0,2762.28,69041.08,66278.8,true
false,27554.92,3362.14,4363.76,24192.77,19829.01,true
false,68005.56,8117.69,9690.3,59887.87,50197.57,false
false,11730.4,0.0,1287.43,11730.4,10442.97,false
false,28018.34,310.41,2059.88,27707.93,25648.04,true
false,21588.62,4159.14,3296.33,17429.48,14133.15,true
true,0.0,1036.27,8872.85,-1036.27,-9909.11,
true,0.0,1398.77,80.91,-1398.77,-1479.68,true
false,5346.02,981.09,1365.55,4364.93,2999.38,false
false,24347.4,9415.48,0.0,14931.92,14931.92,true
false,27657.18,10493.86,935.98,17163.33,16227.35,false
false,50036.7,14150.66,10372.56,35886.05,25513.49,false
true,0.0,1484.41,585.18,-1484.41,-2069.59,
true,0.0,9682.86,7313.03,-9682.86,-16995.89,false
false,126369.36,29076.32,18208.9,97293.05,79084.15,true
false,25263.19,5556.71,4639.09,19706.48,15067.39,true
true,0.0,4170.44,500.0,-4170.44,-4670.44,
false,19185.66,1587.62,2546.51,17598.04,15051.53,false
false,189089.81,57812.56,0.0,131277.25,131277.25,true
true,0.0,1340.84,1190.22,-1340.84,-2531.07,false
false,8749.74,531.92,903.94,8217.82,7313.88,true
false,58944.96,13410.16,11716.57,45534.8,33818.23,false
false,26422.05,4711.85,1442.24,21710.2,20267.95,
true,0.0,6191.29,2480.79,-6191.29,-8672.09,
false,10354.39,986.25,0.0,9368.14,9368.14,false
false,150844.57,17757.98,40282.56,133086.59,92804.03,true
false,65146.79,5535.33,6449.23,59611.46,53162.22,false
false,60156.77,446.62,8602.0,59710.15,51108.15,true
false,7481.93,1347.75,86.85,6134.18,6047.32,true
false,9209.61,1422.73,2037.26,7786.88,5749.62,false
false,25094.15,0.0,2422.06,25094.15,22672.09,true
false,30352.11,1399.29,2748.8,28952.83,26204.03,false
false,23520.29,3190.15,1137.07,20330.14,19193.07,true
false,7113.73,1488.96,419.69,5624.77,5205.08,true
true,0.0,26313.7,0.0,-26313.7,-26313.7,false
false,59735.9,18680.15,10605.54,41055.75,30450.22,true
false,83866.63,2229.56,0.0,81637.07,81637.07,
false,63134.45,12381.66,5395.01,50752.79,45357.78,true
true,0.0,25148.61,13150.03,-25148.61,-38298.64,
false,22356.45,4087.85,4479.82,18268.6,13788.79,true
false,22216.93,3109.68,1273.03,19107.25,17834.21,true
false,53560.55,10898.3,2992.06,42662.25,39670.19,true
false,28837.41,9653.39,2921.15,19184.02,16262.87,false
true,0.0,0.0,823.22,0.0,-823.22,false
true,0.0,6784.63,3956.59,-6784.63,-10741.23,
false,20497.55,1159.35,2217.6,19338.21,17120.61,false
false,6739.44,1289.0,620.21,5450.43,4830.22,true
false,18628.01,2291.11,1930.5,16336.9,14406.4,false
true,0.0,0.0,5270.15,0.0,-5270.15,false
true,0.0,7732.22,4075.03,-7732.22,-11807.25,false
true,0.0,1248.84,0.0,-1248.84,-1248.84,
false,64795.08,9763.83,8521.99,55031.24,46509.25,true
true,0.0,16604.26,15431.38,-16604.26,-32035.64,false
false,55830.73,2062.6,6482.51,53768.12,47285.61,false
true,0.0,18614.5,27965.97,-18614.5,-46580.47,
true,0.0,4723.14,0.0,-4723.14,-4723.14,
false,57686.59,11023.08,3856.12,46663.51,42807.39,false
false,20727.17,2726.97,3420.73,18000.2,14579.47,false
true,0.0,2052.3,1630.27,-2052.3,-3682.57,
true,0.0,2408.84,857.62,-2408.84,-3266.47,
false,7829.46,922.19,971.05,6907.27,5936.22,false
false,6482.77,1501.04,1558.06,4981.73,3423.66,true
false,17447.59,3304.01,1669.12,14143.58,12474.45,true
false,29802.4,10193.3,1582.42,19609.1,18026.68,false
true,0.0,37103.21,48974.21,-37103.21,-86077.41,false
true,0.0,1016.15,1751.45,-1016.15,-2767.6,false
false,64347.78,16116.97,6337.31,48230.81,41893.5,false
false,27211.58,3831.08,3561.22,23380.5,19819.28,false
true,0.0,7042.82,3359.07,-7042.82,-10401.89,false
true,0.0,11708.0,14054.29,-11708.0,-25762.29,
false,8811.95,1073.5,400.0,7738.45,7338.45,
false,7773.45,1487.81,482.25,6285.64,5803.38,false
false,19249.66,873.64,4026.33,18376.02,14349.69,true
false,23540.14,5332.05,4411.9,18208.1,13796.2,true
false,28702.13,4529.85,1192.84,24172.28,22979.44,false
true,0.0,672.0,1593.85,-672.0,-2265.84,false
false,42202.13,7199.39,6617.46,35002.74,28385.28,
true,0.0,423.11,1247.96,-423.11,-1671.07,false
true,0.0,4162.05,2636.37,-4162.05,-6798.42,
false,62896.8,26343.9,5574.72,36552.9,30978.18,false
false,5569.74,1017.0,0.0,4552.74,4552.74,false
true,0.0,1369.33,887.25,-1369.33,-2256.57,
false,8748.81,2718.59,1364.21,6030.23,4666.02,
true,0.0,50130.58,30285.49,-50130.58,-80416.07,
false,8993.37,2149.2,1369.37,6844.17,5474.8,true
false,7976.74,1345.79,1392.9,6630.95,5238.06,false
false,23658.74,4346.15,1447.26,19312.6,17865.33,false
false,20089.86,3900.96,2716.8,16188.9,13472.11,false
false,22184.3,744.61,2107.78,21439.68,19331.91,true
false,60848.64,7517.61,8530.56,53331.04,44800.47,true
true,0.0,8509.98,4555.41,-8509.98,-13065.4,true
true,0.0,0.0,5374.46,0.0,-5374.46,true
false,10704.48,2627.66,227.44,8076.82,7849.38,true
false,8499.5,1331.7,2472.99,7167.8,4694.81,
true,0.0,9057.38,5465.13,-9057.38,-14522.51,false
true,0.0,2779.71,3018.34,-2779.71,-5798.06,
false,62486.82,11777.49,12065.63,50709.33,38643.7,true
false,19731.99,5679.76,2794.86,14052.23,11257.37,false
true,0.0,2357.87,154.68,-2357.87,-2512.55,
false,6951.72,1234.31,824.61,5717.4,4892.79,false
false,54924.3,2210.19,11228.18,52714.11,41485.93,true
true,0.0,20000.12,17587.11,-20000.12,-37587.23,false
true,0.0,3396.36,1234.56,-3396.36,-4630.91,
false,150532.34,15397.19,12907.15,135135.15,122228.0,false
false,20321.3,1604.7,3109.73,18716.59,15606.86,false
true,0.0,0.0,17197.45,0.0,-17197.45,
false,22567.98,4622.52,229.83,17945.46,17715.63,false
false,9273.21,1930.32,0.0,7342.89,7342.89,false
false,46657.5,16073.43,6187.35,30584.07,24396.72,true
true,0.0,2389.7,3211.43,-2389.7,-5601.13,true
false,24956.19,3253.84,3205.82,21702.35,18496.53,false
true,0.0,14454.84,9748.93,-14454.84,-24203.77,false
false,64710.96,12598.48,6915.7,52112.48,45196.78,true
false,65836.31,5200.64,4638.14,60635.67,55997.52,
false,24565.86,4280.52,4812.79,20285.35,15472.55,true
false,28929.25,9243.69,2517.32,19685.56,17168.24,true
true,0.0,17262.24,11719.41,-17262.24,-28981.66,
false,22092.56,4329.62,845.99,17762.94,16916.96,true
false,48983.89,3526.46,4389.29,45457.43,41068.14,true
false,28088.04,2186.27,4353.99,25901.77,21547.79,true
false,9513.71,1404.32,2070.26,8109.39,6039.12,
false,49816.01,13844.78,270.13,35971.23,35701.09,true
false,52528.23,4409.43,4113.93,48118.8,44004.88,true
true,0.0,3968.78,7356.83,-3968.78,-11325.61,false
false,23194.32,4475.01,2493.09,18719.31,16226.22,false
false,21886.05,932.99,1443.47,20953.06,19509.58,true
false,6914.69,886.34,764.1,6028.35,5264.25,true
false,9499.69,3763.7,1252.39,5736.0,4483.6,true
false,7364.19,531.96,565.85,6832.23,6266.38,false
false,31456.03,13004.71,6251.72,18451.32,12199.6,true
false,8361.36,854.11,1390.76,7507.25,6116.49,false
true,0.0,4170.92,5754.54,-4170.92,-9925.46,
false,25023.41,3545.24,1085.84,21478.17,20392.33,false
false,81001.82,15666.93,14462.35,65334.88,50872.54,false
false,7197.69,2615.4,1318.61,4582.3,3263.69,false
true,0.0,1375.78,823.51,-1375.78,-2199.29,false
false,28078.99,5242.77,0.0,22836.22,22836.22,false
false,123205.54,16536.35,18818.53,106669.19,87850.66,false
true,0.0,0.0,1354.85,0.0,-1354.85,
true,0.0,6366.28,8359.5,-6366.28,-14725.78,
false,27567.35,4878.21,2577.57,22689.14,20111.57,false
false,6965.31,1746.44,456.96,5218.87,4761.91,true
false,164010.29,54950.29,29798.63,109059.99,79261.36,true
true,0.0,12297.14,2174.68,-12297.14,-14471.82,false
false,4371.9,818.31,431.13,3553.59,3122.46,false
false,23484.92,1338.18,1775.96,22146.73,20370.77,false
true,0.0,7711.19,2871.21,-7711.19,-10582.4,false
false,10617.96,791.14,342.08,9826.81,9484.73,true
true,0.0,13117.34,9213.72,-13117.34,-22331.06,
true,0.0,0.0,4556.17,0.0,-4556.17,false
false,8990.86,1406.06,1777.57,7584.81,5807.24,true
false,25034.84,7040.85,4620.81,17994.0,13373.19,false
false,63144.64,7844.35,5720.2,55300.29,49580.08,true
false,27743.46,5266.32,1778.53,22477.14,20698.61,true
false,5823.52,916.89,435.11,4906.63,4471.53,false
false,8959.92,2843.51,2039.04,6116.41,4077.38,true
true,0.0,1367.11,5351.74,-1367.11,-6718.85,false
false,9877.05,2827.74,400.0,7049.32,6649.32,true
true,0.0,278.73,1152.41,-278.73,-1431.13,
false,11283.63,2671.05,869.46,8612.58,7743.12,false
false,183504.63,23502.03,21679.99,160002.6,138322.61,
false,8966.27,1518.71,2488.2,7447.56,4959.36,
false,7027.69,3381.91,1030.83,3645.78,2614.95,false
true,0.0,27278.83,17594.59,-27278.83,-44873.42,false
true,0.0,2051.9,22755.75,-2051.9,-24807.66,
true,0.0,10841.89,8046.84,-10841.89,-18888.73,
false,23889.12,6739.6,2265.51,17149.52,14884.0,false
false,43659.04,6527.02,3585.11,37132.01,33546.9,false
false,26182.99,0.0,3385.33,26182.99,22797.65,true
false,49620.16,9321.43,2580.6,40298.73,37718.13,false
true,0.0,4633.85,4532.99,-4633.85,-9166.83,false
false,8841.68,2097.92,1421.37,6743.76,5322.38,true
