deal_created_date,lead_source,industry,company_size_band,deal_size_usd,sales_rep,sales_region,product_line,discount_requested_pct,competitor_involved,lead_score,decision_maker_engaged
2024-02-06,webinar,tech,enterprise,147032.84,Rep 2,Region West,Suite,10.35,false,63,false
2025-01-05,webinar,finance,small,9287.16,Rep 8,Region East,Platform,0.0,false,79,true
2025-10-21,referral,finance,enterprise,129277.03,Rep 2,Region East,Suite,21.52,false,79,true
2024-06-04,cold_call,retail,large,56716.92,Rep 8,Region West,Standalone,15.31,false,50,true
2024-06-01,cold_call,manufacturing,small,6380.22,Rep 2,Region West,Platform,11.68,false,51,true
2025-09-21,organic,manufacturing,medium,24173.72,Rep 6,Region South,Suite,2.71,true,73,true
2025-11-12,cold_call,retail,small,6772.23,Rep 1,Region South,Platform,7.8,false,100,true
2025-06-12,webinar,healthcare,small,7942.23,Rep 3,Region South,Platform,9.39,false,57,false
2025-12-08,referral,manufacturing,small,7718.83,Rep 6,Region West,Platform,7.97,false,50,false
2025-05-18,webinar,manufacturing,medium,25463.39,Rep 2,Region Central,Suite,3.96,true,75,true
2024-12-10,webinar,finance,large,58713.63,Rep 8,Region East,Platform,16.66,true,55,true
2025-02-15,paid,tech,large,49796.75,Rep 4,Region West,Platform,4.09,true,100,true
2025-05-15,cold_call,finance,large,66422.38,Rep 5,Region East,Suite,14.57,false,46,false
2025-11-12,referral,retail,medium,22418.56,Rep 7,Region South,Suite,12.51,false,34,false
2025-03-06,cold_call,tech,medium,26647.38,Rep 2,Region East,Suite,13.24,false,29,false
2024-07-29,paid,retail,large,74033.52,Rep 2,Region South,Standalone,9.37,true,37,false
2024-08-12,cold_call,retail,large,67584.59,Rep 3,Region East,Platform,3.54,true,55,false
2024-02-20,referral,tech,large,51351.87,Rep 8,Region Central,Standalone,22.31,false,69,true
2024-10-07,webinar,retail,small,9242.56,Rep 2,Region South,Platform,5.73,true,51,true
2024-12-03,organic,tech,small,9127.99,Rep 7,Region Central,Platform,25.89,false,17,true
2025-08-13,referral,finance,large,74854.76,Rep 3,Region East,Standalone,28.64,false,15,true
2024-06-04,organic,retail,small,6240.51,Rep 3,Region East,Platform,12.38,false,48,false
2024-10-01,organic,tech,small,9235.16,Rep 7,Region East,Platform,12.31,false,66,true
2025-07-24,cold_call,finance,small,8840.18,Rep 3,Region East,Platform,14.78,false,59,false
2025-08-18,paid,retail,small,4882.21,Rep 4,Region South,Platform,12.35,false,93,true
2025-09-25,webinar,retail,small,6389.06,Rep 5,Region East,Platform,0.0,true,62,false
2025-06-09,cold_call,finance,large,75999.48,Rep 4,Region East,Standalone,12.02,false,74,true
2025-04-17,referral,manufacturing,medium,29109.45,Rep 3,Region West,Platform,20.99,false,69,true
2025-07-30,organic,tech,small,7027.58,Rep 6,Region South,Platform,8.2,true,58,true
2024-03-12,paid,healthcare,enterprise,122195.27,Rep 2,Region East,Standalone,11.14,false,53,true
2024-05-10,organic,healthcare,small,7792.83,Rep 2,Region East,Platform,9.55,true,80,true
2024-02-19,cold_call,tech,small,9706.46,Rep 3,Region Central,Platform,17.67,false,80,true
2024-12-10,cold_call,retail,medium,24092.82,Rep 2,Region East,Suite,15.9,false,82,true
2025-06-20,webinar,tech,enterprise,171559.5,Rep 2,Region West,Platform,11.77,false,62,true
2025-02-01,referral,healthcare,small,8334.62,Rep 5,Region East,Platform,27.35,true,73,true
2024-02-17,cold_call,finance,medium,32560.31,Rep 1,Region East,Suite,12.35,true,69,true
2024-06-12,paid,manufacturing,medium,29385.1,Rep 5,Region Central,Standalone,18.91,true,57,false
2024-01-27,paid,healthcare,large,48116.79,Rep 3,Region East,Standalone,0.0,true,46,false
2024-04-07,organic,tech,large,45053.12,Rep 4,Region South,Platform,23.59,false,45,false
2025-04-19,organic,healthcare,medium,23887.52,Rep 1,Region Central,Suite,13.97,false,41,false
2025-04-05,paid,finance,small,8044.33,Rep 2,Region East,Platform,13.24,false,60,false
2025-12-05,paid,retail,small,6806.99,Rep 3,Region South,Platform,0.0,true,68,true
2024-09-19,cold_call,healthcare,enterprise,177794.58,Rep 2,Region West,Suite,10.65,false,63,true
2024-08-24,webinar,tech,medium,26522.51,Rep 4,Region Central,Suite,3.22,false,65,true
2025-10-24,cold_call,tech,enterprise,146437.13,Rep 7,Region West,Platform,12.36,false,46,true
2025-06-16,referral,retail,small,11208.38,Rep 1,Region South,Platform,19.14,false,82,true
2024-09-10,cold_call,finance,small,9892.31,Rep 6,Region East,Platform,2.25,true,45,false
2024-07-19,paid,retail,small,7496.93,Rep 1,Region Central,Platform,14.76,true,41,true
2025-12-01,cold_call,manufacturing,small,6614.1,Rep 6,Region Central,Platform,19.4,false,47,true
2025-07-25,referral,healthcare,small,7846.5,Rep 2,Region East,Platform,30.74,true,59,false
2024-08-30,referral,healthcare,small,8521.8,Rep 5,Region Central,Platform,11.22,true,48,false
2025-06-01,referral,retail,medium,24192.29,Rep 8,Region East,Suite,25.32,false,64,true
2025-09-18,webinar,retail,medium,19880.27,Rep 5,Region East,Suite,11.09,true,51,false
2024-01-14,webinar,tech,medium,28082.68,Rep 2,Region West,Platform,5.71,true,23,false
2025-11-02,paid,finance,large,61776.44,Rep 1,Region East,Suite,12.43,true,74,true
2025-08-21,cold_call,tech,small,8627.38,Rep 5,Region Central,Platform,12.34,false,60,true
2025-03-08,organic,healthcare,large,66844.56,Rep 1,Region East,Standalone,28.85,true,46,true
2024-04-01,cold_call,tech,small,6264.26,Rep 1,Region West,Platform,12.05,true,22,false
2025-11-29,organic,healthcare,medium,24263.06,Rep 4,Region Central,Platform,7.12,false,49,false
2025-04-20,cold_call,finance,large,56950.07,Rep 6,Region East,Platform,10.41,true,35,false
2024-01-27,referral,finance,small,8345.56,Rep 1,Region East,Platform,26.28,true,46,false
2025-05-19,cold_call,finance,small,7099.52,Rep 5,Region East,Platform,3.54,false,100,true
2024-06-07,cold_call,manufacturing,medium,25780.14,Rep 8,Region East,Suite,16.03,true,64,false
2024-04-19,cold_call,tech,medium,24237.06,Rep 8,Region South,Standalone,15.22,false,50,true
2025-07-30,organic,healthcare,large,53623.6,Rep 7,Region South,Standalone,30.58,true,63,false
2025-06-17,organic,manufacturing,medium,27427.68,Rep 8,Region West,Standalone,17.47,false,61,false
2024-02-02,cold_call,finance,small,7458.55,Rep 2,Region East,Platform,12.28,true,74,true
2025-08-26,webinar,tech,small,6153.68,Rep 6,Region East,Platform,8.97,false,96,true
2024-06-03,cold_call,healthcare,large,81450.13,Rep 7,Region East,Standalone,11.52,false,86,true
2024-12-06,referral,retail,enterprise,154864.59,Rep 4,Region South,Standalone,7.71,false,63,false
2025-03-28,organic,tech,medium,24926.57,Rep 6,Region Central,Suite,9.55,true,35,false
2024-04-14,paid,tech,enterprise,137436.4,Rep 2,Region Central,Standalone,8.75,false,73,true
2025-02-25,referral,retail,small,8324.53,Rep 4,Region East,Platform,24.33,true,81,true
2024-03-11,organic,healthcare,large,53820.47,Rep 4,Region South,Platform,17.24,true,59,true
2025-09-03,paid,manufacturing,small,7508.77,Rep 3,Region West,Platform,17.13,true,60,false
2024-03-30,organic,tech,small,7679.33,Rep 3,Region East,Platform,17.73,false,67,true
2024-08-03,organic,healthcare,enterprise,125421.91,Rep 2,Region South,Platform,17.62,true,33,true
2025-02-13,paid,healthcare,small,10260.97,Rep 5,Region Central,Platform,9.58,false,46,false
2024-10-07,organic,tech,small,9505.81,Rep 1,Region West,Platform,14.34,false,69,true
2025-08-15,referral,retail,small,5611.25,Rep 6,Region East,Platform,21.24,true,33,true
2024-06-04,paid,finance,large,82132.55,Rep 7,Region East,Suite,5.83,false,95,true
2025-03-08,organic,manufacturing,enterprise,132063.88,Rep 2,Region East,Standalone,16.7,false,98,true
2024-07-01,webinar,finance,small,7343.2,Rep 1,Region East,Platform,23.55,true,69,true
2025-09-10,referral,finance,enterprise,169151.94,Rep 2,Region East,Standalone,8.23,false,40,false
2025-04-05,referral,finance,enterprise,158295.93,Rep 1,Region East,Standalone,22.38,false,47,false
2024-07-19,referral,retail,large,59134.58,Rep 1,Region West,Standalone,9.85,false,72,false
2024-02-22,paid,healthcare,medium,29110.99,Rep 5,Region South,Suite,3.9,false,62,true
2025-02-15,cold_call,manufacturing,small,8798.84,Rep 3,Region West,Platform,14.51,true,28,true
2025-08-15,organic,finance,small,7733.64,Rep 3,Region East,Platform,8.99,true,79,true
2024-08-17,cold_call,manufacturing,medium,27047.28,Rep 8,Region Central,Platform,12.07,true,49,false
2025-06-06,webinar,healthcare,medium,25818.99,Rep 3,Region South,Suite,14.01,false,93,true
2025-10-12,paid,tech,medium,30460.89,Rep 6,Region South,Standalone,14.11,false,56,false
2024-01-15,organic,finance,medium,26336.55,Rep 7,Region East,Platform,17.04,true,38,true
2024-01-04,paid,healthcare,medium,23753.39,Rep 6,Region East,Standalone,4.82,false,61,false
2025-02-15,cold_call,healthcare,medium,27769.44,Rep 4,Region South,Standalone,16.08,false,44,true
2025-08-29,webinar,manufacturing,small,9193.04,Rep 8,Region West,Platform,0.0,true,6,false
2025-10-13,organic,healthcare,small,8237.04,Rep 8,Region West,Platform,6.25,false,48,true
2024-06-30,referral,retail,large,50812.82,Rep 5,Region West,Standalone,11.41,false,81,true
2025-12-13,referral,manufacturing,small,7977.45,Rep 2,Region Central,Platform,17.01,false,76,true
2025-01-29,organic,manufacturing,enterprise,132331.4,Rep 3,Region West,Standalone,5.25,false,64,true
2025-11-07,referral,finance,small,10194.03,Rep 6,Region East,Platform,26.41,false,65,true
2025-07-19,webinar,finance,medium,29107.95,Rep 8,Region East,Platform,2.29,false,46,false
2025-02-24,referral,retail,large,53797.88,Rep 6,Region East,Standalone,0.0,false,26,false
2025-01-19,webinar,healthcare,medium,24628.26,Rep 6,Region West,Platform,16.18,true,51,false
2024-09-08,webinar,tech,small,7770.1,Rep 7,Region South,Platform,7.14,true,61,false
2025-01-23,referral,tech,small,8389.07,Rep 8,Region South,Platform,8.07,false,81,true
2025-01-19,referral,manufacturing,enterprise,133949.95,Rep 2,Region South,Suite,15.37,false,76,true
2024-10-17,organic,healthcare,small,7831.69,Rep 2,Region East,Platform,15.88,true,64,false
2024-05-23,cold_call,manufacturing,small,5942.48,Rep 4,Region South,Suite,18.96,true,62,true
2025-04-05,paid,finance,small,9287.09,Rep 1,Region East,Platform,18.46,false,41,true
2025-12-24,referral,healthcare,enterprise,131365.68,Rep 1,Region West,Suite,12.3,false,62,true
2025-06-28,paid,finance,large,50089.43,Rep 7,Region East,Suite,15.12,true,44,false
2024-08-08,cold_call,tech,enterprise,164147.88,Rep 2,Region West,Standalone,0.0,true,49,true
2024-03-12,webinar,retail,medium,22569.92,Rep 7,Region South,Standalone,22.83,true,92,true
2025-06-04,paid,tech,large,62952.34,Rep 7,Region Central,Suite,12.67,true,51,true
2025-08-13,organic,manufacturing,medium,29525.53,Rep 7,Region East,Standalone,12.89,false,63,false
2024-03-28,cold_call,finance,enterprise,120016.0,Rep 2,Region East,Standalone,1.91,false,81,true
2024-03-02,referral,retail,large,57576.44,Rep 1,Region South,Suite,18.95,false,76,true
2024-08-18,webinar,retail,enterprise,160598.76,Rep 2,Region Central,Suite,0.07,false,62,false
2024-06-07,referral,manufacturing,small,10372.84,Rep 4,Region East,Platform,22.43,true,26,false
2024-05-26,organic,manufacturing,large,52250.72,Rep 6,Region East,Suite,12.36,false,50,false
2024-07-25,webinar,retail,large,56616.03,Rep 7,Region East,Suite,25.95,true,23,false
2024-09-07,referral,healthcare,medium,24601.57,Rep 6,Region South,Suite,19.38,true,30,false
2024-02-12,paid,finance,small,5885.42,Rep 6,Region East,Platform,21.93,true,19,true
2024-10-29,organic,tech,large,70789.85,Rep 7,Region East,Suite,16.21,false,98,true
2025-07-11,cold_call,finance,medium,27007.14,Rep 1,Region East,Platform,6.58,true,75,true
2024-04-26,webinar,tech,medium,23648.38,Rep 8,Region East,Standalone,17.19,true,73,true
2025-08-21,referral,finance,large,81848.49,Rep 2,Region East,Suite,5.0,false,38,false
2024-02-07,cold_call,healthcare,small,8161.37,Rep 5,Region West,Platform,13.03,true,36,false
2024-06-06,paid,finance,small,8958.24,Rep 4,Region East,Platform,14.56,false,23,false
2025-12-04,referral,manufacturing,small,8907.43,Rep 6,Region West,Platform,21.62,false,73,true
2024-04-24,cold_call,tech,medium,26829.62,Rep 4,Region Central,Platform,0.0,true,74,true
2025-06-13,referral,retail,small,7121.95,Rep 4,Region West,Platform,22.71,true,70,true
2024-02-17,cold_call,healthcare,small,7516.16,Rep 1,Region East,Platform,15.0,false,81,true
2024-10-26,cold_call,finance,medium,22279.84,Rep 7,Region East,Suite,5.36,true,82,true
2025-12-07,paid,manufacturing,small,7050.48,Rep 7,Region East,Platform,11.63,true,61,true
2024-12-30,referral,finance,small,9334.31,Rep 1,Region East,Platform,18.5,false,57,false
2025-10-30,webinar,tech,enterprise,151824.62,Rep 2,Region Central,Standalone,24.1,false,36,false
2024-03-27,webinar,tech,medium,22590.3,Rep 3,Region Central,Suite,9.78,false,25,true
2025-06-14,paid,retail,enterprise,135602.74,Rep 5,Region Central,Platform,1.57,true,76,false
2025-02-16,referral,tech,small,9474.66,Rep 5,Region West,Platform,0.0,true,50,false
2025-08-17,paid,finance,small,3577.34,Rep 2,Region East,Platform,0.0,true,67,true
2024-05-16,paid,finance,enterprise,126551.91,Rep 2,Region South,Standalone,10.39,true,25,false
2024-08-01,paid,tech,medium,27905.72,Rep 4,Region South,Suite,10.53,true,75,true
2024-11-05,paid,healthcare,small,10198.55,Rep 7,Region South,Platform,12.96,true,62,true
2025-11-27,referral,finance,small,9226.27,Rep 1,Region East,Platform,20.44,false,96,true
2025-05-16,referral,retail,medium,28001.86,Rep 8,Region East,Suite,18.58,true,32,true
2024-07-18,referral,finance,enterprise,94115.06,Rep 2,Region East,Standalone,23.96,false,47,false
2024-08-20,referral,retail,large,50842.02,Rep 2,Region East,Platform,16.43,false,52,false
2025-06-22,paid,tech,medium,24569.34,Rep 1,Region East,Standalone,13.16,false,32,false
2024-05-03,referral,tech,small,6973.06,Rep 4,Region South,Platform,20.49,false,91,true
2025-09-06,referral,finance,medium,21236.06,Rep 7,Region East,Suite,0.0,false,46,true
2024-05-08,cold_call,manufacturing,large,67039.89,Rep 6,Region Central,Platform,9.6,false,72,true
2025-08-11,webinar,tech,small,6858.67,Rep 5,Region Central,Platform,15.62,false,72,true
2025-12-22,referral,retail,large,63726.18,Rep 5,Region West,Suite,24.09,true,74,true
2025-05-28,referral,healthcare,small,7674.55,Rep 8,Region South,Platform,20.82,true,78,true
2025-06-17,webinar,healthcare,medium,24191.98,Rep 3,Region East,Standalone,6.14,true,50,false
2024-03-21,cold_call,manufacturing,medium,25002.74,Rep 3,Region West,Standalone,9.85,true,61,true
2024-04-28,cold_call,tech,enterprise,158533.33,Rep 2,Region South,Platform,17.77,false,100,true
2025-03-20,webinar,manufacturing,medium,23546.97,Rep 5,Region East,Standalone,13.38,true,68,true
2025-05-17,cold_call,tech,medium,20497.57,Rep 4,Region West,Standalone,10.68,false,53,true
2024-10-13,referral,finance,large,55325.89,Rep 2,Region East,Standalone,7.09,true,42,true
2025-02-21,referral,retail,large,60093.13,Rep 5,Region Central,Suite,16.71,true,43,true
2025-04-21,organic,manufacturing,large,58445.85,Rep 3,Region Central,Standalone,3.77,false,65,true
2025-07-08,paid,finance,small,10018.0,Rep 2,Region East,Platform,0.78,false,57,false
2025-04-16,cold_call,tech,large,70065.44,Rep 6,Region East,Standalone,11.97,true,52,false
2025-05-17,organic,tech,large,49465.92,Rep 6,Region West,Suite,5.92,false,83,true
2025-03-24,referral,tech,large,60240.36,Rep 1,Region South,Platform,3.29,true,34,true
2025-09-18,paid,manufacturing,enterprise,148645.72,Rep 2,Region Central,Platform,10.94,true,62,false
2024-03-18,referral,tech,medium,21284.02,Rep 6,Region West,Platform,24.96,false,36,true
2025-12-03,referral,tech,small,7839.31,Rep 8,Region West,Platform,18.33,true,69,true
2025-10-22,cold_call,tech,medium,24565.98,Rep 5,Region South,Suite,15.97,false,65,true
2025-05-05,organic,healthcare,large,68052.92,Rep 2,Region Central,Suite,13.4,false,82,true
2025-07-28,paid,finance,enterprise,151471.17,Rep 2,Region East,Platform,0.0,false,55,false
2024-08-25,webinar,tech,large,47440.48,Rep 7,Region East,Platform,14.41,false,71,true
2025-01-10,organic,tech,small,7939.48,Rep 6,Region East,Platform,9.83,false,67,true
2024-02-17,cold_call,healthcare,large,45993.25,Rep 1,Region West,Standalone,0.0,true,57,false
2024-07-06,webinar,finance,enterprise,148500.68,Rep 2,Region East,Platform,5.57,false,60,false
2025-07-14,referral,healthcare,medium,20009.84,Rep 5,Region East,Suite,24.94,false,76,true
2025-07-12,organic,tech,small,8393.06,Rep 2,Region South,Platform,15.62,false,88,true
2024-10-29,organic,finance,medium,15345.33,Rep 3,Region East,Suite,8.12,false,78,true
2024-08-21,referral,retail,large,56928.51,Rep 5,Region South,Standalone,22.38,false,61,false
2024-09-26,webinar,finance,medium,22990.52,Rep 1,Region East,Standalone,4.12,false,85,true
2024-10-02,webinar,tech,small,9247.4,Rep 4,Region South,Platform,11.42,false,82,true
2024-02-02,paid,retail,medium,21692.11,Rep 3,Region East,Suite,11.45,false,87,true
2024-06-11,referral,tech,large,75492.2,Rep 6,Region Central,Suite,19.65,true,88,true
2025-12-03,cold_call,manufacturing,large,64740.23,Rep 5,Region West,Suite,0.0,false,33,false
2025-11-08,organic,retail,small,7804.65,Rep 5,Region East,Platform,8.95,true,30,true
2025-10-11,referral,finance,small,7549.04,Rep 5,Region East,Platform,18.35,false,31,false
2024-07-28,paid,tech,small,9726.27,Rep 3,Region West,Platform,1.66,false,69,true
2025-03-06,organic,manufacturing,medium,16996.63,Rep 2,Region West,Suite,14.39,false,84,true
2024-09-26,referral,healthcare,enterprise,165821.4,Rep 2,Region South,Platform,10.25,false,48,false
2025-11-30,referral,finance,medium,27169.21,Rep 5,Region East,Standalone,21.15,false,32,false
2025-03-22,cold_call,manufacturing,medium,22123.57,Rep 7,Region South,Standalone,12.94,false,65,true
2024-10-25,cold_call,manufacturing,small,8005.05,Rep 4,Region South,Platform,0.0,false,45,false
2024-11-15,referral,retail,large,58700.25,Rep 4,Region West,Platform,19.04,false,43,false
2025-08-22,referral,finance,enterprise,150257.75,Rep 2,Region East,Suite,16.62,false,46,true
2025-04-21,webinar,manufacturing,medium,22060.4,Rep 5,Region East,Suite,0.8,true,86,true
