order_id,order_date,split_label,outcomes_final
ECM-06430,2025-01-17,validation,true
ECM-06431,2024-11-27,development,true
ECM-06432,2025-12-05,future_holdout,true
ECM-06433,2025-09-30,future_holdout,true
ECM-06434,2024-07-11,development,true
ECM-06435,2024-01-19,development,true
ECM-06436,2024-07-19,development,true
ECM-06437,2024-05-05,development,true
ECM-06438,2025-06-20,validation,true
ECM-06439,2025-10-29,future_holdout,true
ECM-06440,2024-10-06,development,true
ECM-06441,2024-04-20,development,true
ECM-06442,2025-01-12,validation,true
ECM-06443,2025-02-13,validation,true
ECM-06444,2025-11-11,future_holdout,true
ECM-06445,2024-04-12,development,true
ECM-06446,2025-05-11,validation,true
ECM-06447,2024-11-16,development,true
ECM-06448,2025-09-13,future_holdout,true
ECM-06449,2024-11-23,development,true
ECM-06450,2025-01-19,validation,true
ECM-06451,2025-07-20,future_holdout,true
ECM-06452,2025-04-14,validation,true
ECM-06453,2024-05-04,development,true
ECM-06454,2025-01-05,validation,true
ECM-06455,2025-11-25,future_holdout,true
ECM-06456,2024-04-28,development,true
ECM-06457,2025-12-12,future_holdout,true
ECM-06458,2025-10-24,future_holdout,true
ECM-06459,2025-09-16,future_holdout,true
ECM-06460,2024-03-25,development,true
ECM-06461,2024-09-06,development,true
ECM-06462,2024-06-20,development,true
ECM-06463,2025-11-06,future_holdout,true
ECM-06464,2024-06-25,development,true
ECM-06465,2025-12-14,future_holdout,true
ECM-06466,2024-12-16,development,true
ECM-06467,2024-12-26,development,true
ECM-06468,2025-10-24,future_holdout,true
ECM-06469,2024-10-11,development,true
ECM-06470,2025-01-02,validation,true
ECM-06471,2025-01-20,validation,true
ECM-06472,2024-06-03,development,true
ECM-06473,2024-12-16,development,true
ECM-06474,2024-04-19,development,true
ECM-06475,2025-03-24,validation,true
ECM-06476,2024-04-12,development,true
ECM-06477,2024-07-22,development,true
ECM-06478,2025-09-25,future_holdout,true
ECM-06479,2025-11-11,future_holdout,true
ECM-06480,2025-03-13,validation,true
ECM-06481,2025-08-06,future_holdout,true
ECM-06482,2024-01-05,development,true
ECM-06483,2024-08-03,development,true
ECM-06484,2024-10-02,development,true
ECM-06485,2024-05-12,development,true
ECM-06486,2025-01-08,validation,true
ECM-06487,2024-04-09,development,true
ECM-06488,2024-11-15,development,true
ECM-06489,2025-12-13,future_holdout,true
ECM-06490,2025-04-26,validation,true
ECM-06491,2024-04-04,development,true
ECM-06492,2025-01-30,validation,true
ECM-06493,2024-11-20,development,true
ECM-06494,2024-08-27,development,true
ECM-06495,2025-09-22,future_holdout,true
ECM-06496,2025-06-26,validation,true
ECM-06497,2024-08-22,development,true
ECM-06498,2025-06-22,validation,true
ECM-06499,2025-06-05,validation,true
ECM-06500,2025-09-19,future_holdout,true
ECM-06501,2024-05-08,development,true
ECM-06502,2025-01-19,validation,true
ECM-06503,2025-02-25,validation,true
ECM-06504,2024-03-07,development,true
ECM-06505,2025-11-05,future_holdout,true
ECM-06506,2025-01-25,validation,true
ECM-06507,2025-12-18,future_holdout,true
ECM-06508,2024-02-15,development,true
ECM-06509,2024-04-03,development,true
ECM-06510,2025-11-15,future_holdout,true
ECM-06511,2024-04-13,development,true
ECM-06512,2025-04-05,validation,true
ECM-06513,2025-02-27,validation,true
ECM-06514,2025-08-06,future_holdout,true
ECM-06515,2025-11-26,future_holdout,true
ECM-06516,2025-08-16,future_holdout,true
ECM-06517,2025-05-03,validation,true
ECM-06518,2025-10-11,future_holdout,true
ECM-06519,2024-10-18,development,true
ECM-06520,2024-06-04,development,true
ECM-06521,2024-10-06,development,true
ECM-06522,2024-10-05,development,true
ECM-06523,2025-12-16,future_holdout,true
ECM-06524,2025-06-02,validation,true
ECM-06525,2024-10-24,development,true
ECM-06526,2025-07-23,future_holdout,true
ECM-06527,2025-06-30,validation,true
ECM-06528,2025-11-22,future_holdout,true
ECM-06529,2024-01-28,development,true
ECM-06530,2024-10-24,development,true
ECM-06531,2025-02-11,validation,true
ECM-06532,2024-08-10,development,true
ECM-06533,2024-07-17,development,true
ECM-06534,2024-11-10,development,true
ECM-06535,2025-03-26,validation,true
ECM-06536,2025-07-26,future_holdout,true
ECM-06537,2025-04-14,validation,true
ECM-06538,2024-06-30,development,true
ECM-06539,2024-04-18,development,true
ECM-06540,2024-06-28,development,true
ECM-06541,2025-08-08,future_holdout,true
ECM-06542,2024-11-23,development,true
ECM-06543,2025-09-25,future_holdout,true
ECM-06544,2025-08-09,future_holdout,true
ECM-06545,2024-01-10,development,true
ECM-06546,2024-06-05,development,true
ECM-06547,2025-09-05,future_holdout,true
ECM-06548,2025-05-27,validation,true
ECM-06549,2024-07-25,development,true
ECM-06550,2025-05-10,validation,true
ECM-06551,2025-08-20,future_holdout,true
ECM-06552,2025-04-20,validation,true
ECM-06553,2024-06-23,development,true
ECM-06554,2024-02-23,development,true
ECM-06555,2024-02-13,development,true
ECM-06556,2024-08-02,development,true
ECM-06557,2025-11-12,future_holdout,true
ECM-06558,2025-03-13,validation,true
ECM-06559,2025-03-19,validation,true
ECM-06560,2024-05-21,development,true
ECM-06561,2025-08-05,future_holdout,true
ECM-06562,2025-03-06,validation,true
ECM-06563,2025-03-27,validation,true
ECM-06564,2025-11-22,future_holdout,true
ECM-06565,2025-12-31,future_holdout,true
ECM-06566,2024-11-01,development,true
ECM-06567,2025-11-04,future_holdout,true
ECM-06568,2024-12-12,development,true
ECM-06569,2024-07-12,development,true
ECM-06570,2024-09-08,development,true
ECM-06571,2025-01-09,validation,true
ECM-06572,2025-07-28,future_holdout,true
ECM-06573,2024-09-17,development,true
ECM-06574,2025-07-03,future_holdout,true
ECM-06575,2024-10-02,development,true
ECM-06576,2024-12-21,development,true
ECM-06577,2025-11-24,future_holdout,true
ECM-06578,2024-05-17,development,true
ECM-06579,2024-08-22,development,true
ECM-06580,2025-10-11,future_holdout,true
ECM-06581,2025-10-11,future_holdout,true
ECM-06582,2025-09-10,future_holdout,true
ECM-06583,2024-12-11,development,true
ECM-06584,2025-05-09,validation,true
ECM-06585,2024-03-22,development,true
ECM-06586,2024-12-14,development,true
ECM-06587,2024-02-11,development,true
ECM-06588,2024-08-10,development,true
ECM-06589,2024-05-25,development,true
ECM-06590,2024-06-09,development,true
ECM-06591,2025-01-23,validation,true
ECM-06592,2024-09-19,development,true
ECM-06593,2024-01-26,development,true
ECM-06594,2024-05-30,development,true
ECM-06595,2024-07-13,development,true
ECM-06596,2025-12-25,future_holdout,true
ECM-06597,2025-07-11,future_holdout,true
ECM-06598,2024-06-06,development,true
ECM-06599,2024-05-25,development,true
ECM-06600,2024-08-15,development,true
ECM-06601,2025-06-10,validation,true
ECM-06602,2025-11-30,future_holdout,true
ECM-06603,2025-02-05,validation,true
ECM-06604,2024-03-03,development,true
ECM-06605,2025-04-20,validation,true
ECM-06606,2025-09-28,future_holdout,true
ECM-06607,2025-12-03,future_holdout,true
ECM-06608,2024-03-27,development,true
ECM-06609,2024-12-03,development,true
ECM-06610,2025-01-09,validation,true
ECM-06611,2025-06-18,validation,true
ECM-06612,2025-11-03,future_holdout,true
ECM-06613,2025-04-01,validation,true
ECM-06614,2024-07-06,development,true
ECM-06615,2025-09-13,future_holdout,true
ECM-06616,2024-12-19,development,true
ECM-06617,2025-08-27,future_holdout,true
ECM-06618,2024-12-18,development,true
ECM-06619,2025-09-06,future_holdout,true
ECM-06620,2024-01-24,development,true
ECM-06621,2024-12-23,development,true
ECM-06622,2025-08-23,future_holdout,true
ECM-06623,2024-07-29,development,true
ECM-06624,2025-11-06,future_holdout,true
ECM-06625,2024-12-09,development,true
ECM-06626,2025-07-07,future_holdout,true
ECM-06627,2025-01-11,validation,true
ECM-06628,2025-07-06,future_holdout,true
ECM-06629,2025-01-28,validation,true
ECM-06630,2025-11-26,future_holdout,true
ECM-06631,2025-09-23,future_holdout,true
ECM-06632,2025-10-31,future_holdout,true
ECM-06633,2025-01-19,validation,true
ECM-06634,2025-07-19,future_holdout,true
ECM-06635,2024-10-16,development,true
ECM-06636,2024-03-18,development,true
ECM-06637,2024-05-12,development,true
ECM-06638,2025-12-10,future_holdout,true
ECM-06639,2025-01-25,validation,true
ECM-06640,2024-12-25,development,true
ECM-06641,2025-10-20,future_holdout,true
ECM-06642,2025-10-24,future_holdout,true
ECM-06643,2024-12-12,development,true
ECM-06644,2024-03-28,development,true
ECM-06645,2025-05-29,validation,true
ECM-06646,2025-07-29,future_holdout,true
ECM-06647,2025-10-17,future_holdout,true
ECM-06648,2024-07-14,development,true
ECM-06649,2025-11-07,future_holdout,true
ECM-06650,2025-12-14,future_holdout,true
ECM-06651,2025-04-02,validation,true
ECM-06652,2024-11-26,development,true
ECM-06653,2024-02-25,development,true
ECM-06654,2025-05-28,validation,true
ECM-06655,2025-10-20,future_holdout,true
ECM-06656,2025-02-11,validation,true
ECM-06657,2024-01-02,development,true
ECM-06658,2025-12-29,future_holdout,true
ECM-06659,2025-04-12,validation,true
ECM-06660,2025-07-03,future_holdout,true
ECM-06661,2024-06-16,development,true
ECM-06662,2025-04-14,validation,true
ECM-06663,2024-03-11,development,true
ECM-06664,2025-08-25,future_holdout,true
ECM-06665,2024-12-06,development,true
ECM-06666,2024-12-28,development,true
ECM-06667,2025-04-26,validation,true
ECM-06668,2024-11-18,development,true
ECM-06669,2025-09-05,future_holdout,true
ECM-06670,2025-12-22,future_holdout,true
ECM-06671,2025-09-05,future_holdout,true
ECM-06672,2024-06-17,development,true
ECM-06673,2024-11-29,development,true
ECM-06674,2025-08-02,future_holdout,true
ECM-06675,2024-05-02,development,true
ECM-06676,2025-10-17,future_holdout,true
ECM-06677,2024-02-12,development,true
ECM-06678,2025-10-18,future_holdout,true
ECM-06679,2024-06-25,development,true
ECM-06680,2025-09-08,future_holdout,true
ECM-06681,2024-02-22,development,true
ECM-06682,2025-06-17,validation,true
ECM-06683,2024-08-20,development,true
ECM-06684,2025-12-10,future_holdout,true
ECM-06685,2024-07-20,development,true
ECM-06686,2025-08-11,future_holdout,true
ECM-06687,2025-12-13,future_holdout,true
ECM-06688,2025-10-15,future_holdout,true
ECM-06689,2025-02-09,validation,true
ECM-06690,2024-10-06,development,true
ECM-06691,2024-09-21,development,true
ECM-06692,2024-12-21,development,true
ECM-06693,2024-06-01,development,true
ECM-06694,2024-07-04,development,true
ECM-06695,2025-10-04,future_holdout,true
ECM-06696,2025-12-24,future_holdout,true
ECM-06697,2024-04-17,development,true
ECM-06698,2024-05-14,development,true
ECM-06699,2025-12-19,future_holdout,true
ECM-06700,2025-04-19,validation,true
ECM-06701,2025-12-04,future_holdout,true
ECM-06702,2025-09-24,future_holdout,true
ECM-06703,2024-07-08,development,true
ECM-06704,2025-04-30,validation,true
ECM-06705,2024-08-03,development,true
ECM-06706,2024-04-08,development,true
ECM-06707,2024-01-01,development,true
ECM-06708,2024-03-03,development,true
ECM-06709,2025-01-05,validation,true
ECM-06710,2025-11-09,future_holdout,true
ECM-06711,2025-06-17,validation,true
ECM-06712,2025-09-03,future_holdout,true
ECM-06713,2025-07-14,future_holdout,true
ECM-06714,2024-04-11,development,true
ECM-06715,2025-02-14,validation,true
ECM-06716,2025-09-26,future_holdout,true
ECM-06717,2025-05-07,validation,true
ECM-06718,2024-07-20,development,true
ECM-06719,2024-09-26,development,true
ECM-06720,2025-03-11,validation,true
ECM-06721,2025-05-22,validation,true
ECM-06722,2025-10-07,future_holdout,true
ECM-06723,2025-06-10,validation,true
ECM-06724,2025-12-19,future_holdout,true
ECM-06725,2024-12-19,development,true
ECM-06726,2025-06-20,validation,true
ECM-06727,2025-04-17,validation,true
ECM-06728,2025-04-18,validation,true
ECM-06729,2024-12-21,development,true
ECM-06730,2024-02-02,development,true
ECM-06731,2024-05-01,development,true
ECM-06732,2024-12-04,development,true
ECM-06733,2024-08-27,development,true
ECM-06734,2024-10-20,development,true
ECM-06735,2025-06-10,validation,true
ECM-06736,2025-04-17,validation,true
ECM-06737,2024-08-03,development,true
ECM-06738,2024-05-17,development,true
ECM-06739,2025-06-16,validation,true
ECM-06740,2024-05-02,development,true
ECM-06741,2024-07-28,development,true
ECM-06742,2025-05-23,validation,true
ECM-06743,2024-09-30,development,true
ECM-06744,2025-11-23,future_holdout,true
ECM-06745,2025-05-02,validation,true
ECM-06746,2025-09-02,future_holdout,true
ECM-06747,2025-12-15,future_holdout,true
ECM-06748,2025-11-16,future_holdout,true
ECM-06749,2025-07-21,future_holdout,true
ECM-06750,2025-01-30,validation,true
ECM-06751,2025-01-15,validation,true
ECM-06752,2025-10-19,future_holdout,true
ECM-06753,2025-02-26,validation,true
ECM-06754,2025-09-22,future_holdout,true
ECM-06755,2025-04-14,validation,true
ECM-06756,2025-05-16,validation,true
ECM-06757,2024-07-16,development,true
ECM-06758,2024-03-11,development,true
ECM-06759,2025-06-14,validation,true
ECM-06760,2025-07-18,future_holdout,true
ECM-06761,2024-05-12,development,true
ECM-06762,2025-06-10,validation,true
ECM-06763,2025-08-12,future_holdout,true
ECM-06764,2025-11-22,future_holdout,true
ECM-06765,2024-02-16,development,true
ECM-06766,2025-09-16,future_holdout,true
ECM-06767,2025-08-11,future_holdout,true
ECM-06768,2025-07-25,future_holdout,true
ECM-06769,2025-03-22,validation,true
ECM-06770,2025-04-15,validation,true
ECM-06771,2024-04-20,development,true
ECM-06772,2025-04-27,validation,true
ECM-06773,2025-03-02,validation,true
ECM-06774,2024-06-22,development,true
ECM-06775,2024-08-02,development,true
ECM-06776,2024-08-04,development,true
ECM-06777,2025-12-17,future_holdout,true
ECM-06778,2025-07-26,future_holdout,true
ECM-06779,2024-07-07,development,true
ECM-06780,2024-01-18,development,true
ECM-06781,2024-08-04,development,true
ECM-06782,2024-10-08,development,true
ECM-06783,2025-08-25,future_holdout,true
ECM-06784,2025-06-06,validation,true
ECM-06785,2025-01-08,validation,true
ECM-06786,2024-11-17,development,true
ECM-06787,2024-07-13,development,true
ECM-06788,2025-04-27,validation,true
ECM-06789,2025-01-07,validation,true
ECM-06790,2025-10-05,future_holdout,true
ECM-06791,2024-12-17,development,true
ECM-06792,2025-03-29,validation,true
ECM-06793,2025-08-26,future_holdout,true
ECM-06794,2024-06-21,development,true
ECM-06795,2025-11-01,future_holdout,true
ECM-06796,2025-01-18,validation,true
ECM-06797,2025-04-29,validation,true
ECM-06798,2025-10-19,future_holdout,true
ECM-06799,2024-11-06,development,true
ECM-06800,2025-04-22,validation,true
ECM-06801,2025-04-02,validation,true
ECM-06802,2024-10-19,development,true
ECM-06803,2024-01-25,development,true
ECM-06804,2024-06-13,development,true
ECM-06805,2024-05-04,development,true
ECM-06806,2024-04-01,development,true
ECM-06807,2025-12-03,future_holdout,true
ECM-06808,2024-08-06,development,true
ECM-06809,2024-03-22,development,true
ECM-06810,2024-02-05,development,true
ECM-06811,2025-12-25,future_holdout,true
ECM-06812,2024-04-16,development,true
ECM-06813,2024-12-02,development,true
ECM-06814,2024-11-05,development,true
ECM-06815,2024-06-04,development,true
ECM-06816,2025-06-04,validation,true
ECM-06817,2024-06-28,development,true
ECM-06818,2025-05-30,validation,true
ECM-06819,2025-06-15,validation,true
ECM-06820,2025-07-15,future_holdout,true
ECM-06821,2025-04-20,validation,true
ECM-06822,2024-03-13,development,true
ECM-06823,2025-10-13,future_holdout,true
ECM-06824,2025-09-10,future_holdout,true
ECM-06825,2025-08-06,future_holdout,true
ECM-06826,2025-07-15,future_holdout,true
ECM-06827,2025-03-07,validation,true
ECM-06828,2025-07-07,future_holdout,true
ECM-06829,2024-08-10,development,true
ECM-06830,2024-02-09,development,true
ECM-06831,2024-02-23,development,true
ECM-06832,2024-04-08,development,true
ECM-06833,2024-11-06,development,true
ECM-06834,2025-08-07,future_holdout,true
ECM-06835,2025-02-13,validation,true
ECM-06836,2024-01-19,development,true
ECM-06837,2024-05-02,development,true
ECM-06838,2024-05-20,development,true
ECM-06839,2024-02-01,development,true
ECM-06840,2025-08-28,future_holdout,true
ECM-06841,2024-11-26,development,true
ECM-06842,2025-11-30,future_holdout,true
ECM-06843,2024-10-26,development,true
ECM-06844,2025-05-03,validation,true
ECM-06845,2024-07-03,development,true
ECM-06846,2024-02-09,development,true
ECM-06847,2024-02-22,development,true
ECM-06848,2025-01-19,validation,true
ECM-06849,2024-12-20,development,true
ECM-06850,2025-02-22,validation,true
ECM-06851,2024-03-18,development,true
ECM-06852,2025-07-13,future_holdout,true
ECM-06853,2024-01-27,development,true
ECM-06854,2024-10-26,development,true
ECM-06855,2025-09-10,future_holdout,true
ECM-06856,2024-06-15,development,true
ECM-06857,2024-08-11,development,true
ECM-06858,2024-01-30,development,true
ECM-06859,2024-05-22,development,true
ECM-06860,2024-05-17,development,true
ECM-06861,2024-05-16,development,true
ECM-06862,2024-11-26,development,true
ECM-06863,2025-04-16,validation,true
ECM-06864,2025-05-07,validation,true
ECM-06865,2025-08-28,future_holdout,true
ECM-06866,2024-09-23,development,true
ECM-06867,2024-02-17,development,true
ECM-06868,2025-12-09,future_holdout,true
ECM-06869,2025-08-24,future_holdout,true
