returned,return_amount_usd,refund_processing_cost_usd,restocking_cost_usd,gross_margin_usd,net_contribution_usd,repeat_purchase_90d
false,0.0,0.0,3.15,20.84,16.59,false
false,0.0,0.0,3.09,-3.54,-8.49,true
false,0.0,0.0,1.84,24.32,18.18,false
false,0.0,0.0,11.5,22.56,9.82,
false,0.0,0.0,0.0,0.7,0.14,false
false,0.0,0.0,17.71,134.78,109.89,true
false,0.0,0.0,12.28,106.41,89.33,true
false,0.0,0.0,0.0,14.1,13.44,true
false,0.0,0.0,4.48,7.6,2.65,false
false,0.0,0.0,19.42,3.71,-16.26,false
false,0.0,0.0,0.36,23.61,21.77,true
false,0.0,0.0,0.0,2.46,0.67,false
false,0.0,0.0,8.54,19.87,9.13,false
false,0.0,0.0,0.0,32.59,31.17,false
false,0.0,0.0,11.67,16.68,3.7,false
false,0.0,0.0,3.51,15.75,9.42,true
false,0.0,0.0,0.0,8.34,7.82,
false,0.0,0.0,4.53,31.47,20.06,false
false,0.0,0.0,1.01,59.46,55.32,false
false,0.0,0.0,13.74,58.79,41.33,false
false,0.0,0.0,12.08,105.0,86.21,
true,61.22,0.0,3.22,-50.17,-54.85,false
false,0.0,0.0,17.05,33.36,14.02,false
true,465.05,0.0,15.45,-281.11,-307.04,false
false,0.0,0.0,24.12,41.83,15.72,true
false,0.0,0.0,24.56,20.82,-6.51,true
false,0.0,0.0,0.0,11.08,10.09,true
false,0.0,0.0,0.0,19.16,17.79,
false,0.0,0.0,3.44,194.99,180.02,false
false,0.0,0.0,6.25,29.08,20.22,
false,0.0,0.0,5.68,17.5,1.74,false
false,0.0,0.0,84.1,30.42,-60.56,false
false,0.0,0.0,13.42,34.01,17.18,false
true,7.54,0.0,3.22,-6.55,-9.96,
false,0.0,0.0,0.0,18.84,17.6,false
false,0.0,0.0,1.26,21.14,18.73,false
false,0.0,0.0,0.0,23.19,21.91,false
false,0.0,0.0,0.0,29.0,26.73,false
false,0.0,0.0,13.25,9.73,-4.12,false
false,0.0,0.0,0.0,57.32,52.96,
false,0.0,0.0,0.0,27.29,25.38,true
false,0.0,0.0,1.0,7.25,5.68,
false,0.0,0.0,9.94,10.83,0.24,false
false,0.0,0.0,4.68,46.06,37.76,true
false,0.0,0.0,15.21,-33.01,-71.09,true
false,0.0,0.0,18.8,-6.3,-28.02,false
true,127.76,0.0,4.59,-80.52,-87.76,true
false,0.0,0.0,13.82,164.11,133.01,false
false,0.0,0.0,10.99,32.96,19.96,false
false,0.0,0.0,0.0,60.78,57.58,false
false,0.0,13.21,8.57,184.89,150.02,true
false,0.0,0.0,19.18,44.67,23.36,true
false,0.0,0.0,0.42,14.74,13.55,true
false,0.0,0.0,13.77,16.82,-0.34,false
false,0.0,0.0,0.0,81.75,76.6,false
false,0.0,0.0,12.54,38.09,22.46,true
true,5.69,0.0,2.6,-4.44,-7.23,true
false,0.0,0.0,2.67,18.04,14.19,false
false,0.0,0.0,11.87,40.63,26.72,true
false,0.0,7.0,22.5,36.93,3.05,false
false,0.0,0.0,0.0,40.06,38.23,false
false,0.0,0.0,2.21,13.04,9.78,false
false,0.0,0.0,9.11,14.87,4.95,true
false,0.0,0.0,11.59,16.74,1.66,false
false,0.0,17.32,0.0,87.96,59.75,true
false,0.0,0.0,8.39,17.0,7.29,false
false,0.0,0.0,13.12,104.68,85.91,false
false,0.0,0.0,17.66,59.87,35.79,true
false,0.0,0.0,2.39,1.45,-1.92,false
false,0.0,0.0,5.89,30.51,21.82,false
false,0.0,0.0,42.56,3.68,-39.18,false
false,0.0,0.0,9.55,35.42,23.07,
false,0.0,0.0,8.67,66.87,52.44,false
false,0.0,0.0,8.55,24.65,14.45,false
false,0.0,0.0,0.0,167.78,160.01,
false,0.0,0.0,16.89,24.03,5.04,false
false,0.0,0.0,0.0,43.08,40.85,false
false,0.0,0.0,0.71,31.95,29.37,true
false,0.0,0.0,4.37,73.67,64.8,
false,0.0,0.0,8.64,4.43,-5.5,false
false,0.0,0.0,9.19,20.94,10.4,true
false,0.0,0.0,0.0,14.45,12.97,false
false,0.0,0.0,5.14,44.0,36.4,false
false,0.0,0.0,9.12,41.43,30.55,false
false,0.0,6.33,0.0,5.83,-1.7,true
false,0.0,0.0,9.44,2.04,-7.81,true
false,0.0,0.0,7.55,8.39,-0.02,false
false,0.0,0.0,7.91,4.78,-4.07,true
false,0.0,0.0,2.9,97.52,86.71,true
false,0.0,0.0,8.85,40.3,29.04,false
false,0.0,0.0,10.26,54.16,40.96,false
false,0.0,0.0,16.13,8.62,-10.69,false
false,0.0,0.0,18.34,2.5,-18.84,true
false,0.0,0.0,6.41,9.33,1.79,false
false,0.0,0.0,6.12,35.54,26.75,false
false,0.0,0.0,13.76,46.5,30.7,false
false,0.0,0.0,0.0,26.65,24.08,false
false,0.0,0.0,0.0,12.73,6.24,false
false,0.0,0.0,4.52,47.68,39.44,false
false,0.0,0.0,0.92,13.79,12.25,false
false,0.0,0.0,7.5,15.62,6.91,false
false,0.0,0.0,0.0,104.9,100.07,false
false,0.0,0.0,1.95,19.76,15.94,false
false,0.0,0.0,0.0,28.72,27.26,true
false,0.0,0.0,6.11,2.4,-5.65,true
false,0.0,0.0,0.0,8.54,7.92,true
false,0.0,0.0,11.41,22.62,10.14,false
false,0.0,0.0,3.53,11.03,4.16,true
false,0.0,0.0,12.76,9.01,-4.68,false
false,0.0,0.0,12.49,22.9,8.57,true
false,0.0,0.0,5.76,24.31,16.17,false
false,0.0,0.0,11.67,18.77,6.26,false
false,0.0,0.0,27.81,-0.64,-37.15,false
false,0.0,0.0,0.0,60.34,56.13,true
false,0.0,0.0,6.68,1.06,-7.02,true
false,0.0,0.0,0.0,15.02,13.84,true
false,0.0,0.0,4.67,23.82,17.4,false
false,0.0,0.0,14.92,150.0,128.71,
false,0.0,0.0,2.21,87.68,80.54,false
false,0.0,0.0,17.57,8.45,-9.53,false
false,0.0,0.0,4.2,2.66,-2.1,true
false,0.0,0.0,3.17,52.57,43.36,false
false,0.0,0.0,5.78,56.37,47.54,true
false,0.0,0.0,6.11,49.87,41.15,false
false,0.0,0.0,13.96,17.85,2.78,false
false,0.0,0.0,21.19,15.86,-6.15,false
false,0.0,0.0,0.0,14.23,12.03,true
false,0.0,0.0,10.49,18.24,6.19,false
false,0.0,0.0,1.15,14.25,11.95,true
false,0.0,0.0,17.1,-3.76,-21.71,true
false,0.0,0.0,9.77,2.25,-8.02,false
false,0.0,0.0,0.99,52.19,41.11,true
false,0.0,0.0,0.0,24.93,23.81,false
false,0.0,0.0,17.75,69.02,46.22,false
false,0.0,0.0,7.99,31.24,21.17,false
false,0.0,0.0,0.0,18.82,17.9,true
false,0.0,0.0,0.96,9.88,8.44,false
false,0.0,0.0,13.3,50.83,32.37,false
false,0.0,0.0,9.1,19.97,9.49,false
false,0.0,0.0,10.21,39.11,24.4,false
false,0.0,0.0,8.02,108.37,94.37,true
false,0.0,0.0,2.25,-0.3,-3.1,false
false,0.0,0.0,9.15,29.18,18.19,false
false,0.0,0.0,34.17,26.45,-9.12,true
false,0.0,0.0,11.86,21.42,7.32,false
false,0.0,0.0,17.75,29.61,9.93,true
false,0.0,0.0,0.0,21.74,-4.73,false
false,0.0,0.0,9.4,15.67,5.34,
false,0.0,0.0,5.84,183.89,168.11,false
false,0.0,0.0,27.04,62.33,30.43,false
false,0.0,0.0,0.0,27.06,25.34,false
false,0.0,0.0,0.0,6.67,5.93,true
false,0.0,0.0,0.0,71.13,66.81,true
false,0.0,0.0,5.63,46.91,37.68,false
false,0.0,0.0,4.2,1.93,-2.46,false
false,0.0,0.0,0.0,5.61,4.32,false
false,0.0,0.0,0.0,124.74,118.81,false
false,0.0,0.0,0.0,37.4,32.22,
false,0.0,0.0,1.58,34.11,30.1,false
true,37.96,0.0,16.0,-29.35,-46.16,false
false,0.0,0.0,0.0,14.04,12.88,true
false,0.0,0.0,0.0,48.93,46.62,true
false,0.0,0.0,0.89,23.1,20.15,false
false,0.0,0.0,25.42,30.94,2.42,false
false,0.0,0.0,54.1,7.0,-48.48,false
false,0.0,0.0,6.7,22.74,14.31,true
false,0.0,0.0,0.0,48.8,38.33,false
false,0.0,0.0,0.0,50.29,46.85,true
false,0.0,0.0,0.83,78.74,72.97,false
false,0.0,0.0,14.37,55.63,38.49,true
false,0.0,0.0,0.0,16.82,15.07,
false,0.0,0.0,0.74,16.72,12.98,
false,0.0,0.0,2.59,15.94,11.23,false
false,0.0,0.0,12.74,4.99,-8.01,true
false,0.0,0.0,0.0,22.48,20.3,false
false,0.0,0.0,20.33,265.97,233.79,false
false,0.0,0.0,8.64,37.23,26.75,true
false,0.0,0.0,0.0,141.27,133.86,false
true,140.66,0.0,26.1,-89.83,-120.51,false
true,77.78,0.0,4.64,-59.9,-66.21,
false,0.0,0.0,20.18,4.96,-16.22,true
false,0.0,0.0,1.06,14.76,12.5,false
false,0.0,0.0,7.67,51.47,41.65,true
false,0.0,0.0,6.16,23.96,16.79,false
false,0.0,0.0,0.0,57.56,54.6,false
false,0.0,0.0,15.22,63.16,44.4,true
false,0.0,0.0,12.54,26.58,12.2,
false,0.0,0.0,17.43,31.59,11.61,false
false,0.0,0.0,6.97,3.54,-4.39,true
false,0.0,0.0,3.68,28.8,23.22,false
false,0.0,0.0,0.0,44.82,42.77,false
false,0.0,0.0,0.0,23.44,21.5,true
false,0.0,0.0,9.45,-18.39,-32.31,true
false,0.0,0.0,0.79,-35.12,-52.09,
false,0.0,0.0,8.84,5.57,-3.62,false
false,0.0,0.0,8.29,30.28,19.73,true
true,395.14,7.52,0.0,-249.2,-265.3,true
false,0.0,0.0,13.87,54.59,37.35,false
false,0.0,0.0,5.85,47.95,39.78,false
false,0.0,0.0,0.0,12.87,11.29,true
false,0.0,0.0,15.01,510.47,473.95,true
false,0.0,0.0,0.0,9.27,8.06,false
false,0.0,0.0,0.3,11.98,10.92,
false,0.0,0.0,14.94,8.41,-7.22,true
false,0.0,0.0,2.08,29.69,23.43,true
false,0.0,0.0,17.31,19.39,0.98,true
true,35.3,0.0,7.19,-18.85,-26.95,
true,53.68,0.0,1.99,-49.73,-53.4,
false,0.0,0.0,7.51,22.8,14.07,false
false,0.0,0.0,4.42,4.02,-1.43,
false,0.0,0.0,5.42,42.02,34.78,false
false,0.0,0.0,0.0,35.7,34.22,
false,0.0,0.0,13.01,136.68,97.33,false
false,0.0,0.0,0.0,23.72,21.57,true
false,0.0,0.0,1.7,25.87,22.94,false
false,0.0,0.0,0.0,4.2,3.77,true
false,0.0,0.0,11.56,28.29,15.35,false
false,0.0,0.0,14.86,7.95,-7.47,true
false,0.0,0.0,12.5,96.39,74.73,false
false,0.0,0.0,25.33,14.1,-12.57,false
false,0.0,0.0,17.03,28.07,7.97,false
false,0.0,0.0,1.64,8.05,5.8,false
false,0.0,0.0,5.44,-7.27,-16.04,true
false,0.0,0.0,5.1,53.91,45.62,false
false,0.0,0.0,10.83,42.74,28.82,true
false,0.0,0.0,21.58,9.65,-13.55,false
false,0.0,15.4,0.0,19.32,2.24,false
false,0.0,0.0,14.24,31.86,16.06,false
false,0.0,0.0,7.37,0.92,-8.29,true
false,0.0,0.0,6.48,40.32,31.96,false
false,0.0,0.0,0.0,43.13,40.83,false
false,0.0,0.0,4.07,16.66,11.88,true
false,0.0,0.0,1.71,29.34,25.82,true
false,0.0,0.0,21.29,-6.37,-28.99,false
false,0.0,0.0,0.0,11.49,10.2,true
false,0.0,0.0,0.0,25.96,24.28,true
false,0.0,0.0,9.93,4.38,-6.25,false
false,0.0,0.0,8.56,56.4,42.48,true
false,0.0,0.0,0.0,47.72,45.56,
true,121.72,0.0,9.21,-82.98,-95.22,false
false,0.0,0.0,0.0,69.56,66.19,false
false,0.0,0.0,18.69,69.19,45.6,false
true,18.34,0.0,22.79,-12.25,-35.58,false
false,0.0,0.0,0.0,22.04,20.31,false
false,0.0,0.0,0.0,34.98,23.98,false
false,0.0,0.0,32.47,20.13,-13.89,true
false,0.0,0.0,19.15,24.29,3.49,true
true,257.61,0.0,16.92,-146.02,-167.89,
false,0.0,0.0,2.34,33.78,27.85,true
true,379.04,0.0,2.18,-213.65,-228.12,false
false,0.0,0.0,10.03,4.37,-6.4,true
false,0.0,0.0,19.24,17.76,-2.31,false
false,0.0,0.0,0.0,171.38,164.29,true
false,0.0,0.0,2.92,27.67,22.7,true
false,0.0,0.0,19.85,3.07,-17.71,false
false,0.0,0.0,8.73,32.32,19.43,false
false,0.0,0.0,52.06,16.57,-36.33,false
false,0.0,0.0,7.09,-0.93,-8.25,false
false,0.0,0.0,12.31,2.9,-12.58,false
false,0.0,0.0,3.74,75.66,68.27,false
false,0.0,0.0,22.85,16.91,-6.85,false
false,0.0,0.0,0.0,20.0,17.5,false
false,0.0,0.0,0.0,25.08,21.96,false
true,47.94,0.0,12.88,-45.2,-60.2,false
false,0.0,16.01,15.37,61.71,23.81,false
false,0.0,0.0,17.71,50.83,30.75,false
false,0.0,0.0,0.0,14.24,13.17,false
false,0.0,0.0,5.31,60.99,51.64,false
false,0.0,0.0,11.88,5.65,-7.25,
false,0.0,0.0,4.14,46.31,39.86,true
false,0.0,0.0,0.0,44.29,39.74,true
false,0.0,0.0,4.13,-1.56,-7.77,false
false,0.0,0.0,17.46,28.07,8.75,true
false,0.0,0.0,13.21,34.45,19.07,false
false,0.0,0.0,4.43,40.85,32.86,false
true,257.05,0.0,0.0,-204.7,-212.62,
true,98.01,0.0,11.67,-54.89,-68.4,true
false,0.0,0.0,23.01,80.35,47.7,
false,0.0,0.0,6.99,63.43,53.09,true
true,112.66,15.71,13.72,-76.75,-109.11,false
false,0.0,0.0,0.0,48.26,42.94,false
false,0.0,0.0,6.83,38.92,29.3,true
false,0.0,0.0,11.94,13.54,1.03,false
false,0.0,0.0,0.0,16.23,15.31,true
false,0.0,0.0,0.0,287.45,274.84,true
false,0.0,0.0,17.92,13.63,-5.09,true
false,0.0,0.0,8.04,71.95,57.73,false
false,0.0,0.0,0.0,31.8,30.11,false
false,0.0,0.0,3.7,130.74,120.39,true
false,0.0,0.0,17.59,34.59,14.35,true
false,0.0,0.0,0.0,1.55,0.29,true
false,0.0,0.0,3.22,22.97,18.46,false
false,0.0,0.0,0.0,40.06,34.74,
false,0.0,0.0,0.0,35.06,33.43,true
true,277.97,0.0,4.84,-208.24,-218.95,false
false,0.0,0.0,7.98,-4.11,-15.26,false
false,0.0,0.0,12.71,23.43,9.37,true
false,0.0,0.0,9.09,36.26,23.9,true
false,0.0,0.0,15.65,-2.23,-18.77,false
false,0.0,0.0,10.5,0.48,-10.64,false
false,0.0,0.0,0.0,26.44,24.76,
false,0.0,0.0,1.08,7.66,5.65,
false,0.0,0.0,14.31,5.22,-9.62,false
false,0.0,0.0,0.0,2.79,1.41,true
false,0.0,0.0,0.0,79.09,75.17,false
false,0.0,0.0,15.28,124.12,96.5,false
false,0.0,0.0,0.0,43.3,40.91,true
false,0.0,0.0,0.1,21.97,20.16,false
false,0.0,0.0,11.25,28.76,15.66,false
false,0.0,0.0,8.23,23.67,14.04,true
false,0.0,0.0,13.07,-0.24,-14.5,false
false,0.0,0.0,16.58,4.87,-13.03,false
false,0.0,0.0,16.13,37.55,18.91,true
false,0.0,0.0,9.46,-4.59,-20.27,false
false,0.0,0.0,11.93,26.26,12.08,true
false,0.0,0.0,0.0,37.0,34.51,false
false,0.0,0.0,23.23,232.76,199.75,false
false,0.0,0.0,5.68,46.22,37.17,true
false,0.0,0.0,0.0,22.3,20.54,true
true,46.47,0.0,45.01,-29.59,-76.18,false
false,0.0,0.0,0.0,55.71,53.19,true
false,0.0,0.0,8.67,45.25,34.27,false
false,0.0,0.0,10.63,48.36,34.64,false
false,0.0,0.0,11.23,13.42,1.32,true
true,69.92,0.0,10.38,-50.53,-62.46,
true,133.42,0.0,0.0,-93.21,-96.06,false
false,0.0,13.65,6.52,74.06,50.24,false
false,0.0,0.0,8.39,41.25,30.58,false
false,0.0,0.0,0.0,29.74,28.54,false
false,0.0,0.0,6.47,39.07,28.35,true
false,0.0,0.0,15.58,45.61,27.86,true
false,0.0,0.0,6.31,19.27,12.12,true
false,0.0,0.0,3.53,83.75,76.59,false
false,0.0,0.0,45.23,13.37,-33.26,true
false,0.0,0.0,15.74,8.86,-9.32,false
false,0.0,0.0,35.81,29.47,-12.09,false
false,0.0,0.0,16.29,-7.7,-32.26,false
false,0.0,0.0,9.97,12.96,1.54,false
false,0.0,0.0,0.0,5.05,3.7,false
false,0.0,0.0,9.84,14.67,2.29,false
false,0.0,0.0,7.46,53.94,42.48,false
false,0.0,0.0,10.55,9.11,-2.55,false
false,0.0,0.0,0.0,11.65,10.57,false
false,0.0,0.0,2.14,4.86,2.12,
false,0.0,0.0,13.71,23.52,8.72,false
false,0.0,0.0,4.7,18.75,12.99,true
false,0.0,0.0,0.52,27.07,25.07,false
false,0.0,0.0,7.3,-2.93,-11.98,true
false,0.0,0.0,6.89,28.28,18.89,false
false,0.0,0.0,5.25,241.86,224.12,false
false,0.0,0.0,10.4,73.48,59.54,true
false,0.0,0.0,0.0,51.03,48.36,false
false,0.0,0.0,0.0,12.14,1.53,false
false,0.0,0.0,3.78,42.35,36.15,false
false,0.0,0.0,0.0,21.93,20.49,false
false,0.0,0.0,11.43,72.65,56.39,false
true,24.92,0.0,0.0,-13.18,-13.78,false
false,0.0,0.0,6.09,38.71,30.49,false
false,0.0,0.0,17.75,5.73,-12.53,false
false,0.0,0.0,12.19,15.06,2.0,true
false,0.0,0.0,3.22,40.73,35.83,false
false,0.0,0.0,0.0,16.69,13.0,false
false,0.0,0.0,5.23,132.08,119.95,true
false,0.0,13.5,29.72,29.08,-16.09,false
false,0.0,0.0,0.0,37.66,31.71,true
false,0.0,0.0,15.49,61.57,43.29,
false,0.0,0.0,5.69,9.92,1.22,false
false,0.0,0.0,3.74,93.43,78.56,true
false,0.0,0.0,8.09,16.72,7.55,false
false,0.0,0.0,6.34,76.04,66.1,false
false,0.0,0.0,10.48,62.59,45.07,true
false,0.0,0.0,5.94,17.25,9.68,true
true,775.82,0.0,9.01,-511.28,-536.55,false
false,0.0,0.0,7.51,76.3,65.03,false
false,0.0,0.0,3.65,24.13,19.21,false
false,0.0,0.0,1.51,112.16,103.21,false
false,0.0,0.0,6.74,15.59,7.14,false
true,92.91,0.0,11.09,-48.83,-61.81,
false,0.0,0.0,13.17,1.79,-12.08,false
false,0.0,0.0,11.93,29.58,16.31,false
false,0.0,0.0,0.0,30.83,28.48,false
false,0.0,0.0,6.27,95.1,84.11,false
false,0.0,0.0,0.0,60.73,56.41,true
false,0.0,0.0,7.57,16.42,7.39,true
true,54.23,0.0,0.0,-28.11,-29.57,false
false,0.0,0.0,0.0,9.2,8.47,false
false,0.0,0.0,0.0,37.7,34.72,true
false,0.0,0.0,23.97,22.78,-2.6,false
false,0.0,0.0,22.34,42.82,17.64,true
false,0.0,0.0,8.6,-1.82,-11.35,false
false,0.0,0.0,0.0,38.65,34.58,false
false,0.0,0.0,2.96,12.79,8.98,true
false,0.0,0.0,0.0,176.39,164.39,
false,0.0,0.0,10.58,12.31,0.82,true
false,0.0,0.0,3.33,11.0,6.93,false
false,0.0,0.0,12.89,4.55,-11.3,false
false,0.0,0.0,1.61,30.94,27.61,false
false,0.0,0.0,0.0,36.86,35.34,false
false,0.0,0.0,16.54,35.74,16.71,true
false,0.0,0.0,3.04,34.26,26.56,false
false,0.0,0.0,44.09,8.42,-36.5,
false,0.0,0.0,0.0,29.52,28.0,
false,0.0,0.0,0.0,47.21,40.51,true
false,0.0,0.0,0.0,82.13,78.73,
false,0.0,0.0,15.56,102.4,80.7,true
false,0.0,0.0,0.0,25.38,24.17,true
false,0.0,0.0,0.0,3.22,2.59,false
false,0.0,0.0,9.44,-2.7,-13.57,false
false,0.0,0.0,0.0,19.99,16.93,false
false,0.0,0.0,0.0,8.04,7.53,false
false,0.0,0.0,1.28,61.05,55.72,true
false,0.0,0.0,19.05,37.54,16.64,false
false,0.0,0.0,7.7,21.89,12.86,false
false,0.0,0.0,0.0,17.66,16.67,false
false,0.0,0.0,0.48,18.84,17.58,false
false,0.0,0.0,15.74,49.61,28.83,true
true,126.15,10.62,1.6,-95.77,-110.82,false
false,0.0,0.0,0.0,55.94,51.32,false
false,0.0,0.0,0.0,48.19,42.68,false
false,0.0,16.09,16.12,8.26,-24.73,false
false,0.0,0.0,20.44,5.11,-15.9,false
false,0.0,0.0,19.83,14.89,-6.01,false
false,0.0,0.0,7.72,70.66,58.17,false
false,0.0,0.0,0.15,6.5,5.85,false
false,0.0,0.0,20.2,73.94,48.96,false
false,0.0,0.0,2.44,11.85,8.81,false
false,0.0,0.0,8.03,34.26,24.85,true
false,0.0,0.0,9.3,65.97,51.8,true
false,0.0,0.0,7.83,21.96,10.86,false
false,0.0,0.0,34.83,97.78,57.58,true
false,0.0,0.0,0.0,9.86,6.65,false
false,0.0,0.0,7.34,9.03,0.36,false
false,0.0,0.0,7.64,1.54,-7.09,false
false,0.0,0.0,9.5,143.86,124.04,false
false,0.0,0.0,18.93,8.64,-11.0,true
false,0.0,0.0,8.41,60.97,49.9,false
false,0.0,0.0,9.09,11.15,1.58,false
false,0.0,0.0,17.17,18.67,-0.96,false
false,0.0,0.0,14.11,104.87,84.55,true
false,0.0,0.0,0.0,2.47,-4.78,false
false,0.0,0.0,19.81,7.64,-13.83,true
false,0.0,0.0,7.36,132.35,118.42,false
false,0.0,0.0,8.93,29.97,19.78,false
false,0.0,0.0,11.13,6.85,-5.44,false
false,0.0,0.0,2.13,33.95,30.03,false
false,0.0,0.0,3.04,22.93,18.33,false
false,0.0,0.0,11.17,4.41,-7.33,false
false,0.0,0.0,0.0,15.0,14.16,true
false,0.0,0.0,2.62,6.95,3.87,false
false,0.0,0.0,0.0,112.37,105.93,true
false,0.0,0.0,16.17,103.98,80.58,false
false,0.0,0.0,0.0,21.81,20.45,false
false,0.0,0.0,19.25,11.7,-8.93,false
false,0.0,0.0,3.44,71.93,64.16,true
false,0.0,0.0,0.2,10.95,10.11,false
false,0.0,0.0,43.39,15.92,-28.15,true
false,0.0,0.0,23.13,62.58,32.59,true
false,0.0,0.0,17.14,19.95,-1.02,false
false,0.0,0.0,14.77,11.41,-4.11,false
false,0.0,0.0,6.31,36.19,27.75,false
false,0.0,0.0,16.55,25.98,8.37,true
false,0.0,11.52,11.21,24.51,-0.2,false
false,0.0,0.0,8.99,53.21,40.71,false
false,0.0,0.0,9.8,27.62,16.1,false
false,0.0,0.0,0.0,11.98,10.47,true
false,0.0,0.0,9.63,16.48,5.3,false
false,0.0,0.0,7.44,37.23,26.86,true
false,0.0,0.0,14.98,-2.8,-18.71,false
false,0.0,0.0,5.38,34.44,25.31,false
false,0.0,0.0,11.71,-8.62,-22.35,false
false,0.0,0.0,3.98,-30.71,-40.48,false
false,0.0,0.0,11.33,-11.52,-25.68,true
false,0.0,0.0,9.71,16.06,5.52,false
false,0.0,0.0,1.44,135.2,123.87,false
false,0.0,0.0,7.65,62.95,52.29,false
false,0.0,0.0,1.89,68.27,62.36,false
false,0.0,0.0,0.0,11.33,10.65,
false,0.0,0.0,0.0,58.34,55.41,false
false,0.0,0.0,0.41,31.67,28.09,false
false,0.0,0.0,12.15,32.27,18.55,false
false,0.0,0.0,6.46,-15.3,-26.02,true
false,0.0,0.0,6.7,26.64,18.41,true
false,0.0,0.0,3.03,47.76,39.92,false
false,0.0,0.0,0.0,67.34,59.96,false
false,0.0,0.0,3.75,5.99,1.73,false
false,0.0,0.0,0.0,16.64,15.64,false
false,0.0,0.0,9.88,5.71,-4.65,false
false,0.0,0.0,6.88,6.17,-1.09,false
false,0.0,0.0,4.91,-60.56,-77.95,true
false,0.0,0.0,8.92,5.27,-4.73,true
false,0.0,0.0,20.24,11.86,-9.35,true
true,105.0,0.0,10.21,-82.15,-95.94,
false,0.0,0.0,0.8,-4.08,-6.33,false
false,0.0,0.0,3.06,6.41,1.36,false
false,0.0,0.0,2.71,30.88,26.83,false
false,0.0,0.0,1.95,74.78,69.16,false
false,0.0,0.0,1.06,11.4,9.84,false
false,0.0,0.0,5.77,10.13,3.48,false
false,0.0,0.0,6.52,0.3,-9.09,
false,0.0,0.0,9.31,48.09,36.44,true
false,0.0,0.0,0.0,105.29,98.01,false
false,0.0,0.0,15.79,40.76,22.76,true
false,0.0,0.0,16.44,112.43,89.06,false
false,0.0,0.0,14.88,149.83,128.19,
false,0.0,0.0,2.24,16.7,13.68,true
false,0.0,0.0,0.0,120.99,112.65,false
false,0.0,0.0,14.85,48.65,31.42,true
false,0.0,0.0,10.71,33.93,17.49,false
false,0.0,0.0,0.44,1.06,0.41,false
false,0.0,0.0,0.03,42.06,39.33,
false,0.0,0.0,0.0,1.75,-1.15,true
false,0.0,0.0,5.6,45.84,37.8,true
false,0.0,0.0,1.91,17.68,14.89,false
false,0.0,0.0,0.0,-5.13,-6.94,false
false,0.0,0.0,0.0,21.82,20.0,true
false,0.0,0.0,9.25,42.16,30.72,false
false,0.0,15.19,50.21,28.81,-40.32,true
false,0.0,0.0,5.05,22.08,15.13,
false,0.0,0.0,11.36,49.33,34.22,
false,0.0,0.0,6.86,28.62,17.73,true
false,0.0,0.0,0.0,14.95,13.97,true
false,0.0,0.0,0.0,17.29,15.88,false
false,0.0,0.0,0.0,25.39,23.33,true
false,0.0,0.0,6.77,14.88,6.9,false
false,0.0,0.0,0.0,87.89,82.26,true
false,0.0,0.0,0.0,-6.15,-10.37,false
false,0.0,0.0,11.87,3.29,-9.01,true
false,0.0,0.0,2.76,79.03,70.64,false
false,0.0,0.0,12.53,11.2,-2.21,false
false,0.0,0.0,2.01,16.03,13.29,true
false,0.0,0.0,7.56,21.17,12.25,false
false,0.0,0.0,20.74,45.94,22.77,false
false,0.0,16.74,26.44,35.91,-8.96,false
false,0.0,0.0,0.0,71.69,68.53,false
false,0.0,0.0,12.03,12.51,-6.1,false
false,0.0,0.0,6.55,33.32,25.02,
false,0.0,0.0,0.0,-1.45,-3.54,true
false,0.0,0.0,26.96,24.59,-5.95,false
false,0.0,0.0,0.0,2.34,0.56,false
false,0.0,0.0,1.44,88.74,80.5,true
false,0.0,0.0,6.94,34.03,25.33,false
false,0.0,0.0,36.87,71.27,30.15,true
false,0.0,0.0,3.54,66.51,58.92,false
false,0.0,0.0,1.45,16.06,13.74,true
false,0.0,0.0,17.93,15.61,-4.3,true
true,317.42,0.0,27.73,-223.65,-258.91,
false,0.0,0.0,7.92,-13.56,-25.11,false
false,0.0,0.0,11.09,-12.29,-27.69,true
false,0.0,0.0,46.97,154.46,95.95,true
false,0.0,0.0,0.14,27.91,25.57,
false,0.0,0.0,0.0,9.96,9.45,false
false,0.0,0.0,15.89,8.76,-7.84,false
false,0.0,0.0,0.0,20.01,18.1,false
false,0.0,0.0,2.1,5.56,2.18,false
false,0.0,0.0,18.4,45.62,23.72,true
false,0.0,0.0,1.52,45.59,39.6,true
false,0.0,0.0,14.18,33.63,15.88,true
false,0.0,0.0,0.0,167.24,155.46,false
false,0.0,0.0,0.0,18.98,17.27,false
false,0.0,0.0,0.0,9.5,8.76,false
false,0.0,0.0,0.0,179.22,168.43,
false,0.0,0.0,18.63,7.12,-12.1,false
false,0.0,0.0,11.47,-6.3,-19.86,false
false,0.0,0.0,21.97,47.36,23.18,false
false,0.0,0.0,13.44,50.05,34.0,false
false,0.0,0.0,12.02,42.41,28.41,false
false,0.0,0.0,45.51,20.13,-26.83,false
false,0.0,0.0,0.0,32.74,30.44,true
false,0.0,0.0,11.83,121.13,102.46,false
false,0.0,0.0,0.0,10.4,8.88,false
false,0.0,0.0,8.15,29.91,17.97,true
false,0.0,0.0,9.06,88.7,72.21,true
false,0.0,0.0,12.76,3.68,-9.97,false
