defective,scrap_cost_usd,rework_cost_usd,downtime_cost_usd,yield_loss_usd,total_quality_cost_usd,recurrence_90d
false,22.28,15.81,30.43,4.9,73.42,true
false,153.12,4.36,126.13,20.98,304.59,
false,0.0,15.54,22.0,0.0,37.54,false
false,30.28,207.55,0.0,6.07,243.9,
false,0.0,11.48,25.92,12.87,50.28,true
false,56.34,12.84,31.32,0.0,100.5,true
false,21.85,1.99,13.23,14.51,51.59,true
false,5.09,34.85,6.95,0.0,46.89,
false,25.67,23.06,25.51,10.4,84.64,
false,29.0,6.68,0.0,18.79,54.47,false
false,48.81,21.67,45.96,0.0,116.44,false
false,70.85,51.73,36.39,10.54,169.52,true
false,6.84,23.31,35.99,11.03,77.17,false
false,28.52,0.0,27.26,14.56,70.35,
false,17.9,33.01,2.49,17.56,70.96,false
false,3.88,13.91,17.55,11.25,46.59,false
false,0.0,1.22,0.0,12.83,14.05,false
false,25.2,8.31,0.0,8.76,42.27,false
false,106.01,75.12,37.96,27.69,246.78,true
true,22.65,25.59,29.33,11.43,89.0,false
false,17.71,6.9,15.35,12.65,52.61,false
false,15.12,10.81,13.64,7.34,46.92,false
false,28.73,20.67,43.12,6.96,99.49,false
true,40.58,190.08,24.73,10.61,265.99,
false,10.43,17.89,14.19,10.36,52.87,false
false,29.55,6.79,23.84,0.0,60.19,false
false,9.45,20.83,0.0,5.87,36.15,false
false,16.54,23.74,11.81,10.01,62.09,
false,33.57,23.74,3.47,1.68,62.45,false
false,144.6,85.25,0.0,9.83,239.68,false
true,143.38,66.15,8.45,5.03,223.0,false
false,16.54,18.46,2.51,6.8,44.32,false
false,24.07,37.16,22.1,9.46,92.79,false
false,25.13,14.85,20.88,0.0,60.87,false
false,34.01,3.29,0.0,0.36,37.66,
false,8.26,25.0,21.92,3.86,59.04,false
false,34.73,15.23,0.13,11.75,61.84,false
true,17.26,2.27,30.23,7.66,57.43,true
false,18.13,8.67,31.75,5.1,63.65,
false,22.86,26.44,22.68,0.0,71.98,false
true,16.22,3.1,15.25,22.53,57.09,
false,17.95,30.0,2.09,8.34,58.38,false
false,6.26,4.4,4.14,12.1,26.9,
false,5.49,12.11,26.17,2.64,46.41,false
false,34.9,23.11,2.27,8.23,68.52,false
false,3.98,3.32,27.15,11.81,46.27,true
false,36.32,185.56,22.68,0.0,244.56,false
false,31.86,15.91,9.0,10.27,67.03,false
false,29.15,14.54,29.84,8.16,81.69,
false,36.13,20.34,8.26,38.16,102.88,
false,31.87,11.04,22.54,4.89,70.34,false
false,38.82,4.71,16.92,7.42,67.87,false
false,60.22,15.02,134.77,12.62,222.63,false
true,18.59,14.92,47.1,4.61,85.22,false
false,26.96,16.83,26.52,11.09,81.4,false
true,42.19,12.4,16.06,2.1,72.75,false
false,28.99,3.33,0.0,11.68,44.0,false
false,13.98,20.74,27.04,13.25,75.01,false
false,19.64,28.32,211.18,72.12,331.26,true
false,26.2,7.86,22.0,14.55,70.61,false
false,7.88,13.74,15.3,3.62,40.54,false
false,19.3,11.1,13.45,13.93,57.78,false
false,44.05,20.34,33.01,0.0,97.4,
true,24.88,15.1,25.47,0.12,65.58,false
false,8.7,17.41,0.12,0.0,26.23,false
false,55.04,18.01,149.55,0.0,222.59,
false,0.0,26.79,0.0,19.71,46.5,false
false,21.96,16.31,13.02,0.0,51.29,false
false,17.08,0.0,3.07,14.46,34.62,false
false,21.27,6.68,32.25,0.0,60.2,false
false,150.0,64.98,0.0,0.0,214.98,
false,20.97,0.0,9.93,15.69,46.59,false
false,0.0,13.43,12.94,9.03,35.4,false
false,15.96,19.78,15.43,23.76,74.93,false
false,26.14,13.9,15.38,4.13,59.55,
false,56.02,20.77,20.96,14.11,111.85,
false,19.79,28.61,0.0,1.7,50.1,true
true,14.63,11.08,30.48,16.65,72.84,
false,27.6,10.71,11.3,5.74,55.36,false
false,12.11,14.84,24.19,5.61,56.74,true
false,19.21,25.15,20.09,18.2,82.65,false
false,19.22,14.03,37.26,0.0,70.5,false
true,13.44,16.65,20.77,2.13,52.97,false
false,6.37,22.9,13.82,20.58,63.67,false
false,19.39,13.9,4.23,7.03,44.55,false
false,42.61,7.2,20.75,15.48,86.04,false
false,34.69,7.51,28.0,5.42,75.62,false
false,36.65,205.86,10.94,3.04,256.49,false
false,23.02,1.96,39.86,15.54,80.38,false
false,45.42,26.4,12.45,5.5,89.77,false
false,28.64,1.28,34.49,0.0,64.4,false
false,14.55,13.85,3.82,11.71,43.93,false
false,30.41,12.57,0.0,0.0,42.97,false
false,66.17,0.0,7.04,1.43,74.64,false
false,29.04,5.17,9.83,3.18,47.22,false
true,0.0,12.64,190.44,37.91,240.99,true
false,12.83,15.0,23.55,2.89,54.27,false
false,39.09,4.11,22.65,0.0,65.84,false
false,15.66,12.45,34.98,6.21,69.31,false
false,27.05,23.01,9.7,13.31,73.07,false
true,17.24,14.74,3.77,19.14,54.89,
false,30.72,28.06,3.36,10.62,72.76,false
false,14.33,4.14,0.53,12.4,31.4,false
false,6.05,11.44,4.73,11.08,33.3,false
false,15.97,14.43,0.0,12.82,43.23,
true,34.86,0.95,9.17,10.91,55.88,false
false,22.96,18.52,33.68,12.98,88.14,false
false,0.0,19.78,0.0,3.94,23.72,true
false,99.01,67.12,32.75,7.31,206.19,false
false,47.67,20.91,16.34,7.21,92.14,
false,17.94,8.86,19.86,0.0,46.66,true
true,11.44,0.0,16.78,1.14,29.36,
false,25.17,18.72,9.1,17.04,70.03,false
false,46.64,30.77,34.54,17.14,129.1,false
false,12.41,7.5,18.6,9.26,47.77,false
false,0.0,4.37,49.84,16.68,70.89,false
false,6.28,5.39,8.77,11.14,31.58,false
false,23.11,10.73,17.09,7.75,58.68,false
false,5.97,30.7,0.0,0.0,36.67,false
false,72.76,11.1,114.42,10.24,208.53,false
true,16.6,2.88,20.16,1.33,40.96,false
false,30.73,14.21,15.59,9.03,69.57,false
true,42.19,4.6,13.52,30.61,90.92,true
false,129.85,0.0,94.8,7.12,231.77,true
false,56.72,17.5,0.0,16.24,90.46,true
false,0.97,15.62,12.0,26.42,55.01,false
false,0.0,5.04,6.27,1.33,12.64,false
true,7.54,35.05,2.47,8.48,53.54,false
false,5.16,12.04,3.87,4.99,26.07,
true,20.49,25.64,30.22,5.56,81.92,true
false,67.33,70.7,43.96,27.55,209.54,false
true,18.01,18.86,26.48,24.14,87.5,
false,30.59,5.79,14.95,0.0,51.33,false
true,157.2,27.19,113.24,16.21,313.84,false
true,18.54,22.49,18.53,0.0,59.56,
false,7.75,11.65,16.11,0.0,35.51,false
false,10.02,26.12,0.0,7.49,43.63,false
false,72.98,19.78,161.67,14.06,268.48,false
false,39.24,16.11,13.81,0.0,69.16,false
true,14.71,24.57,58.77,3.64,101.7,
false,37.7,23.09,14.5,4.49,79.78,false
true,11.5,10.26,36.43,13.42,71.61,
false,19.33,45.58,15.66,3.15,83.71,true
false,0.0,0.0,13.03,4.7,17.73,false
false,49.89,32.38,16.69,3.38,102.34,false
false,111.07,74.47,3.73,1.29,190.56,false
false,15.32,23.81,1.24,18.26,58.62,false
true,141.75,70.61,31.43,16.48,260.26,true
false,10.4,5.78,28.36,5.3,49.84,true
false,25.07,20.44,12.45,0.0,57.96,false
false,61.84,170.15,5.2,12.61,249.8,false
false,14.63,17.43,7.74,19.05,58.85,false
false,32.43,14.53,3.79,4.77,55.52,false
false,27.57,14.33,7.36,0.0,49.26,true
true,16.34,10.46,10.98,17.56,55.34,true
false,31.24,7.97,9.51,17.24,65.96,false
false,35.21,15.43,15.41,0.84,66.88,false
false,32.05,11.26,184.82,65.41,293.54,false
false,9.04,10.08,35.45,23.15,77.72,false
false,20.5,10.9,14.29,17.57,63.26,false
false,0.0,0.0,21.3,15.09,36.39,false
false,6.18,23.11,13.99,0.0,43.28,false
false,24.41,20.62,36.62,15.14,96.79,false
true,8.75,19.48,26.64,2.72,57.59,
false,35.6,4.72,8.05,6.01,54.37,false
true,33.7,1.33,14.39,7.58,57.01,false
false,18.14,28.61,11.13,5.78,63.67,true
false,157.74,30.07,0.0,7.69,195.5,false
false,22.09,6.5,46.09,3.56,78.25,false
false,18.32,13.93,12.0,10.48,54.73,false
false,2.86,0.0,8.97,13.49,25.31,false
false,31.35,22.03,10.1,10.42,73.9,false
false,2.48,29.62,37.03,0.29,69.43,
false,15.35,30.86,20.48,5.73,72.42,false
false,28.77,21.38,9.3,6.75,66.2,false
false,102.88,82.48,22.0,0.0,207.36,false
false,11.48,9.08,8.77,29.55,58.88,true
false,120.81,63.64,22.12,153.94,360.5,false
false,19.47,46.65,2.77,0.0,68.9,false
false,59.95,16.82,36.8,0.0,113.57,false
false,20.49,8.87,0.0,16.07,45.43,true
false,0.0,18.82,4.37,8.03,31.22,false
false,20.86,8.78,14.87,13.64,58.14,
false,0.0,9.59,0.0,9.78,19.37,false
false,210.98,23.4,170.75,0.0,405.13,false
false,28.82,11.49,17.33,3.92,61.55,false
false,11.62,11.65,0.0,4.84,28.11,false
true,11.08,8.09,12.57,0.0,31.74,false
false,21.46,16.4,12.86,0.0,50.72,false
false,14.75,7.46,0.0,0.0,22.2,false
false,37.92,23.36,14.8,5.88,81.96,false
false,17.42,5.02,7.09,17.78,47.3,true
false,8.45,2.59,25.51,5.91,42.47,false
false,14.17,14.75,4.67,1.33,34.92,false
false,17.79,207.0,3.78,5.03,233.6,true
true,123.97,61.36,31.91,7.85,225.09,true
false,31.12,15.73,5.2,12.28,64.33,false
false,17.41,0.0,22.0,13.14,52.55,false
false,4.14,7.39,6.8,7.62,25.96,
false,27.11,4.88,34.03,15.63,81.65,false
true,23.63,32.13,5.68,10.12,71.55,false
false,44.35,7.57,50.89,6.9,109.71,false
true,24.68,7.3,16.42,0.0,48.4,true
false,9.65,16.15,33.9,0.0,59.7,false
false,16.94,13.94,24.2,1.73,56.8,false
false,39.63,21.8,17.52,21.89,100.84,true
true,8.57,9.4,24.06,5.25,47.29,false
false,14.85,15.48,0.0,13.63,43.97,false
true,9.88,15.3,0.0,11.81,36.98,false
false,139.55,47.09,54.02,0.4,241.05,false
false,28.45,159.4,15.85,9.93,213.64,false
false,33.02,19.81,28.25,12.55,93.64,false
false,7.72,16.64,42.01,0.0,66.37,false
true,124.31,87.04,8.41,11.17,230.92,true
true,36.92,8.4,29.25,10.23,84.81,false
false,16.97,1.85,21.79,5.74,46.36,false
false,9.72,33.88,8.28,18.92,70.8,false
false,3.41,31.69,23.93,16.51,75.54,true
false,0.0,12.13,10.55,0.0,22.68,false
true,21.67,29.85,10.03,9.25,70.81,true
false,41.16,23.74,28.96,13.68,107.53,false
false,0.0,19.81,9.22,23.99,53.02,
true,6.1,22.44,59.65,29.2,117.38,false
false,4.43,18.2,0.0,3.27,25.9,
false,16.65,8.1,18.03,1.81,44.59,true
false,58.84,26.31,0.0,9.65,94.8,
false,22.05,12.47,14.28,19.72,68.52,
true,6.08,18.98,7.69,15.91,48.65,false
false,21.67,21.62,3.38,9.66,56.33,false
true,0.0,0.0,32.88,3.76,36.64,
false,8.09,17.92,17.16,5.38,48.55,
false,126.74,66.2,0.0,17.98,210.92,false
true,29.85,18.97,2.64,5.6,57.07,
true,6.62,24.25,19.61,10.77,61.24,
false,17.09,34.65,23.77,0.0,75.52,false
false,12.9,17.29,4.82,0.0,35.01,false
false,1.63,4.23,23.08,3.89,32.83,false
true,107.73,73.17,26.12,0.0,207.02,true
false,10.12,27.3,22.0,0.0,59.42,true
true,27.36,15.55,30.87,13.62,87.4,
false,132.94,72.12,27.41,16.38,248.85,false
false,23.75,15.64,44.58,8.88,92.85,false
false,29.89,25.59,29.66,0.0,85.15,true
false,29.05,22.9,26.23,9.43,87.62,false
false,29.64,13.31,23.1,0.0,66.05,true
false,25.19,36.76,7.02,5.0,73.97,false
false,18.87,16.41,13.12,23.56,71.95,false
false,18.82,13.44,22.0,0.0,54.26,
true,19.28,28.82,15.03,2.49,65.62,true
false,9.52,8.82,24.95,12.14,55.43,false
false,32.96,0.0,12.35,0.0,45.32,false
false,7.67,0.0,7.75,0.0,15.42,false
false,27.12,0.0,30.77,16.05,73.94,
false,9.74,33.12,0.0,5.35,48.21,false
false,13.6,0.0,22.01,16.51,52.12,false
false,94.55,84.19,10.88,11.65,201.27,false
false,8.37,21.93,36.55,0.0,66.84,true
false,20.32,12.07,35.33,6.57,74.29,false
false,39.25,22.71,36.88,0.0,98.84,false
false,17.12,26.08,10.57,8.28,62.05,
true,32.9,9.17,9.79,0.0,51.86,false
false,148.4,73.83,4.67,21.81,248.71,false
false,30.14,0.0,15.5,0.3,45.93,false
true,8.64,210.6,4.39,8.42,232.04,false
false,52.25,4.21,42.76,0.0,99.22,false
false,5.43,26.98,29.19,20.29,81.89,false
false,40.71,28.06,13.98,7.64,90.39,false
false,98.45,9.78,159.33,5.67,273.23,false
false,104.33,92.91,0.0,3.85,201.09,false
true,24.91,15.47,0.0,0.0,40.39,false
true,7.11,6.91,48.4,19.59,81.99,true
false,24.23,0.0,30.17,12.56,66.96,false
false,41.85,28.58,19.8,14.15,104.38,false
false,18.45,23.87,0.0,11.99,54.3,false
false,1.69,12.79,34.05,12.48,61.01,true
false,141.41,45.65,22.36,27.04,236.46,false
false,27.59,14.23,27.89,6.27,75.98,false
false,43.13,1.5,17.2,12.94,74.77,false
true,24.23,8.3,7.32,3.67,43.51,true
false,47.93,21.95,5.07,3.44,78.39,false
false,37.63,14.3,2.79,16.2,70.91,false
false,8.65,23.78,6.4,0.0,38.82,true
false,29.64,19.01,3.87,16.58,69.1,false
false,24.02,11.17,9.79,18.42,63.4,
false,37.52,2.57,5.89,0.0,45.99,false
false,110.75,91.79,3.27,11.38,217.2,false
false,10.79,21.84,0.14,15.74,48.52,false
false,12.42,17.82,30.47,3.14,63.85,
false,33.69,22.86,12.59,4.07,73.21,false
false,43.7,0.0,1.97,11.37,57.04,false
false,6.54,22.13,17.24,13.2,59.11,false
false,13.96,27.68,0.0,0.0,41.64,false
false,8.46,5.13,13.62,7.8,35.02,
false,22.36,13.37,22.97,0.0,58.69,true
true,23.2,15.09,13.75,0.0,52.04,false
false,24.82,18.28,29.08,17.53,89.71,false
false,52.48,24.42,18.33,5.83,101.05,
false,10.39,12.38,30.64,12.92,66.32,true
false,7.21,24.21,24.33,5.46,61.22,false
true,34.83,27.28,3.22,13.83,79.15,false
true,5.54,13.9,14.34,5.02,38.8,false
false,138.13,82.14,8.16,13.89,242.32,false
false,27.66,26.46,32.47,0.0,86.59,true
false,31.88,9.43,0.0,16.73,58.04,false
false,10.24,25.83,17.4,0.0,53.47,true
false,19.4,26.07,7.83,0.0,53.3,
false,7.0,27.39,22.92,2.38,59.7,
false,0.0,3.13,2.62,2.82,8.58,false
false,6.92,11.18,7.53,0.0,25.64,false
false,28.27,9.89,16.5,0.0,54.67,false
false,19.27,26.28,28.56,14.38,88.49,false
true,32.25,4.04,1.97,1.98,40.23,false
false,56.39,19.56,11.59,0.0,87.54,false
false,45.72,20.89,9.59,1.95,78.15,false
false,35.09,22.83,16.49,11.85,86.26,false
false,15.78,5.38,4.59,9.99,35.74,false
false,23.58,26.5,25.18,5.82,81.08,false
false,4.7,18.4,11.69,0.0,34.79,
false,20.84,0.0,16.21,6.25,43.3,false
false,188.72,13.85,95.83,6.67,305.08,false
true,42.12,5.1,8.07,7.81,63.1,false
false,17.88,5.18,39.17,8.47,70.7,
false,20.76,46.84,5.66,12.37,85.63,
false,243.23,7.72,67.55,163.69,482.19,false
false,0.0,14.87,19.7,2.22,36.79,false
false,34.63,5.06,8.34,0.0,48.03,false
true,13.48,27.63,11.12,0.05,52.28,
false,9.55,19.97,0.84,22.2,52.56,
false,40.45,16.96,35.89,0.0,93.29,false
false,13.57,23.69,15.67,11.23,64.16,true
false,29.52,5.71,3.25,0.0,38.48,false
false,64.39,238.39,30.02,8.36,341.16,false
false,46.4,16.08,3.15,16.49,82.13,false
true,82.4,87.87,16.84,0.0,187.11,false
false,42.44,11.99,18.97,12.02,85.42,true
false,18.14,20.5,0.0,0.0,38.64,true
false,101.04,59.86,22.55,2.53,185.99,false
false,57.37,17.91,16.36,0.0,91.64,true
false,5.56,10.35,3.86,1.31,21.09,false
false,24.48,12.32,32.99,13.72,83.51,
false,46.39,16.36,27.25,6.65,96.66,false
false,29.74,21.78,16.46,11.31,79.3,true
false,0.0,4.25,10.0,3.17,17.42,false
false,39.41,19.58,3.44,10.92,73.35,false
false,4.95,6.4,22.0,0.0,33.35,false
false,47.54,17.87,16.83,1.32,83.56,false
false,41.09,29.96,0.0,14.71,85.76,
true,31.18,9.06,41.19,1.8,83.23,
false,16.83,7.89,2.61,9.34,36.67,true
true,10.43,7.52,210.38,33.09,261.41,false
false,50.97,0.0,0.0,16.72,67.68,false
true,10.67,15.88,1.38,0.0,27.94,
false,106.14,71.84,9.29,1.76,189.03,false
false,169.88,20.28,102.85,0.0,293.01,false
true,40.56,21.13,43.68,5.43,110.79,true
false,158.38,87.84,154.93,0.0,401.14,false
true,33.24,12.28,31.15,20.66,97.33,
true,157.01,71.73,6.57,0.0,235.3,true
true,0.0,13.49,0.0,0.0,13.49,
true,44.54,9.45,44.65,1.16,99.8,
true,31.3,19.59,26.76,15.89,93.54,
false,19.5,23.06,41.09,9.22,92.87,false
false,3.43,3.14,0.0,0.45,7.02,false
false,39.69,7.33,31.98,8.86,87.87,false
true,0.0,15.5,8.11,0.0,23.61,
false,14.15,8.84,18.82,5.57,47.38,false
false,168.51,23.02,96.49,13.18,301.19,true
false,20.61,11.25,20.09,14.78,66.73,
false,21.76,12.3,29.68,12.96,76.71,true
true,32.94,8.37,32.96,9.5,83.77,false
false,20.94,23.6,45.5,1.18,91.23,true
false,0.0,17.46,14.52,10.77,42.75,true
false,11.91,25.36,7.88,6.61,51.77,false
false,29.35,7.37,8.98,9.51,55.21,false
false,19.51,15.56,15.54,0.0,50.62,false
false,42.66,8.66,0.0,10.44,61.75,false
false,34.86,19.63,19.03,0.71,74.23,false
false,16.5,17.21,2.35,11.55,47.61,false
false,36.46,4.32,33.99,21.21,95.98,false
false,87.74,86.54,3.84,10.37,188.49,true
false,0.0,21.51,6.39,3.55,31.44,false
false,15.85,5.77,15.21,0.0,36.84,false
false,62.73,0.0,121.88,18.28,202.9,false
false,50.0,24.29,7.59,13.82,95.7,
false,16.7,15.13,0.0,2.13,33.96,false
false,18.81,31.95,23.22,0.0,73.97,true
false,27.15,0.0,1.22,9.36,37.73,false
false,52.3,22.55,116.83,0.0,191.69,
false,37.58,26.79,45.22,2.58,112.17,false
true,42.07,31.29,23.23,10.71,107.3,false
false,7.63,22.13,19.29,14.26,63.32,false
true,17.4,29.28,42.05,12.93,101.66,true
false,8.24,20.34,3.71,23.01,55.3,false
false,8.07,6.04,8.73,4.76,27.61,false
false,29.47,14.5,0.0,11.13,55.09,false
false,19.4,6.82,37.08,3.92,67.22,false
false,3.64,21.2,1.1,14.72,40.66,false
true,42.47,27.61,13.9,0.87,84.85,true
false,46.69,9.59,11.11,4.86,72.24,false
false,36.83,10.32,177.18,12.89,237.23,false
false,80.53,24.1,152.44,10.05,267.11,false
false,27.29,19.13,33.59,0.0,80.01,false
false,42.05,18.1,2.13,3.95,66.23,false
false,110.78,74.57,22.16,11.75,219.26,false
true,15.19,3.94,37.15,10.23,66.51,false
false,11.85,24.59,9.35,3.48,49.28,false
false,120.37,74.79,0.0,157.27,352.43,true
false,0.65,20.07,3.76,7.74,32.23,false
false,20.14,24.82,22.0,5.33,72.29,false
false,2.48,11.93,37.35,0.89,52.65,false
false,19.1,11.45,14.3,6.82,51.67,false
false,8.42,34.99,260.68,64.19,368.29,true
true,4.88,32.26,0.0,21.14,58.27,
false,0.0,5.82,0.0,24.05,29.87,false
false,126.43,57.4,22.0,6.19,212.03,false
false,6.53,22.21,195.57,41.43,265.75,
false,53.48,11.86,9.41,7.03,81.77,true
false,3.13,4.68,10.58,12.02,30.41,true
true,9.41,9.99,34.62,22.89,76.91,
false,9.85,28.24,2.95,2.54,43.59,false
true,23.36,13.88,28.2,0.0,65.44,false
true,22.07,24.49,39.98,7.53,94.08,
false,44.58,12.27,15.12,0.0,71.97,false
false,14.35,26.91,20.92,21.56,83.75,false
false,2.39,173.55,13.15,24.27,213.35,false
true,10.7,12.26,44.16,4.46,71.58,
false,19.95,34.13,4.48,6.61,65.17,false
false,5.99,0.0,4.74,9.68,20.4,false
false,86.03,64.44,11.86,18.02,180.34,true
false,20.99,13.43,6.94,1.35,42.71,false
false,0.05,9.78,28.86,26.95,65.65,false
false,15.59,21.52,11.87,6.51,55.49,false
false,20.58,30.47,34.79,0.0,85.84,false
false,18.34,16.34,49.07,25.43,109.18,false
false,0.78,8.65,6.57,2.51,18.51,false
false,26.19,19.66,0.0,10.27,56.12,false
false,18.53,20.01,16.97,16.64,72.14,false
false,35.74,20.51,10.55,13.2,80.0,true
false,0.0,5.79,0.0,0.88,6.67,true
false,17.42,16.01,33.19,26.26,92.88,false
false,0.93,17.48,22.0,9.34,49.74,false
false,41.78,19.62,30.18,16.32,107.9,false
false,162.09,152.18,55.6,0.0,369.88,true
true,52.92,7.36,13.83,21.44,95.56,
false,19.22,17.5,33.86,33.94,104.52,false
false,32.45,26.22,21.7,12.0,92.37,
true,24.3,14.12,2.28,7.21,47.91,false
false,27.59,8.65,14.46,7.8,58.5,false
false,103.61,15.01,141.19,10.48,270.29,false
false,108.03,75.36,18.64,22.51,224.54,false
false,3.83,14.9,0.0,3.31,22.03,true
false,0.0,28.11,22.5,32.98,83.58,false
false,14.9,31.49,16.05,24.35,86.79,true
true,1.54,14.9,22.0,10.28,48.71,true
false,158.55,100.1,2.13,6.86,267.64,false
false,35.41,179.96,34.23,0.0,249.6,false
false,4.24,0.0,3.16,12.19,19.59,true
false,44.3,14.14,0.0,7.58,66.01,false
true,161.86,97.56,18.64,0.0,278.05,false
true,16.73,18.24,14.73,4.76,54.46,
true,28.55,26.4,33.98,6.98,95.92,
false,33.36,9.09,16.27,13.91,72.64,false
false,27.53,7.11,8.54,0.0,43.18,false
false,0.0,18.43,3.21,0.0,21.65,true
false,17.73,1.8,0.36,16.48,36.38,false
false,26.93,12.41,7.52,18.71,65.58,false
false,185.88,10.19,108.06,3.44,307.56,false
false,55.49,12.45,0.0,13.19,81.12,false
false,3.06,8.93,43.79,12.57,68.35,false
false,26.98,22.6,28.71,2.2,80.49,false
false,34.1,0.0,39.28,8.25,81.63,false
false,29.33,4.66,12.35,14.75,61.1,false
false,11.64,22.24,14.33,0.0,48.2,false
false,21.88,25.59,33.07,9.1,89.64,false
false,4.26,19.3,0.0,3.69,27.25,false
false,122.95,64.96,5.59,17.81,211.32,false
false,38.17,1.84,22.68,9.99,72.68,false
false,25.42,9.03,4.91,9.84,49.19,false
false,4.06,19.52,9.54,16.79,49.91,false
false,123.51,56.88,25.28,0.0,205.66,false
true,22.31,40.64,17.31,16.54,96.8,
false,2.08,32.16,23.91,0.0,58.15,
false,24.52,21.08,10.44,8.94,64.98,false
false,27.39,16.99,15.87,22.0,82.26,false
false,147.44,98.42,10.73,2.37,258.96,true
false,0.0,37.83,10.81,16.5,65.14,false
false,112.45,38.87,8.78,5.72,165.81,false
false,39.73,15.38,6.22,30.58,91.92,false
false,5.69,0.0,0.0,0.0,5.69,
true,16.84,0.0,12.17,0.0,29.0,
false,34.14,9.57,11.52,6.33,61.56,false
false,156.31,42.52,222.97,55.76,477.56,false
false,11.07,24.44,39.08,8.98,83.57,true
false,36.25,10.26,8.37,13.03,67.9,false
false,35.14,12.66,0.96,0.0,48.76,false
false,45.02,4.41,6.14,2.35,57.93,false
false,124.43,45.95,19.21,0.0,189.58,true
false,30.07,1.51,12.74,8.63,52.95,false
false,32.96,28.41,20.48,8.96,90.8,false
false,81.44,12.68,158.56,8.01,260.69,false
false,1.24,22.15,17.82,14.36,55.58,false
false,18.09,26.52,22.33,7.11,74.06,true
false,21.04,39.74,0.0,9.66,70.45,false
false,47.11,8.51,0.0,10.52,66.14,false
false,3.41,16.79,24.52,3.54,48.26,false
false,36.02,4.68,11.07,6.99,58.77,false
false,33.76,12.72,35.83,6.96,89.28,false
false,24.46,32.11,10.1,17.5,84.17,
false,35.92,20.58,3.53,0.0,60.03,false
false,14.61,7.19,22.44,0.0,44.24,false
false,15.51,13.44,17.72,20.19,66.85,false
false,40.52,42.1,0.0,6.75,89.37,
false,0.0,11.2,11.28,0.0,22.49,false
false,17.53,39.13,22.0,19.0,97.66,true
false,83.97,0.0,146.22,18.78,248.97,
false,12.43,0.0,27.54,22.21,62.17,false
true,24.92,42.13,0.0,6.61,73.65,
true,28.36,37.72,19.87,11.3,97.25,false
false,6.36,8.31,0.0,3.94,18.61,false
false,5.33,17.49,41.93,0.0,64.75,true
false,20.0,13.13,0.0,15.3,48.43,false
false,17.89,7.71,26.3,6.59,58.5,false
false,27.23,22.54,21.14,8.28,79.19,false
false,22.36,9.82,38.69,0.0,70.88,true
false,32.29,9.39,37.27,17.38,96.34,false
false,193.42,15.19,178.99,1.67,389.27,false
false,30.9,16.0,21.73,2.28,70.92,false
false,26.05,26.03,10.06,18.61,80.75,true
true,33.41,4.62,10.88,0.0,48.91,true
false,23.89,11.27,0.0,18.06,53.21,false
false,36.78,36.1,40.15,10.48,123.51,false
false,25.56,19.93,9.59,14.32,69.4,false
false,40.83,53.35,17.25,12.87,124.3,false
false,14.91,3.42,15.12,9.18,42.62,false
true,7.46,7.36,13.4,12.16,40.38,false
true,38.16,8.0,33.52,11.83,91.51,false
false,20.35,4.31,18.99,10.05,53.7,false
false,48.64,13.85,18.19,4.55,85.23,false
false,58.29,17.77,14.23,9.91,100.2,false
true,0.0,17.53,5.49,19.71,42.73,true
false,16.02,5.18,13.51,22.17,56.89,false
false,15.98,4.16,37.93,12.22,70.29,false
true,131.08,81.76,0.0,0.0,212.84,true
false,82.9,3.43,18.75,21.6,126.68,false
false,31.57,15.39,14.51,19.98,81.45,false
true,37.54,0.0,8.59,19.64,65.77,true
true,20.8,17.75,6.97,17.33,62.85,
false,26.71,0.0,12.89,11.22,50.82,false
false,0.0,14.07,5.41,0.0,19.48,
false,0.0,27.69,7.23,7.63,42.54,false
true,211.07,10.61,102.62,9.23,333.53,
false,32.64,4.15,12.56,12.69,62.05,false
false,11.62,16.83,11.89,1.17,41.5,false
false,21.1,0.77,23.23,11.49,56.59,false
true,0.0,27.37,34.29,19.97,81.62,
false,10.73,15.46,2.98,0.0,29.16,false
false,50.58,17.21,4.6,0.0,72.4,false
true,17.71,7.26,5.05,15.53,45.55,
false,47.9,15.26,21.84,13.34,98.33,false
false,0.0,14.73,16.1,1.46,32.28,false
false,0.0,10.66,4.62,12.43,27.7,true
false,32.57,12.32,31.91,14.4,91.2,false
false,30.55,32.41,2.93,8.75,74.64,false
false,21.5,7.16,15.82,7.54,52.02,false
false,29.89,14.37,3.02,4.51,51.79,true
false,5.91,7.18,26.24,9.8,49.12,false
false,19.86,6.54,50.19,0.0,76.6,false
true,12.85,10.25,41.66,4.35,69.11,false
false,0.0,23.93,14.98,16.77,55.68,false
false,39.69,229.25,13.88,5.37,288.19,true
false,24.85,22.14,58.19,27.43,132.62,
false,51.87,1.71,29.11,6.05,88.74,
